监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-10-21 20:00:00,21.7,8.0,8.9,382.7,13.5,4.7,0.11,0.149,1.89
2024-10-22 04:00:00,21.4,8.0,8.2,377.8,13.5,4.3,0.04,0.142,1.74
2024-10-22 08:00:00,21.2,8.0,8.4,374.4,11.6,4.3,0.04,0.142,1.74
2024-10-22 12:00:00,22.2,9.0,10.2,374.6,15.0,4.5,0.02,0.134,1.59
2024-10-22 12:00:00,22.2,9.0,10.2,374.6,15.0,4.5,0.02,0.134,1.59
2024-10-22 16:00:00,23.5,9.0,10.9,365.3,12.9,4.5,0.02,0.127,1.53
2024-10-23 04:00:00,21.3,9.0,8.8,361.5,12.3,4.5,0.02,0.128,1.36
2024-10-23 08:00:00,21.2,8.0,8.6,361.9,11.6,4.2,0.03,0.125,1.32
2024-10-23 12:00:00,22.0,9.0,10.2,362.1,14.6,4.5,0.02,0.123,1.33
2024-10-23 16:00:00,22.8,9.0,12.2,359.5,11.6,4.4,0.02,0.12,1.31
2024-10-23 20:00:00,22.6,9.0,10.4,360.0,11.0,4.4,0.02,0.124,1.26
2024-10-23 20:00:00,22.6,9.0,10.4,360.0,11.0,4.2,0.02,0.124,1.26
2024-10-24 04:00:00,21.6,9.0,9.1,365.5,11.7,4.7,0.02,0.117,1.28
2024-10-24 08:00:00,21.3,9.0,8.7,367.5,11.3,4.6,0.03,0.117,1.29
2024-10-24 12:00:00,21.8,9.0,9.9,367.5,12.5,4.0,0.02,0.116,1.26
2024-10-24 16:00:00,22.5,9.0,11.1,365.5,10.6,4.0,0.02,0.114,1.29
2024-10-24 20:00:00,22.0,9.0,10.6,366.3,11.9,4.4,0.02,0.111,1.3
2024-10-24 20:00:00,22.0,9.0,10.6,366.3,11.9,4.3,0.02,0.111,1.3
2024-10-25 04:00:00,21.5,9.0,8.6,371.8,11.6,4.1,0.02,0.112,1.41
2024-10-25 16:00:00,23.6,9.0,12.3,376.0,13.4,4.0,0.02,0.11,1.27
2024-10-25 20:00:00,23.4,9.0,11.7,377.1,10.3,4.4,0.02,0.101,1.26
2024-10-25 20:00:00,23.4,9.0,11.7,377.1,10.3,4.1,0.02,0.101,1.26
2024-10-26 04:00:00,22.3,9.0,10.0,382.0,10.8,4.0,0.02,0.099,1.23
2024-10-26 08:00:00,21.9,9.0,9.4,384.2,11.4,4.0,0.02,0.099,1.3
2024-10-26 12:00:00,21.9,9.0,9.6,383.7,13.3,3.9,0.02,0.1,1.22
2024-10-26 16:00:00,21.8,9.0,9.3,386.1,14.0,4.5,0.02,0.103,1.19
2024-10-26 20:00:00,21.6,9.0,8.9,388.0,13.1,4.1,0.02,0.099,1.24
2024-10-26 20:00:00,21.6,9.0,8.9,388.0,13.1,4.4,0.02,0.099,1.24
2024-10-27 04:00:00,21.3,9.0,8.1,389.2,12.1,4.2,0.02,0.098,1.3
2024-10-27 08:00:00,21.1,8.0,7.9,390.2,12.7,4.3,0.03,0.1,1.36
2024-10-27 12:00:00,22.1,9.0,9.1,391.5,11.0,4.3,0.02,0.094,1.28
2024-10-28 08:00:00,21.0,9.0,9.4,396.4,12.7,4.3,0.02,0.091,1.23
2024-10-28 12:00:00,22.1,9.0,11.9,394.3,11.5,4.5,0.02,0.09,1.23
2024-10-28 16:00:00,22.8,9.0,11.9,387.8,15.8,5.5,0.02,0.101,1.34
2024-10-28 20:00:00,22.4,9.0,11.9,392.1,10.1,5.5,0.02,0.09,1.33
2024-10-29 00:00:00,21.8,9.0,13.9,391.4,9.2,4.8,0.02,0.079,1.22
2024-10-29 04:00:00,21.3,9.0,11.1,392.9,9.2,4.7,0.02,0.078,1.2
2024-10-29 08:00:00,21.1,9.0,10.2,395.5,9.7,4.5,0.02,0.081,1.26
2024-10-29 12:00:00,21.9,9.0,14.0,405.1,12.0,5.0,0.02,0.078,1.26
2024-10-29 16:00:00,22.6,9.0,12.8,398.8,13.3,5.6,0.02,0.082,1.33
2024-10-29 20:00:00,22.3,9.0,12.8,397.4,13.4,4.6,0.02,0.07,1.13
2024-10-30 00:00:00,21.9,9.0,14.2,401.3,12.1,4.7,0.02,0.073,1.31
2024-10-30 04:00:00,21.5,9.0,12.4,404.4,12.7,4.8,0.02,0.077,1.27
2024-10-30 08:00:00,21.3,9.0,12.3,405.9,14.4,4.8,0.02,0.077,1.27
2024-10-30 12:00:00,21.2,9.0,11.7,406.5,11.6,4.9,0.02,0.079,1.38
2024-10-30 16:00:00,21.2,9.0,9.7,410.3,13.6,4.6,0.02,0.077,1.3
2024-10-30 20:00:00,21.1,9.0,9.2,412.8,13.8,4.7,0.02,0.083,1.37
2024-10-30 20:00:00,21.1,9.0,9.2,412.8,13.8,4.6,0.02,0.086,1.39
2024-10-31 04:00:00,21.0,9.0,8.5,415.2,13.1,4.8,0.02,0.088,1.37
2024-10-31 08:00:00,20.8,9.0,8.3,415.3,12.0,5.6,0.02,0.089,1.42
2024-10-31 12:00:00,20.8,9.0,8.6,414.7,10.1,5.0,0.02,0.088,1.46
2024-10-31 16:00:00,20.8,9.0,9.4,414.1,10.3,4.7,0.02,0.088,1.44
2024-10-31 20:00:00,20.7,9.0,9.2,416.1,17.0,4.8,0.02,0.089,1.52
2024-10-31 20:00:00,20.7,9.0,9.2,416.1,17.0,4.5,0.02,0.089,1.52
2024-11-01 04:00:00,20.6,8.0,7.8,418.3,10.3,4.6,0.02,0.091,1.54
2024-11-01 08:00:00,20.5,8.0,7.7,418.8,10.2,4.4,0.02,0.091,1.54
2024-11-01 12:00:00,20.5,8.0,7.8,418.7,9.3,4.2,0.02,0.089,1.52
2024-11-02 04:00:00,20.1,8.0,7.6,422.8,8.4,4.3,0.02,0.093,1.5
2024-11-02 12:00:00,20.6,9.0,8.8,422.6,7.2,4.4,0.02,0.091,1.44
2024-11-02 16:00:00,22.0,9.0,9.6,422.8,6.0,4.7,0.02,0.09,1.51
2024-11-04 12:00:00,20.2,9.0,9.6,426.5,10.0,4.6,0.02,0.088,1.73
2024-11-04 16:00:00,20.5,9.0,12.3,423.9,8.7,5.2,0.02,0.092,1.72
2024-11-04 20:00:00,20.2,9.0,11.1,425.4,10.9,5.0,0.02,0.092,1.6
2024-11-05 00:00:00,20.0,9.0,10.3,428.2,10.6,5.0,0.02,0.092,1.6
2024-11-05 12:00:00,20.4,9.0,11.7,429.7,10.2,5.0,0.02,0.09,1.46
2024-11-05 16:00:00,21.1,9.0,11.7,425.0,11.4,5.1,0.02,0.09,1.46
2024-11-05 20:00:00,20.8,9.0,13.2,430.5,15.7,5.5,0.05,0.081,1.6
2024-11-05 20:00:00,20.8,9.0,13.2,430.5,15.7,5.5,0.05,0.081,1.6
2024-11-06 04:00:00,20.1,9.0,12.5,431.9,17.4,5.1,0.04,0.072,1.58
2024-11-06 04:00:00,20.1,9.0,12.5,431.9,17.4,5.1,0.04,0.072,1.58
2024-11-06 04:00:00,20.1,9.0,12.5,431.9,17.4,5.1,0.04,0.072,1.58
2024-11-06 04:00:00,20.1,9.0,12.5,431.9,17.4,5.2,0.04,0.072,1.58
2024-11-06 20:00:00,20.2,9.0,12.5,427.9,16.9,6.0,0.05,0.074,1.4
2024-11-07 00:00:00,19.9,9.0,12.9,432.0,14.8,5.4,0.04,0.072,1.77
2024-11-07 04:00:00,19.7,9.0,11.4,434.8,15.3,5.3,0.04,0.073,1.75
2024-11-07 08:00:00,19.7,9.0,10.5,436.2,17.4,5.2,0.04,0.075,1.71
2024-11-07 12:00:00,20.2,9.0,10.5,430.1,18.1,5.2,0.04,0.075,1.68
2024-11-07 16:00:00,20.4,9.0,10.5,430.4,18.3,5.6,0.04,0.075,1.63
2024-11-07 20:00:00,20.1,9.0,10.5,430.0,19.0,5.6,0.03,0.068,1.72
2024-11-07 20:00:00,20.1,9.0,10.5,430.0,19.0,6.2,0.03,0.068,1.72
2024-11-08 04:00:00,19.8,9.0,10.6,438.0,16.9,5.6,0.03,0.074,1.79
2024-11-08 08:00:00,19.7,9.0,11.6,438.9,15.1,5.7,0.03,0.069,1.8
2024-11-08 12:00:00,20.0,9.0,11.6,435.6,18.3,5.1,0.03,0.068,1.78
2024-11-12 16:00:00,19.6,9.0,9.8,442.1,11.4,5.1,0.02,0.098,1.75
2024-11-12 20:00:00,19.5,9.0,9.2,443.8,12.6,5.1,0.02,0.101,1.77
2024-11-12 20:00:00,19.5,9.0,9.2,443.8,12.6,5.0,0.02,0.101,1.77
2024-11-12 20:00:00,19.5,9.0,9.2,443.8,12.6,5.0,0.02,0.101,1.77
2024-11-13 16:00:00,19.5,9.0,9.4,439.4,12.2,4.5,0.02,0.104,1.79
2024-11-13 20:00:00,19.4,9.0,8.4,441.9,13.7,4.5,0.02,0.105,1.4
2024-11-14 04:00:00,19.4,9.0,8.1,438.6,11.6,4.8,0.02,0.109,0.9
2024-11-14 12:00:00,19.6,9.0,9.1,434.9,11.3,4.7,0.02,0.117,1.78
2024-11-14 16:00:00,20.1,9.0,10.2,433.2,11.0,4.9,0.02,0.112,1.73
2024-11-14 20:00:00,19.7,9.0,9.5,433.8,11.9,4.7,0.02,0.112,1.73
2024-11-14 20:00:00,19.7,9.0,9.5,433.8,11.9,4.6,0.02,0.11,1.69
2024-11-15 04:00:00,19.3,9.0,8.4,433.2,11.7,4.6,0.02,0.114,1.54
2024-11-15 08:00:00,19.2,9.0,8.2,432.5,11.1,4.4,0.02,0.114,1.56
2024-11-15 12:00:00,19.4,9.0,8.9,429.4,11.6,4.4,0.02,0.114,1.68
2024-11-15 20:00:00,20.0,9.0,9.9,427.6,9.7,4.4,0.02,0.111,1.17
2024-11-16 04:00:00,19.6,9.0,9.1,427.4,9.7,4.2,0.02,0.112,1.31
2024-11-16 08:00:00,19.5,9.0,8.7,425.8,10.4,4.4,0.02,0.113,1.63
2024-11-16 12:00:00,19.3,9.0,8.6,425.9,11.3,4.1,0.02,0.113,1.72
2024-11-16 16:00:00,19.2,9.0,8.5,427.6,12.4,4.1,0.02,0.123,1.68
2024-11-16 20:00:00,19.1,9.0,8.5,425.7,11.9,4.2,0.02,0.114,1.52
2024-11-16 20:00:00,19.1,9.0,8.5,425.7,11.9,4.4,0.02,0.114,1.52
2024-11-17 04:00:00,18.9,9.0,8.4,424.5,10.8,4.3,0.02,0.114,1.45
2024-11-17 08:00:00,18.6,9.0,8.3,427.0,9.9,4.3,0.02,0.112,1.45
2024-11-17 20:00:00,18.3,9.0,8.3,424.5,12.0,4.5,0.03,0.116,1.46
2024-11-17 20:00:00,18.3,9.0,8.3,424.5,12.0,4.6,0.03,0.116,1.46
2024-11-18 08:00:00,17.8,9.0,8.7,421.4,13.8,4.2,0.04,0.111,1.39
2024-11-18 16:00:00,17.9,9.0,9.2,421.2,16.2,4.5,0.04,0.109,1.48
2024-11-18 20:00:00,17.9,9.0,9.3,421.6,16.4,4.5,0.03,0.109,1.39
2024-11-19 00:00:00,17.8,9.0,9.4,422.3,16.0,4.3,0.03,0.109,1.37
2024-11-19 04:00:00,17.6,9.0,9.3,423.7,17.0,4.3,0.04,0.107,1.22
2024-11-19 20:00:00,17.3,9.0,9.7,427.3,15.1,4.6,0.05,0.097,1.22
2024-11-19 20:00:00,17.3,9.0,9.7,427.3,15.1,4.3,0.05,0.096,1.2
2024-11-20 04:00:00,17.2,9.0,9.5,429.3,14.0,4.2,0.05,0.097,1.26
2024-11-20 16:00:00,17.3,9.0,9.8,436.0,12.6,4.0,0.08,0.102,1.18
2024-11-20 20:00:00,17.2,9.0,9.7,438.7,12.6,4.5,0.07,0.11,1.42
2024-11-21 08:00:00,16.9,9.0,9.5,449.5,11.4,4.4,0.08,0.118,1.56
2024-11-21 12:00:00,17.0,9.0,9.7,451.0,11.0,4.3,0.08,0.126,1.53
2024-11-21 12:00:00,17.0,9.0,9.7,451.0,11.0,4.1,0.08,0.124,1.52
2024-11-21 20:00:00,16.9,9.0,9.7,451.6,11.4,4.2,0.07,0.126,1.54
2024-11-21 20:00:00,16.9,9.0,9.7,451.6,11.4,4.4,0.07,0.131,1.74
2024-11-22 04:00:00,16.7,9.0,9.7,452.9,11.4,4.1,0.08,0.138,1.72
2024-11-22 16:00:00,17.7,9.0,10.1,455.2,10.0,4.3,0.07,0.129,1.64
2024-11-22 20:00:00,17.2,9.0,9.8,454.1,9.5,4.0,0.06,0.129,1.62
2024-11-22 20:00:00,17.2,9.0,9.8,454.1,9.5,4.2,0.08,0.13,1.75
2024-11-23 04:00:00,16.8,9.0,9.7,449.8,10.0,4.2,0.08,0.13,1.77
2024-11-23 08:00:00,16.8,9.0,9.8,446.9,10.3,3.9,0.07,0.129,1.73
2024-11-23 12:00:00,16.7,9.0,9.8,445.2,9.4,4.1,0.07,0.128,1.62
2024-11-23 16:00:00,16.7,9.0,9.7,442.9,10.2,4.1,0.06,0.133,1.72
2024-11-23 20:00:00,16.6,9.0,9.5,441.8,11.4,3.9,0.04,0.124,1.56
2024-11-24 04:00:00,16.4,9.0,9.4,441.1,14.9,3.7,0.05,0.124,1.62
2024-11-24 08:00:00,16.3,9.0,9.4,438.6,9.8,3.9,0.06,0.131,1.58
2024-11-24 12:00:00,16.3,9.0,9.7,435.6,9.4,4.2,0.06,0.122,1.57
2024-11-24 16:00:00,16.3,9.0,9.8,434.4,9.7,3.6,0.05,0.13,1.56
2024-11-24 20:00:00,16.2,9.0,9.6,434.6,10.9,3.9,0.05,0.125,1.71
2024-11-24 20:00:00,16.2,9.0,9.6,434.6,10.9,4.0,0.04,0.123,1.56
2024-11-25 04:00:00,15.8,9.0,9.6,432.7,11.5,4.2,0.04,0.124,1.52
2024-11-25 20:00:00,15.8,9.0,10.2,429.5,11.2,4.1,0.02,0.11,1.39
2024-11-25 20:00:00,15.8,9.0,10.2,429.5,11.2,4.1,0.02,0.109,1.37
2024-11-26 04:00:00,15.4,9.0,10.0,429.0,13.4,4.3,0.02,0.106,1.42
2024-11-26 08:00:00,15.3,9.0,10.1,428.9,11.2,4.0,0.02,0.106,1.45
2024-11-26 12:00:00,15.4,9.0,10.4,428.9,12.7,4.1,0.03,0.105,1.38
2024-11-26 16:00:00,15.5,9.0,10.8,428.3,10.3,4.0,0.04,0.106,1.42
2024-11-26 20:00:00,15.4,9.0,10.3,429.3,10.4,4.0,0.02,0.106,1.42
2024-11-26 20:00:00,15.4,9.0,10.3,429.3,10.4,4.1,0.02,0.107,1.38
2024-11-27 04:00:00,14.9,9.0,9.9,429.9,10.9,4.1,0.04,0.104,1.38
2024-11-27 12:00:00,15.2,9.0,10.6,428.2,9.2,4.2,0.05,0.104,1.35
2024-11-27 16:00:00,16.0,9.0,11.0,428.2,9.1,3.9,0.04,0.105,1.36
2024-11-27 20:00:00,15.7,9.0,11.1,425.8,10.4,4.2,0.05,0.103,1.36
2024-11-27 20:00:00,15.7,9.0,11.1,425.8,10.4,4.2,0.03,0.101,1.31
2024-11-28 04:00:00,14.7,9.0,10.4,426.3,11.7,4.3,0.05,0.103,1.31
2024-11-28 16:00:00,15.7,9.0,11.8,424.3,8.7,4.2,0.05,0.106,1.32
2024-11-28 20:00:00,14.8,9.0,11.7,425.2,10.1,4.4,0.05,0.099,1.3
2024-11-28 20:00:00,14.8,9.0,11.7,425.2,10.1,4.3,0.07,0.1,1.36
2024-11-29 04:00:00,14.3,9.0,10.7,424.4,9.8,4.6,0.05,0.101,1.28
2024-11-29 12:00:00,14.7,9.0,11.4,424.2,8.8,4.2,0.05,0.098,1.29
2024-11-29 16:00:00,15.5,9.0,11.9,423.3,8.0,4.2,0.04,0.094,1.23
2024-11-29 20:00:00,15.1,9.0,12.2,421.4,10.4,4.5,0.03,0.094,1.27
2024-11-29 20:00:00,15.1,9.0,12.2,421.4,10.4,4.3,0.03,0.092,1.3
2024-11-30 12:00:00,14.3,9.0,11.8,418.3,11.3,3.6,0.02,0.093,1.3
2024-11-30 16:00:00,15.2,9.0,12.5,416.8,12.0,4.9,0.03,0.09,1.42
2024-11-30 20:00:00,14.8,9.0,11.9,416.7,10.9,5.0,0.02,0.095,1.24
2024-12-01 04:00:00,14.0,9.0,11.0,419.3,11.0,4.7,0.02,0.091,1.23
2024-12-01 08:00:00,13.8,9.0,10.6,420.8,10.6,5.1,0.02,0.093,1.26
2024-12-01 12:00:00,14.4,9.0,12.3,418.9,9.0,4.8,0.02,0.092,1.21
2024-12-01 16:00:00,15.3,9.0,13.4,415.8,9.3,4.9,0.02,0.087,1.29
2024-12-01 20:00:00,14.5,9.0,13.3,416.4,10.1,5.0,0.02,0.083,1.24
2024-12-02 04:00:00,13.9,9.0,11.8,418.3,10.9,5.0,0.02,0.086,1.28
2024-12-02 20:00:00,14.1,9.0,12.3,417.3,12.0,5.0,0.02,0.086,1.4
2024-12-03 04:00:00,14.0,9.0,11.2,418.9,12.4,5.0,0.03,0.084,0.95
2024-12-03 12:00:00,14.0,9.0,11.0,419.1,10.3,5.2,0.03,0.08,1.12
2024-12-03 16:00:00,14.0,9.0,11.0,420.7,11.9,4.8,0.03,0.082,0.97
2024-12-03 20:00:00,13.9,9.0,10.9,420.6,11.5,5.0,0.03,0.08,0.99
2024-12-03 20:00:00,13.9,9.0,10.9,420.6,11.5,4.8,0.03,0.08,0.65
2024-12-04 04:00:00,13.9,9.0,10.6,419.7,11.2,4.9,0.03,0.078,0.85
2024-12-04 08:00:00,13.9,9.0,10.4,419.6,10.4,5.3,0.03,0.076,0.95
2024-12-04 12:00:00,13.9,9.0,10.6,420.1,10.2,5.1,0.03,0.074,1.28
2024-12-04 20:00:00,13.9,9.0,10.5,420.8,11.4,5.2,0.03,0.079,0.24
2024-12-04 20:00:00,13.9,9.0,10.5,420.8,11.4,4.8,0.03,0.078,1.04
2024-12-05 04:00:00,13.8,9.0,10.3,421.3,11.8,4.8,0.03,0.076,1.42
2024-12-05 08:00:00,13.8,9.0,10.2,421.8,11.3,5.1,0.03,0.076,1.36
2024-12-05 12:00:00,13.8,9.0,10.5,421.6,13.5,5.2,0.03,0.079,1.28
2024-12-05 20:00:00,13.7,9.0,10.6,421.2,11.8,5.2,0.03,0.074,1.38
2024-12-06 04:00:00,13.6,9.0,10.3,421.5,11.6,5.0,0.03,0.069,1.39
2024-12-06 08:00:00,13.6,9.0,10.3,421.9,11.8,4.7,0.03,0.069,1.39
2024-12-06 16:00:00,13.6,9.0,11.1,420.4,11.8,4.9,0.03,0.067,1.42
2024-12-07 16:00:00,13.4,9.0,11.4,419.7,12.9,5.0,0.03,0.065,1.08
2024-12-08 04:00:00,13.1,9.0,10.6,425.2,12.2,4.8,0.03,0.069,1.38
2024-12-09 12:00:00,12.9,9.0,11.9,427.9,11.2,4.5,0.02,0.081,1.19
2024-12-09 20:00:00,12.9,9.0,12.0,428.7,11.4,5.0,0.02,0.085,1.22
2024-12-11 04:00:00,12.2,9.0,10.8,433.7,9.3,4.6,0.02,0.093,1.3
2024-12-14 04:00:00,11.7,9.0,10.9,448.5,11.9,3.8,0.02,0.097,1.27
2024-12-14 16:00:00,12.4,9.0,11.4,448.7,8.8,3.7,0.02,0.092,1.31
2024-12-16 04:00:00,11.2,9.0,11.5,449.2,10.6,3.9,0.02,0.091,1.22
2024-12-18 20:00:00,11.1,9.0,12.3,438.3,9.8,4.3,0.02,0.078,1.27
