监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-09-23 00:00:00,27.5,8.0,7.2,313.3,66.5,3.4,0.16,0.173,2.88
2024-09-23 04:00:00,27.4,8.0,7.2,310.5,66.5,3.5,0.13,0.166,2.88
2024-09-23 08:00:00,27.4,8.0,7.2,311.2,66.5,3.5,0.13,0.169,2.98
2024-09-23 12:00:00,27.8,8.0,7.2,312.1,66.5,3.5,0.14,0.167,2.93
2024-09-23 16:00:00,28.0,8.0,7.1,312.6,66.5,3.2,0.14,0.175,2.95
2024-09-23 20:00:00,28.1,8.0,7.1,313.8,66.5,3.1,0.14,0.175,2.96
2024-09-24 00:00:00,28.0,8.0,7.1,313.2,66.5,3.3,0.16,0.178,3.03
2024-09-24 04:00:00,27.8,8.0,7.1,313.3,66.5,3.1,0.14,0.174,3.07
2024-09-24 08:00:00,27.8,8.0,7.1,313.4,66.5,3.3,0.15,0.162,2.94
2024-09-24 12:00:00,28.2,8.0,6.7,315.7,66.5,3.3,0.15,0.163,3.04
2024-09-24 16:00:00,28.4,8.0,7.1,314.5,66.5,3.3,0.15,0.177,2.99
2024-09-24 20:00:00,28.5,8.0,7.1,317.2,66.5,3.4,0.13,0.168,3.01
2024-09-25 00:00:00,28.4,8.0,7.1,319.4,72.1,3.4,0.14,0.17,2.89
2024-09-25 04:00:00,28.1,8.0,7.0,320.4,72.1,3.6,0.12,0.171,2.97
2024-09-25 08:00:00,28.1,8.0,7.0,322.5,63.1,3.6,0.12,0.163,2.96
2024-09-25 08:00:00,28.1,8.0,7.0,322.5,63.1,3.6,0.12,0.163,2.96
2024-09-25 16:00:00,28.4,8.0,6.9,327.6,73.7,3.4,0.13,0.168,2.96
2024-09-25 20:00:00,28.2,8.0,6.9,326.6,56.2,3.4,0.1,0.169,2.89
2024-09-26 00:00:00,28.4,8.0,6.9,330.9,54.1,2.8,0.09,0.16,2.98
2024-09-26 04:00:00,28.2,8.0,6.8,333.9,49.0,2.8,0.09,0.157,2.92
2024-09-26 08:00:00,28.2,8.0,6.9,336.0,52.5,2.8,0.07,0.174,2.9
2024-09-26 12:00:00,28.6,8.0,6.9,341.0,52.4,2.7,0.07,0.155,2.87
2024-09-27 08:00:00,28.1,8.0,7.1,346.3,50.4,2.6,0.09,0.144,2.48
2024-09-27 12:00:00,28.8,8.0,7.1,346.4,52.5,2.7,0.08,0.138,2.42
2024-09-27 16:00:00,28.9,8.0,7.1,345.1,51.3,2.5,0.08,0.147,2.43
2024-10-10 04:00:00,23.1,8.0,8.0,499.3,24.4,1.6,0.05,0.117,2.86
2024-10-10 08:00:00,23.0,8.0,8.0,500.5,27.6,1.7,0.05,0.117,2.87
2024-10-10 12:00:00,23.0,8.0,8.0,502.6,29.1,1.7,0.05,0.117,2.87
2024-10-10 16:00:00,23.0,8.0,8.0,504.7,30.0,1.7,0.06,0.121,2.93
2024-10-10 20:00:00,22.9,8.0,8.0,505.8,28.6,1.8,0.05,0.123,2.86
2024-10-10 20:00:00,22.9,8.0,8.0,505.8,28.6,1.8,0.06,0.122,2.96
2024-10-11 04:00:00,22.6,8.0,8.0,502.2,24.0,1.7,0.05,0.12,2.92
2024-10-11 08:00:00,22.6,8.0,8.0,501.8,28.1,1.7,0.05,0.116,2.96
2024-10-11 12:00:00,22.5,8.0,7.9,497.6,28.8,1.7,0.06,0.118,2.87
2024-10-11 16:00:00,22.4,8.0,8.0,493.5,30.7,1.8,0.06,0.121,2.88
2024-10-11 20:00:00,22.2,8.0,8.0,486.2,27.5,1.7,0.06,0.124,2.84
2024-10-12 04:00:00,22.1,8.0,7.9,471.1,29.0,1.9,0.05,0.122,2.97
2024-10-12 08:00:00,22.1,8.0,7.9,461.7,29.4,1.9,0.06,0.123,3.04
2024-10-12 16:00:00,22.1,8.0,7.9,444.2,34.0,2.2,0.06,0.132,3.1
2024-10-12 20:00:00,22.1,8.0,7.9,439.2,34.8,2.5,0.06,0.137,3.05
2024-10-13 00:00:00,22.0,8.0,7.9,435.7,29.1,2.3,0.05,0.131,3.12
2024-10-13 04:00:00,22.0,8.0,7.9,429.8,29.5,2.3,0.05,0.132,3.08
2024-10-13 12:00:00,22.1,8.0,7.9,425.1,30.1,2.6,0.05,0.142,3.08
2024-10-13 16:00:00,22.4,8.0,7.8,422.0,27.6,2.6,0.06,0.141,3.07
2024-10-14 00:00:00,22.2,8.0,7.9,420.6,19.0,2.6,0.04,0.132,3.12
2024-10-14 04:00:00,22.1,8.0,7.9,418.3,20.6,2.6,0.05,0.133,3.14
2024-10-14 12:00:00,22.4,8.0,7.9,414.8,28.8,2.6,0.05,0.138,3.08
2024-10-14 16:00:00,22.8,8.0,7.9,414.4,30.8,2.6,0.05,0.143,3.15
2024-10-21 08:00:00,21.9,8.0,7.9,507.7,24.5,2.0,0.09,0.123,3.08
2024-10-21 16:00:00,22.1,8.0,7.9,509.6,25.7,2.0,0.09,0.123,3.08
2024-10-21 20:00:00,22.1,8.0,8.0,511.1,23.0,2.0,0.09,0.123,3.08
2024-10-21 20:00:00,22.1,8.0,8.0,511.1,23.0,2.3,0.09,0.131,3.18
2024-10-22 00:00:00,22.1,8.0,8.0,516.0,24.6,2.0,0.09,0.13,3.13
2024-10-22 12:00:00,22.4,8.0,8.2,524.7,27.9,1.8,0.09,0.126,3.2
2024-10-22 12:00:00,22.4,8.0,8.2,524.7,27.9,1.8,0.09,0.126,3.2
2024-10-22 16:00:00,22.5,8.0,8.2,520.4,27.7,1.8,0.09,0.129,3.15
2024-10-23 00:00:00,22.4,8.0,8.2,520.2,26.0,1.3,0.07,0.127,3.22
2024-10-23 08:00:00,22.0,8.0,8.1,521.8,30.7,1.3,0.07,0.128,3.24
2024-10-23 12:00:00,22.5,8.0,8.2,520.5,26.5,1.3,0.06,0.129,3.29
2024-10-23 16:00:00,22.6,8.0,8.1,522.7,28.2,1.7,0.08,0.132,3.2
2024-10-23 20:00:00,22.6,8.0,8.2,526.9,20.1,1.4,0.06,0.139,3.19
2024-10-23 20:00:00,22.6,8.0,8.2,526.9,20.1,1.7,0.05,0.123,3.19
2024-10-24 00:00:00,22.5,8.0,8.2,526.3,20.9,1.7,0.05,0.125,3.11
2024-10-24 08:00:00,22.2,8.0,8.1,531.1,25.1,1.8,0.06,0.13,3.28
2024-10-24 12:00:00,22.5,8.0,8.2,535.3,25.5,1.8,0.06,0.13,3.28
2024-10-24 16:00:00,22.6,8.0,8.2,539.1,27.3,1.6,0.07,0.13,3.26
2024-10-24 20:00:00,22.6,8.0,8.1,537.9,24.0,1.9,0.05,0.132,3.24
2024-10-24 20:00:00,22.6,8.0,8.1,537.9,24.0,1.7,0.06,0.132,3.26
2024-10-25 00:00:00,22.5,8.0,8.1,538.9,24.3,2.0,0.06,0.135,3.26
2024-10-25 16:00:00,22.5,8.0,8.1,527.3,25.5,1.6,0.06,0.126,3.35
2024-10-25 20:00:00,22.4,8.0,8.1,524.9,21.6,1.7,0.06,0.128,3.3
2024-10-25 20:00:00,22.4,8.0,8.1,524.9,21.6,1.5,0.05,0.126,3.24
2024-10-26 00:00:00,22.4,8.0,8.1,529.2,21.3,1.7,0.04,0.123,3.24
2024-10-26 12:00:00,22.2,8.0,8.1,539.2,23.8,1.8,0.05,0.122,3.24
2024-10-26 16:00:00,22.1,8.0,8.1,537.0,24.6,1.8,0.06,0.124,3.36
2024-10-26 20:00:00,22.0,8.0,8.2,539.1,24.2,1.7,0.06,0.122,3.36
2024-10-26 20:00:00,22.0,8.0,8.2,539.1,24.2,1.7,0.05,0.121,3.3
2024-10-27 00:00:00,22.0,8.0,8.2,540.6,25.4,1.6,0.05,0.123,3.21
2024-10-27 08:00:00,21.8,8.0,8.1,543.9,23.1,1.5,0.06,0.123,3.26
2024-10-27 12:00:00,22.1,8.0,8.1,546.6,20.0,1.5,0.06,0.123,3.26
2024-10-28 08:00:00,21.6,8.0,8.2,547.1,22.6,1.4,0.05,0.125,3.29
2024-10-28 12:00:00,22.4,8.0,8.3,545.9,23.8,1.4,0.05,0.125,3.29
2024-10-28 16:00:00,22.4,8.0,8.3,545.9,23.8,2.2,0.02,0.125,3.03
2024-10-28 20:00:00,22.2,8.0,8.6,551.3,19.3,2.2,0.02,0.125,3.03
2024-10-29 00:00:00,22.2,8.0,8.7,550.8,33.0,2.0,0.02,0.123,2.91
2024-10-29 04:00:00,22.1,8.0,8.7,551.2,20.8,2.2,0.02,0.123,2.95
2024-10-29 08:00:00,21.9,8.0,8.6,552.4,36.2,2.5,0.02,0.123,2.98
2024-10-29 12:00:00,21.9,8.0,8.6,552.4,36.2,2.4,0.02,0.12,2.98
2024-10-29 16:00:00,22.4,8.0,8.7,554.0,40.3,2.7,0.02,0.124,3.14
2024-10-29 16:00:00,22.4,8.0,8.7,554.0,40.3,2.7,0.02,0.124,3.14
2024-10-30 00:00:00,22.3,8.0,8.8,553.8,27.1,2.3,0.02,0.12,3.13
2024-10-30 04:00:00,22.2,8.0,8.7,554.5,19.3,2.8,0.02,0.119,3.22
2024-10-30 04:00:00,22.2,8.0,8.7,554.5,19.3,2.8,0.02,0.119,3.22
2024-10-30 08:00:00,22.0,8.0,8.6,555.6,28.0,2.6,0.02,0.119,3.18
2024-10-30 08:00:00,22.0,8.0,8.6,555.6,28.0,2.6,0.02,0.119,3.18
2024-10-30 08:00:00,22.0,8.0,8.6,555.6,28.0,2.6,0.02,0.119,3.18
2024-10-30 20:00:00,22.1,8.0,8.6,558.7,29.3,2.1,0.03,0.122,3.26
2024-10-31 00:00:00,22.1,8.0,8.7,558.8,21.2,2.0,0.03,0.124,3.26
2024-10-31 04:00:00,22.1,8.0,8.7,558.3,21.9,2.0,0.04,0.117,3.28
2024-10-31 08:00:00,22.0,8.0,8.6,557.8,17.8,2.1,0.04,0.118,3.29
2024-10-31 12:00:00,22.0,8.0,8.5,557.6,21.9,2.1,0.04,0.123,3.35
2024-10-31 16:00:00,22.0,8.0,8.6,557.8,20.9,2.1,0.04,0.122,3.34
2024-10-31 20:00:00,21.9,8.0,8.4,558.3,27.8,2.0,0.04,0.123,3.33
2024-11-01 00:00:00,21.8,8.0,8.4,559.7,17.0,2.0,0.04,0.129,3.34
2024-11-01 04:00:00,21.7,8.0,8.4,561.1,16.9,2.1,0.03,0.119,3.41
2024-11-01 08:00:00,21.7,8.0,8.4,561.7,19.7,1.9,0.04,0.123,3.42
2024-11-02 00:00:00,21.6,8.0,8.6,565.0,28.1,2.3,0.05,0.136,3.43
2024-11-02 08:00:00,21.5,8.0,8.5,565.5,26.6,2.3,0.05,0.131,3.35
2024-11-02 12:00:00,22.1,8.0,8.5,566.9,23.7,2.2,0.05,0.129,3.42
2024-11-04 08:00:00,21.7,8.0,8.6,595.1,19.8,2.6,0.06,0.16,3.3
2024-11-04 12:00:00,21.7,8.0,8.5,571.4,19.5,2.8,0.06,0.121,3.29
2024-11-04 20:00:00,21.6,8.0,8.5,587.3,19.4,2.7,0.06,0.123,3.34
2024-11-04 20:00:00,21.6,8.0,8.5,587.3,19.4,2.7,0.06,0.123,3.34
2024-11-05 08:00:00,21.4,8.0,8.4,584.5,18.7,2.2,0.06,0.118,3.31
2024-11-05 08:00:00,21.4,8.0,8.4,584.5,18.7,2.2,0.06,0.118,3.31
2024-11-05 16:00:00,21.5,8.0,8.5,583.7,29.3,2.3,0.07,0.134,3.25
2024-11-05 20:00:00,21.4,8.0,8.4,582.6,23.2,2.3,0.07,0.148,3.28
2024-11-06 00:00:00,21.3,8.0,8.4,580.9,25.7,2.4,0.07,0.125,3.3
2024-11-06 04:00:00,21.2,8.0,8.4,579.1,22.7,2.3,0.07,0.138,3.34
2024-11-06 04:00:00,21.2,8.0,8.4,579.1,22.7,2.3,0.07,0.138,3.34
2024-11-06 04:00:00,21.2,8.0,8.4,579.1,22.7,2.3,0.07,0.138,3.34
2024-11-06 20:00:00,21.0,8.0,8.3,573.4,23.6,2.3,0.09,0.124,4.35
2024-11-07 00:00:00,20.9,8.0,8.3,571.9,21.1,2.3,0.08,0.123,3.34
2024-11-07 04:00:00,20.9,8.0,8.3,570.4,17.7,2.3,0.08,0.122,3.33
2024-11-07 04:00:00,20.9,8.0,8.3,570.4,17.7,2.3,0.08,0.122,3.33
2024-11-07 08:00:00,20.8,8.0,8.3,568.4,20.1,2.0,0.08,0.122,3.34
2024-11-07 12:00:00,20.9,8.0,8.3,566.2,20.0,2.3,0.02,0.135,3.37
2024-11-07 16:00:00,20.9,8.0,8.3,564.5,26.4,2.4,0.03,0.126,3.36
2024-11-07 20:00:00,20.8,8.0,8.3,562.3,26.7,2.3,0.03,0.149,3.33
2024-11-08 00:00:00,20.7,8.0,8.4,559.7,25.3,2.2,0.03,0.163,3.39
2024-11-08 04:00:00,20.7,8.0,8.4,557.6,21.9,2.2,0.03,0.127,3.41
2024-11-08 08:00:00,20.7,8.0,8.4,556.5,23.2,2.3,0.03,0.127,3.36
2024-11-12 12:00:00,20.4,8.0,8.3,568.7,21.5,2.5,0.05,0.121,3.4
2024-11-12 16:00:00,20.5,8.0,8.3,569.1,22.7,2.5,0.05,0.124,3.57
2024-11-12 20:00:00,20.4,8.0,8.3,569.7,19.6,2.5,0.05,0.126,3.46
2024-11-12 20:00:00,20.4,8.0,8.3,569.7,19.6,2.5,0.05,0.126,3.46
2024-11-13 12:00:00,20.5,8.0,8.3,571.6,19.5,2.5,0.05,0.144,3.52
2024-11-13 20:00:00,20.4,8.0,8.2,572.0,20.3,2.6,0.05,0.122,3.58
2024-11-14 00:00:00,20.4,8.0,8.3,571.8,22.2,2.5,0.05,0.124,3.49
2024-11-14 08:00:00,20.4,8.0,8.3,570.4,22.5,2.4,0.05,0.13,3.55
2024-11-14 12:00:00,20.5,8.0,8.3,570.3,26.6,2.5,0.05,0.133,3.64
2024-11-14 16:00:00,20.7,8.0,8.4,570.8,30.4,2.5,0.06,0.14,3.62
2024-11-14 20:00:00,20.7,8.0,8.4,572.0,21.0,2.6,0.05,0.133,3.66
2024-11-15 00:00:00,20.7,8.0,8.4,573.5,21.1,2.7,0.05,0.127,3.58
2024-11-15 04:00:00,20.7,8.0,8.5,575.1,21.6,2.4,0.05,0.125,3.65
2024-11-15 12:00:00,20.7,8.0,8.5,578.2,22.2,2.5,0.05,0.126,3.59
2024-11-15 16:00:00,20.7,8.0,8.4,580.2,26.9,2.6,0.05,0.135,3.55
2024-11-16 00:00:00,20.6,8.0,8.4,584.0,20.7,2.3,0.05,0.126,3.65
2024-11-16 04:00:00,20.6,8.0,8.4,585.6,19.4,2.5,0.05,0.127,3.63
2024-11-16 08:00:00,20.6,8.0,8.4,587.5,23.0,2.4,0.05,0.156,3.67
2024-11-16 12:00:00,20.7,8.0,8.4,588.9,23.8,2.5,0.05,0.135,3.6
2024-11-16 16:00:00,20.7,8.0,8.4,588.7,26.5,2.5,0.06,0.129,3.61
2024-11-16 20:00:00,20.5,8.0,8.4,587.8,22.4,2.6,0.05,0.127,3.55
2024-11-17 00:00:00,20.4,8.0,8.4,586.9,18.5,2.4,0.05,0.148,3.59
2024-11-17 04:00:00,20.2,8.0,8.4,585.9,18.3,2.2,0.05,0.124,3.58
2024-11-17 16:00:00,20.0,8.0,8.5,586.4,25.2,2.3,0.06,0.125,3.57
2024-11-17 20:00:00,19.9,8.0,8.5,588.3,19.2,2.4,0.05,0.123,3.58
2024-11-18 04:00:00,19.7,8.0,8.5,594.0,24.8,2.3,0.05,0.126,3.48
2024-11-18 12:00:00,19.6,8.0,8.5,599.0,24.6,2.6,0.06,0.132,3.56
2024-11-18 16:00:00,19.6,8.0,8.5,601.1,21.5,2.5,0.06,0.129,3.44
2024-11-19 00:00:00,19.4,8.0,8.6,602.6,17.4,2.4,0.06,0.123,3.47
2024-11-19 00:00:00,19.4,8.0,8.6,602.6,17.4,2.4,0.06,0.123,3.47
2024-11-19 16:00:00,19.1,8.0,8.6,605.7,30.7,2.3,0.02,0.124,3.65
2024-11-19 20:00:00,19.0,8.0,8.6,609.4,20.1,2.3,0.02,0.126,3.57
2024-11-20 00:00:00,19.0,8.0,8.7,615.3,28.6,2.3,0.02,0.126,3.46
2024-11-20 12:00:00,18.8,8.0,8.6,619.1,21.5,2.3,0.03,0.124,3.54
2024-11-20 20:00:00,18.7,8.0,8.6,617.0,22.0,2.3,0.02,0.135,3.54
2024-11-21 04:00:00,18.6,8.0,8.5,615.1,15.5,2.3,0.02,0.119,3.52
2024-11-21 08:00:00,18.5,8.0,8.6,614.4,23.3,2.1,0.02,0.123,3.51
2024-11-21 12:00:00,18.6,8.0,8.6,614.3,27.4,2.2,0.02,0.121,3.62
2024-11-21 16:00:00,18.8,8.0,8.7,614.5,50.2,2.2,0.02,0.124,3.66
2024-11-21 20:00:00,18.6,8.0,8.7,615.0,19.6,2.2,0.03,0.123,3.48
2024-11-22 00:00:00,18.6,8.0,8.8,615.6,21.1,2.2,0.03,0.128,3.56
2024-11-22 12:00:00,18.9,8.0,8.9,617.1,19.1,2.0,0.03,0.126,3.44
2024-11-22 16:00:00,19.0,8.0,8.8,617.6,38.3,2.3,0.03,0.12,3.49
2024-11-22 20:00:00,18.7,8.0,8.8,617.9,21.0,2.3,0.03,0.123,3.45
2024-11-23 00:00:00,18.7,8.0,8.8,618.3,15.4,2.2,0.02,0.113,3.47
2024-11-23 04:00:00,18.7,8.0,8.7,619.4,11.7,2.2,0.02,0.112,3.45
2024-11-23 08:00:00,18.6,8.0,8.7,621.5,11.8,2.2,0.02,0.109,3.42
2024-11-23 12:00:00,18.6,8.0,8.6,625.9,16.8,2.2,0.02,0.107,3.41
2024-11-23 20:00:00,18.5,8.0,8.7,632.0,19.6,2.3,0.03,0.116,3.38
2024-11-24 00:00:00,18.5,8.0,8.7,632.7,18.0,2.1,0.03,0.107,3.44
2024-11-24 04:00:00,18.3,8.0,8.7,632.7,18.1,2.2,0.03,0.111,3.46
2024-11-24 08:00:00,18.3,8.0,8.7,633.1,20.0,2.2,0.03,0.113,3.48
2024-11-24 12:00:00,18.2,8.0,8.7,634.3,18.7,2.2,0.03,0.105,3.43
2024-11-24 16:00:00,18.2,8.0,8.7,635.4,18.0,2.1,0.03,0.109,3.53
2024-11-24 20:00:00,18.1,8.0,8.6,637.9,16.0,2.1,0.03,0.114,3.52
2024-11-25 00:00:00,18.1,8.0,8.6,639.4,13.5,2.2,0.03,0.114,3.64
2024-11-25 16:00:00,17.6,8.0,8.7,634.3,17.9,2.0,0.04,0.108,3.69
2024-11-25 20:00:00,17.4,8.0,8.7,632.1,18.7,2.1,0.04,0.109,3.6
2024-11-26 00:00:00,17.4,8.0,8.8,629.0,19.1,2.0,0.04,0.13,3.63
2024-11-26 04:00:00,17.2,8.0,8.8,624.9,18.6,2.3,0.04,0.111,3.57
2024-11-26 08:00:00,17.2,8.0,8.9,621.9,13.5,1.8,0.03,0.117,3.6
2024-11-26 12:00:00,17.1,8.0,8.8,620.9,16.6,1.9,0.03,0.103,3.59
2024-11-26 16:00:00,17.1,8.0,8.9,621.4,15.7,1.8,0.03,0.106,3.58
2024-11-26 20:00:00,16.9,8.0,8.9,622.2,11.7,1.8,0.03,0.104,3.58
2024-11-27 00:00:00,16.9,8.0,8.9,623.2,12.0,1.8,0.03,0.106,3.53
2024-11-27 08:00:00,16.6,8.0,8.9,624.2,17.6,1.9,0.04,0.109,3.63
2024-11-27 12:00:00,16.8,8.0,9.1,622.2,15.2,2.0,0.02,0.102,3.63
2024-11-27 16:00:00,16.8,8.0,9.1,619.1,18.9,1.9,0.03,0.112,3.5
2024-11-27 20:00:00,16.7,8.0,9.5,617.3,20.1,2.0,0.03,0.11,3.37
2024-11-28 00:00:00,16.6,8.0,9.5,617.0,17.5,1.7,0.02,0.099,3.34
2024-11-28 12:00:00,16.5,8.0,9.2,624.1,18.3,1.9,0.03,0.104,3.43
2024-11-28 16:00:00,16.7,8.0,9.3,627.0,23.6,2.0,0.02,0.1,3.37
2024-11-28 20:00:00,16.5,8.0,9.1,628.3,12.8,1.9,0.02,0.099,3.38
2024-11-29 00:00:00,16.4,8.0,9.2,628.5,13.0,1.9,0.02,0.096,3.4
2024-11-29 08:00:00,16.3,8.0,9.2,626.6,26.5,1.8,0.02,0.101,3.42
2024-11-29 12:00:00,16.3,8.0,9.3,625.8,11.1,1.8,0.02,0.091,3.27
2024-11-29 16:00:00,16.3,8.0,9.3,625.3,13.0,1.8,0.02,0.096,3.29
2024-11-29 20:00:00,16.2,8.0,9.3,625.2,15.6,1.8,0.02,0.114,3.28
2024-11-30 08:00:00,16.0,8.0,9.4,624.6,14.7,1.9,0.02,0.098,3.45
2024-11-30 12:00:00,16.6,8.0,9.5,623.7,15.6,2.0,0.02,0.095,3.34
2024-11-30 16:00:00,16.6,8.0,9.5,623.1,16.9,1.9,0.02,0.095,3.35
2024-12-01 00:00:00,16.3,8.0,9.4,622.0,15.7,1.9,0.02,0.098,3.36
2024-12-01 04:00:00,16.2,8.0,9.3,621.8,13.5,1.8,0.02,0.097,3.35
2024-12-01 08:00:00,16.3,8.0,9.4,620.9,12.9,1.8,0.02,0.099,3.45
2024-12-01 12:00:00,16.4,8.0,9.3,620.5,11.8,1.8,0.02,0.093,3.41
2024-12-01 16:00:00,16.5,8.0,9.3,620.4,13.2,1.8,0.02,0.094,3.31
2024-12-02 00:00:00,16.1,8.0,9.3,621.9,17.4,1.7,0.02,0.102,3.34
2024-12-02 20:00:00,16.1,8.0,9.3,624.7,20.2,1.8,0.03,0.106,3.34
2024-12-03 00:00:00,16.1,8.0,9.3,625.4,13.1,1.6,0.02,0.1,3.27
2024-12-03 08:00:00,15.9,8.0,9.2,626.7,12.3,1.6,0.02,0.097,3.34
2024-12-03 12:00:00,15.9,8.0,9.2,627.2,19.1,1.9,0.02,0.102,3.26
2024-12-03 16:00:00,16.3,8.0,9.3,627.3,14.6,1.9,0.02,0.103,3.31
2024-12-03 20:00:00,16.0,8.0,9.2,627.7,13.9,1.7,0.03,0.09,3.27
2024-12-04 00:00:00,16.0,8.0,9.4,627.9,15.4,1.8,0.03,0.095,3.15
2024-12-04 04:00:00,15.9,8.0,9.4,628.0,13.5,1.6,0.03,0.091,3.29
2024-12-04 08:00:00,15.9,8.0,9.5,627.9,16.7,1.8,0.03,0.109,3.32
2024-12-04 16:00:00,15.8,8.0,9.4,628.1,26.0,1.9,0.04,0.106,3.29
2024-12-04 20:00:00,15.7,8.0,9.3,628.0,20.9,1.6,0.03,0.111,3.3
2024-12-05 00:00:00,15.7,8.0,9.3,627.4,25.5,1.6,0.03,0.096,3.37
2024-12-05 04:00:00,15.7,8.0,9.2,625.8,14.1,1.5,0.03,0.094,3.37
2024-12-05 08:00:00,15.7,8.0,9.2,623.9,35.6,1.7,0.03,0.099,3.37
2024-12-05 20:00:00,15.6,8.0,9.2,618.9,16.6,1.8,0.03,0.093,3.21
2024-12-06 00:00:00,15.5,8.0,9.3,617.4,42.4,1.8,0.03,0.09,3.22
2024-12-06 04:00:00,15.4,8.0,9.3,616.6,19.5,1.6,0.03,0.089,3.23
2024-12-06 12:00:00,15.5,8.0,9.3,615.8,17.6,2.0,0.04,0.078,3.19
2024-12-07 12:00:00,15.2,8.0,9.3,615.8,12.5,1.7,0.03,0.079,3.21
2024-12-08 00:00:00,15.1,8.0,9.2,618.1,11.4,1.9,0.03,0.074,3.12
2024-12-09 08:00:00,14.5,8.0,9.3,617.6,12.0,2.0,0.03,0.091,3.28
2024-12-09 16:00:00,14.6,8.0,9.3,619.8,14.8,2.0,0.03,0.078,3.18
2024-12-11 00:00:00,14.2,8.0,9.4,640.5,11.9,2.4,0.04,0.092,3.21
2024-12-14 00:00:00,13.3,8.0,9.7,628.3,12.6,2.0,0.06,0.097,3.14
2024-12-14 12:00:00,13.0,8.0,9.7,624.6,12.1,2.2,0.05,0.095,3.22
