监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-09-22 04:00:00,24.1,8.0,8.3,531.0,63.3,1.3,0.16,0.133,2.03
2024-09-22 08:00:00,24.2,8.0,8.6,534.6,63.3,1.1,0.16,0.133,2.12
2024-09-22 12:00:00,25.4,8.0,8.7,538.1,63.3,1.1,0.16,0.133,2.13
2024-09-22 16:00:00,25.9,8.0,8.3,542.6,63.3,1.0,0.17,0.133,2.21
2024-09-22 20:00:00,25.0,8.0,7.9,553.8,63.3,1.0,0.17,0.133,2.18
2024-09-23 00:00:00,24.4,8.0,7.5,584.2,63.3,0.9,0.16,0.133,2.26
2024-09-23 04:00:00,24.2,8.0,7.1,607.2,72.5,0.7,0.1,0.166,3.07
2024-09-23 08:00:00,24.0,8.0,7.2,604.6,61.4,0.8,0.12,0.145,3.25
2024-09-23 08:00:00,24.0,8.0,7.2,604.6,61.4,0.9,0.16,0.139,3.26
2024-09-23 16:00:00,27.4,8.0,7.8,595.7,40.1,0.9,0.16,0.139,3.26
2024-09-23 20:00:00,25.9,8.0,7.3,593.1,38.4,0.8,0.05,0.111,2.92
2024-09-24 00:00:00,24.6,8.0,7.4,592.8,35.0,0.8,0.05,0.108,2.99
2024-09-24 04:00:00,24.1,8.0,7.4,596.5,32.6,0.7,0.05,0.103,2.98
2024-09-24 08:00:00,24.0,8.0,7.3,599.5,33.2,0.7,0.05,0.102,2.92
2024-09-24 12:00:00,25.6,8.0,8.8,557.3,59.4,0.8,0.08,0.104,3.06
2024-09-24 16:00:00,25.5,8.0,8.7,554.1,51.2,0.7,0.05,0.103,2.27
2024-09-24 20:00:00,24.2,8.0,8.5,549.9,32.5,0.7,0.04,0.091,2.22
2024-09-25 00:00:00,24.0,8.0,8.3,557.9,22.6,0.5,0.03,0.077,2.27
2024-09-25 04:00:00,23.9,8.0,8.2,560.3,26.8,0.6,0.03,0.073,2.52
2024-09-25 08:00:00,24.1,8.0,8.5,558.7,21.5,0.5,0.06,0.08,2.45
2024-09-25 12:00:00,25.8,8.0,8.8,571.8,20.2,0.6,0.03,0.071,2.4
2024-09-25 16:00:00,26.2,8.0,8.5,563.8,38.0,0.5,0.03,0.069,2.49
2024-09-25 20:00:00,24.6,8.0,8.5,555.8,27.2,0.7,0.04,0.077,2.38
2024-09-26 00:00:00,24.1,8.0,7.8,583.8,18.9,0.7,0.03,0.065,2.26
2024-09-26 04:00:00,23.9,8.0,8.2,568.3,29.4,0.6,0.02,0.065,2.78
2024-09-26 08:00:00,24.0,8.0,8.0,575.8,22.1,0.6,0.04,0.078,2.47
2024-09-26 12:00:00,26.2,8.0,9.2,567.4,23.6,0.8,0.03,0.067,2.49
2024-09-27 08:00:00,25.0,8.0,8.0,576.6,20.1,0.7,0.07,0.07,2.73
2024-09-27 12:00:00,27.1,8.0,9.5,573.4,17.0,0.8,0.02,0.065,2.7
2024-09-27 16:00:00,27.8,8.0,8.3,583.8,18.5,0.7,0.03,0.057,2.43
2024-10-10 00:00:00,20.0,8.0,8.4,586.1,11.2,0.6,0.04,0.07,2.85
2024-10-10 08:00:00,19.6,8.0,8.4,593.1,14.9,0.7,0.05,0.07,2.85
2024-10-10 12:00:00,20.5,8.0,9.4,597.0,10.7,0.7,0.05,0.07,2.85
2024-10-10 16:00:00,21.4,8.0,9.2,584.2,11.5,0.8,0.03,0.067,2.9
2024-10-10 20:00:00,20.1,8.0,8.7,584.2,11.4,0.6,0.04,0.069,2.73
2024-10-10 20:00:00,20.1,8.0,8.7,584.2,11.4,0.7,0.04,0.067,2.64
2024-10-11 04:00:00,19.8,8.0,8.1,595.7,6.7,0.6,0.04,0.07,2.98
2024-10-11 08:00:00,19.9,8.0,8.2,589.6,6.6,0.7,0.04,0.068,2.88
2024-10-11 12:00:00,20.2,8.0,9.0,590.7,10.1,0.8,0.03,0.068,2.92
2024-10-11 16:00:00,20.4,8.0,8.9,588.8,8.1,0.6,0.03,0.068,2.8
2024-10-11 20:00:00,20.0,8.0,8.2,595.5,6.4,0.8,0.04,0.066,2.91
2024-10-12 04:00:00,20.0,8.0,7.0,589.4,8.6,0.8,0.03,0.063,2.86
2024-10-12 08:00:00,19.9,8.0,8.1,588.3,8.3,1.0,0.03,0.101,3.32
2024-10-12 16:00:00,20.8,8.0,8.8,593.1,10.6,0.8,0.03,0.076,3.04
2024-10-12 20:00:00,20.0,8.0,8.4,586.2,9.0,0.7,0.03,0.064,2.56
2024-10-13 00:00:00,19.8,8.0,8.8,577.3,11.2,0.7,0.03,0.064,2.48
2024-10-13 00:00:00,19.8,8.0,8.8,577.3,11.2,0.7,0.03,0.064,2.56
2024-10-13 00:00:00,19.8,8.0,8.8,577.3,11.2,0.7,0.03,0.064,2.56
2024-10-21 08:00:00,19.4,8.0,8.9,574.6,59.9,1.1,0.03,0.104,2.54
2024-10-21 12:00:00,19.8,8.0,8.6,578.1,14.0,1.3,0.02,0.085,3.12
2024-10-21 16:00:00,19.8,8.0,8.6,578.1,14.0,1.3,0.02,0.086,3.28
2024-10-21 20:00:00,19.8,8.0,8.6,578.1,14.0,1.3,0.02,0.085,3.36
2024-10-22 00:00:00,19.8,8.0,8.6,578.1,14.0,1.2,0.02,0.079,2.7
2024-10-22 04:00:00,19.8,8.0,8.6,578.1,14.0,1.1,0.02,0.075,2.66
2024-10-22 08:00:00,19.8,8.0,8.6,578.1,14.0,1.1,0.02,0.078,2.62
2024-10-22 08:00:00,19.8,8.0,8.6,578.1,14.0,1.1,0.02,0.078,2.62
2024-10-22 12:00:00,19.8,8.0,8.6,578.1,14.0,1.3,0.02,0.079,3.05
2024-10-23 00:00:00,19.8,8.0,8.6,578.1,14.0,1.0,0.02,0.077,2.88
2024-10-23 04:00:00,19.8,8.0,8.6,578.1,14.0,0.8,0.02,0.078,2.95
2024-10-23 08:00:00,19.8,8.0,8.6,578.1,14.0,1.0,0.02,0.088,2.66
2024-10-23 12:00:00,19.8,8.0,8.6,578.1,14.0,0.9,0.02,0.086,3.06
2024-10-23 16:00:00,19.8,8.0,8.6,578.1,14.0,1.0,0.02,0.077,3.57
2024-10-23 20:00:00,19.8,8.0,8.6,578.1,14.0,1.0,0.02,0.082,3.7
2024-10-24 00:00:00,19.8,8.0,8.6,578.1,14.0,0.8,0.04,0.097,2.59
2024-10-24 04:00:00,19.8,8.0,8.6,578.1,14.0,0.8,0.02,0.08,3.13
2024-10-24 04:00:00,19.8,8.0,8.6,578.1,14.0,0.8,0.02,0.08,3.13
2024-10-24 04:00:00,19.8,8.0,8.6,578.1,14.0,0.8,0.02,0.08,3.13
2024-10-24 16:00:00,20.7,8.0,9.1,622.6,6.9,1.0,0.02,0.073,3.61
2024-10-24 20:00:00,20.1,8.0,7.9,628.8,6.3,1.0,0.02,0.072,3.61
2024-10-25 00:00:00,19.7,8.0,8.4,595.5,16.5,0.8,0.02,0.074,2.94
2024-10-25 12:00:00,21.7,8.0,9.4,596.1,9.9,0.9,0.02,0.064,2.82
2024-10-25 16:00:00,22.5,8.0,9.5,623.2,6.5,0.9,0.02,0.068,3.27
2024-10-25 20:00:00,21.4,8.0,7.6,634.0,8.9,0.9,0.02,0.074,3.46
2024-10-26 00:00:00,20.1,8.0,8.3,603.2,30.6,0.7,0.02,0.08,2.73
2024-10-26 04:00:00,20.1,8.0,8.2,618.0,16.4,0.8,0.02,0.072,2.87
2024-10-26 08:00:00,19.7,8.0,8.6,617.0,73.6,0.7,0.04,0.098,2.66
2024-10-26 12:00:00,19.7,8.0,8.8,639.6,11.3,0.9,0.02,0.062,2.97
2024-10-26 16:00:00,20.2,8.0,9.1,658.4,5.6,0.9,0.02,0.068,3.78
2024-10-26 20:00:00,19.8,8.0,8.1,663.4,4.0,0.9,0.02,0.071,3.83
2024-10-27 00:00:00,19.1,8.0,8.9,629.2,32.2,0.7,0.02,0.078,2.83
2024-10-27 04:00:00,18.7,8.0,8.9,627.2,26.7,0.6,0.03,0.08,2.72
2024-10-27 08:00:00,18.3,8.0,8.4,649.4,17.2,0.7,0.02,0.074,3.01
2024-10-28 08:00:00,18.3,8.0,7.4,690.0,4.4,1.0,0.04,0.077,3.81
2024-10-28 12:00:00,20.8,8.0,8.8,687.2,3.4,1.0,0.04,0.086,3.7
2024-10-28 16:00:00,22.2,8.0,10.4,687.4,4.4,1.0,0.02,0.073,3.69
2024-10-28 20:00:00,20.4,8.0,7.6,675.0,4.3,0.8,0.02,0.07,3.5
2024-10-29 00:00:00,18.8,8.0,7.7,675.7,6.5,0.7,0.02,0.068,3.45
2024-10-29 04:00:00,18.5,8.0,7.7,677.0,4.8,0.8,0.02,0.068,3.54
2024-10-29 08:00:00,18.8,8.0,7.5,676.8,4.3,0.9,0.02,0.068,3.43
2024-10-29 12:00:00,19.4,8.0,8.5,664.9,10.4,0.9,0.02,0.075,3.07
2024-10-29 16:00:00,19.5,8.0,8.6,653.6,20.4,0.7,0.02,0.072,2.85
2024-10-29 20:00:00,19.1,8.0,8.1,664.7,13.1,0.7,0.02,0.063,3.06
2024-10-30 00:00:00,19.0,8.0,8.3,654.0,40.2,0.6,0.04,0.085,3.01
2024-10-30 04:00:00,18.9,8.0,8.0,662.4,6.6,0.6,0.02,0.059,3.07
2024-10-30 04:00:00,18.9,8.0,8.0,662.4,6.6,0.6,0.02,0.059,3.07
2024-10-30 08:00:00,18.9,8.0,8.4,652.2,10.2,0.7,0.02,0.064,3.1
2024-10-30 12:00:00,19.4,8.0,8.8,652.0,10.4,0.8,0.02,0.07,2.69
2024-10-30 16:00:00,20.2,8.0,9.0,648.1,9.7,0.7,0.02,0.062,2.82
2024-10-30 20:00:00,19.4,8.0,8.2,661.9,3.8,0.6,0.02,0.058,2.94
2024-10-31 00:00:00,19.1,8.0,7.8,672.8,3.6,0.7,0.02,0.064,3.55
2024-10-31 04:00:00,19.0,8.0,8.6,649.7,13.9,0.5,0.02,0.065,3.0
2024-10-31 08:00:00,18.8,8.0,8.1,666.7,5.4,0.7,0.02,0.063,3.19
2024-10-31 12:00:00,19.4,8.0,9.2,651.4,6.9,0.7,0.02,0.058,2.78
2024-10-31 16:00:00,20.4,8.0,9.3,663.1,10.1,0.7,0.02,0.071,3.23
2024-10-31 20:00:00,19.1,8.0,8.4,655.0,4.8,0.6,0.02,0.056,2.97
2024-11-01 00:00:00,18.8,8.0,8.0,668.5,5.8,0.6,0.02,0.068,3.43
2024-11-01 08:00:00,18.4,8.0,8.2,666.3,3.0,0.7,0.02,0.059,3.07
2024-11-02 00:00:00,18.8,8.0,8.2,665.2,2.0,0.7,0.02,0.053,3.01
2024-11-02 08:00:00,18.5,8.0,8.3,667.5,6.6,0.8,0.02,0.066,3.19
2024-11-02 12:00:00,20.5,8.0,10.2,653.8,2.5,0.7,0.02,0.053,2.67
2024-11-04 08:00:00,18.6,8.0,8.6,646.2,4.8,0.7,0.02,0.066,2.81
2024-11-04 12:00:00,20.9,8.0,10.0,650.8,3.6,0.8,0.02,0.062,2.75
2024-11-04 20:00:00,19.2,8.0,8.6,642.4,3.3,0.7,0.02,0.056,2.81
2024-11-04 20:00:00,19.2,8.0,8.6,642.4,3.3,0.7,0.02,0.056,2.81
2024-11-05 08:00:00,18.4,8.0,8.4,651.8,5.4,0.8,0.02,0.068,3.02
2024-11-05 12:00:00,21.1,8.0,9.9,641.2,4.2,0.8,0.02,0.061,2.93
2024-11-05 16:00:00,21.1,8.0,10.3,646.7,3.7,0.8,0.02,0.058,2.76
2024-11-05 20:00:00,20.0,8.0,7.8,666.5,6.5,0.7,0.02,0.067,3.35
2024-11-06 00:00:00,19.0,8.0,8.3,645.2,6.1,0.5,0.02,0.053,2.91
2024-11-06 08:00:00,19.0,8.0,8.1,649.9,2.8,0.8,0.02,0.051,2.84
2024-11-06 08:00:00,19.0,8.0,8.1,649.9,2.8,0.8,0.02,0.051,2.84
2024-11-06 16:00:00,20.4,8.0,8.7,635.6,73.8,0.7,0.07,0.051,2.44
2024-11-06 16:00:00,20.4,8.0,8.7,635.6,73.8,0.7,0.07,0.051,2.44
2024-11-07 00:00:00,19.1,8.0,7.9,661.1,5.6,0.7,0.02,0.109,3.28
2024-11-07 04:00:00,18.7,8.0,7.9,662.6,4.7,0.8,0.03,0.093,3.34
2024-11-07 04:00:00,18.7,8.0,7.9,662.6,4.7,0.8,0.03,0.093,3.34
2024-11-07 08:00:00,18.7,8.0,7.9,663.7,6.2,0.8,0.03,0.099,3.46
2024-11-07 12:00:00,19.9,8.0,9.4,659.7,4.2,0.8,0.02,0.103,2.96
2024-11-07 12:00:00,19.9,8.0,9.4,659.7,4.2,0.8,0.02,0.103,2.96
2024-11-07 20:00:00,19.8,8.0,8.1,661.2,2.6,0.8,0.02,0.082,3.2
2024-11-08 00:00:00,19.1,8.0,7.8,663.8,2.3,0.7,0.02,0.084,3.31
2024-11-08 04:00:00,19.0,8.0,7.7,667.9,2.9,0.7,0.03,0.087,3.49
2024-11-08 08:00:00,19.0,8.0,7.6,670.8,5.1,0.9,0.04,0.098,3.37
2024-11-12 12:00:00,18.7,8.0,8.4,689.2,2.8,1.2,0.05,0.101,3.82
2024-11-12 16:00:00,18.6,8.0,9.2,666.1,2.1,1.0,0.02,0.091,3.18
2024-11-12 20:00:00,24.4,8.0,8.2,666.1,0.2,0.8,0.02,0.084,3.08
2024-11-12 20:00:00,24.4,8.0,8.2,666.1,0.2,0.8,0.02,0.084,3.08
2024-11-13 12:00:00,19.2,8.0,9.6,665.7,1.3,1.0,0.02,0.086,3.07
2024-11-13 20:00:00,18.5,8.0,8.2,666.4,1.1,0.9,0.03,0.084,3.23
2024-11-14 00:00:00,17.7,8.0,8.1,668.2,1.1,0.7,0.03,0.085,3.24
2024-11-14 08:00:00,17.6,8.0,8.0,670.7,1.6,0.8,0.04,0.089,3.32
2024-11-14 12:00:00,19.2,8.0,9.3,665.9,11.0,0.8,0.03,0.103,3.39
2024-11-14 16:00:00,19.5,8.0,9.7,653.5,3.0,0.8,0.02,0.084,2.86
2024-11-14 20:00:00,18.9,8.0,8.4,671.6,0.6,0.8,0.02,0.076,3.32
2024-11-15 00:00:00,18.7,8.0,7.6,683.7,0.7,0.7,0.02,0.082,3.74
2024-11-15 04:00:00,18.4,8.0,7.5,684.8,0.4,0.7,0.02,0.087,3.97
2024-11-15 12:00:00,18.9,8.0,9.1,660.6,3.3,0.9,0.02,0.089,2.95
2024-11-15 16:00:00,19.1,8.0,9.4,662.4,1.4,0.8,0.02,0.077,2.96
2024-11-16 00:00:00,18.3,8.0,7.8,673.0,0.4,0.8,0.02,0.07,3.07
2024-11-16 04:00:00,18.3,8.0,7.6,684.3,0.3,0.8,0.02,0.075,3.91
2024-11-16 08:00:00,18.2,8.0,7.3,690.5,0.5,1.0,0.02,0.086,4.08
2024-11-16 12:00:00,18.7,8.0,9.3,687.4,0.5,1.0,0.02,0.09,3.62
2024-11-16 16:00:00,18.9,8.0,10.9,686.8,0.2,1.0,0.02,0.089,3.39
2024-11-16 20:00:00,18.2,8.0,8.2,691.7,0.4,1.0,0.02,0.083,3.64
2024-11-17 00:00:00,17.6,8.0,7.6,693.9,0.2,1.0,0.02,0.083,3.62
2024-11-17 04:00:00,17.3,8.0,7.5,695.6,0.2,0.9,0.02,0.081,3.6
2024-11-17 16:00:00,17.5,8.0,10.9,687.1,3.2,1.2,0.02,0.083,3.4
2024-11-17 20:00:00,16.7,8.0,8.6,686.5,3.8,1.2,0.02,0.083,3.64
2024-11-18 04:00:00,16.2,8.0,8.0,689.4,3.7,1.0,0.02,0.078,3.75
2024-11-18 12:00:00,17.2,8.0,10.0,679.1,8.9,1.2,0.02,0.09,3.26
2024-11-18 16:00:00,17.5,8.0,10.3,662.1,7.9,1.2,0.02,0.076,2.96
2024-11-19 00:00:00,16.4,8.0,8.6,676.8,7.1,0.9,0.02,0.077,2.98
2024-11-19 00:00:00,16.4,8.0,8.6,676.8,7.1,0.9,0.02,0.077,2.98
2024-11-19 16:00:00,16.7,8.0,9.7,699.4,11.4,1.0,0.04,0.084,3.18
2024-11-19 20:00:00,16.0,8.0,8.8,706.1,9.8,0.9,0.05,0.084,3.29
2024-11-20 00:00:00,15.6,8.0,8.7,718.1,8.0,0.9,0.05,0.08,3.36
2024-11-20 12:00:00,17.3,8.0,10.5,703.1,8.5,1.0,0.04,0.08,3.22
2024-11-20 20:00:00,15.1,8.0,9.2,664.0,11.0,0.8,0.03,0.071,3.01
2024-11-21 04:00:00,14.8,8.0,9.2,661.0,10.3,0.7,0.03,0.075,3.1
2024-11-21 08:00:00,14.8,8.0,9.1,665.4,7.3,0.9,0.02,0.07,2.97
2024-11-21 12:00:00,17.0,8.0,10.8,657.2,7.0,0.8,0.02,0.064,2.78
2024-11-21 16:00:00,18.0,8.0,11.7,659.3,6.8,0.8,0.02,0.066,3.07
2024-11-21 20:00:00,15.5,8.0,9.2,638.3,11.2,0.7,0.02,0.07,2.68
2024-11-22 00:00:00,15.2,8.0,9.2,634.4,15.3,0.6,0.03,0.086,2.98
2024-11-22 12:00:00,16.6,8.0,11.0,649.6,5.0,0.8,0.02,0.066,3.05
2024-11-22 12:00:00,16.6,8.0,11.0,649.6,5.0,0.8,0.02,0.066,3.05
2024-11-22 20:00:00,16.0,8.0,8.8,648.7,6.5,0.8,0.02,0.068,2.89
2024-11-23 00:00:00,15.7,8.0,8.5,653.1,6.6,0.7,0.02,0.069,3.0
2024-11-23 04:00:00,15.5,8.0,8.5,654.4,5.9,0.7,0.02,0.065,3.12
2024-11-23 08:00:00,15.4,8.0,8.5,655.1,7.8,0.9,0.03,0.074,3.08
2024-11-23 12:00:00,16.5,8.0,10.5,648.0,7.0,0.8,0.02,0.067,2.7
2024-11-23 20:00:00,16.0,8.0,8.4,656.6,6.8,0.7,0.03,0.074,3.03
2024-11-24 00:00:00,15.8,8.0,8.4,655.5,6.0,0.8,0.03,0.072,3.24
2024-11-24 04:00:00,15.8,8.0,8.4,657.9,5.3,0.7,0.03,0.071,3.14
2024-11-24 08:00:00,15.6,8.0,8.7,647.3,14.4,0.7,0.05,0.089,2.88
2024-11-24 12:00:00,15.9,8.0,9.8,651.2,6.2,0.6,0.03,0.069,2.62
2024-11-24 16:00:00,15.8,8.0,9.8,655.3,4.7,0.8,0.02,0.071,3.09
2024-11-24 20:00:00,15.4,8.0,9.1,649.1,16.6,0.8,0.05,0.088,2.85
2024-11-25 00:00:00,14.7,8.0,9.1,647.7,6.6,0.7,0.03,0.07,2.67
2024-11-25 16:00:00,15.9,8.0,10.6,654.2,8.0,0.8,0.04,0.083,3.11
2024-11-25 20:00:00,14.4,8.0,9.2,659.3,7.5,0.8,0.05,0.076,3.14
2024-11-26 00:00:00,13.9,8.0,9.1,663.2,9.6,0.7,0.06,0.079,3.16
2024-11-26 04:00:00,14.0,8.0,9.0,663.5,8.6,0.8,0.07,0.081,3.18
2024-11-26 08:00:00,13.9,8.0,8.8,668.0,6.8,0.8,0.06,0.074,3.11
2024-11-26 12:00:00,14.6,8.0,10.0,669.2,6.2,0.8,0.04,0.073,3.1
2024-11-26 16:00:00,15.4,8.0,11.1,664.8,7.3,0.7,0.03,0.079,3.32
2024-11-26 20:00:00,14.2,8.0,9.4,654.3,12.8,0.6,0.06,0.085,2.99
2024-11-27 00:00:00,13.7,8.0,9.4,655.7,10.4,0.6,0.07,0.084,2.78
2024-11-27 08:00:00,13.2,8.0,9.3,663.8,9.8,0.6,0.06,0.08,2.81
2024-11-27 12:00:00,15.0,8.0,10.5,660.3,12.3,0.7,0.06,0.091,2.77
2024-11-27 16:00:00,15.6,8.0,10.4,657.1,11.7,0.7,0.05,0.089,2.86
2024-11-27 20:00:00,13.7,8.0,9.2,666.5,10.8,0.6,0.06,0.09,3.07
2024-11-28 00:00:00,13.0,8.0,9.2,669.3,11.1,0.6,0.06,0.088,3.02
2024-11-28 12:00:00,14.8,8.0,11.0,651.4,10.7,0.7,0.06,0.084,2.74
2024-11-28 16:00:00,15.5,8.0,11.2,652.5,8.1,0.7,0.04,0.076,2.87
2024-11-28 20:00:00,13.9,8.0,9.3,659.5,7.2,0.7,0.05,0.073,2.87
2024-11-29 00:00:00,12.8,8.0,9.3,658.2,8.7,0.6,0.06,0.074,2.83
2024-11-29 08:00:00,12.0,8.0,9.4,645.8,9.6,0.8,0.08,0.075,2.89
2024-11-29 12:00:00,14.5,8.0,11.3,639.9,8.5,0.8,0.05,0.081,2.56
2024-11-29 16:00:00,15.5,8.0,11.2,637.3,8.1,0.7,0.04,0.072,2.79
2024-11-29 20:00:00,13.5,8.0,9.3,644.7,9.8,0.7,0.05,0.076,2.83
2024-11-30 08:00:00,12.0,8.0,9.2,644.0,9.4,0.9,0.05,0.086,3.02
2024-11-30 12:00:00,14.9,8.0,11.7,638.3,7.6,0.7,0.07,0.072,2.7
2024-11-30 16:00:00,15.8,8.0,11.3,638.4,9.2,0.8,0.06,0.077,2.79
2024-12-01 00:00:00,12.9,8.0,9.0,647.5,9.0,0.7,0.04,0.077,3.08
2024-12-01 04:00:00,13.2,8.0,8.9,647.6,8.7,0.7,0.04,0.075,2.95
2024-12-01 08:00:00,12.6,8.0,9.0,648.2,8.7,0.8,0.05,0.075,2.88
2024-12-01 12:00:00,15.1,8.0,12.1,644.9,6.6,0.8,0.03,0.069,2.69
2024-12-01 16:00:00,16.2,8.0,13.6,641.1,5.4,0.8,0.02,0.072,2.77
2024-12-02 00:00:00,13.5,8.0,8.3,659.4,7.2,0.8,0.03,0.076,3.26
2024-12-02 20:00:00,14.5,8.0,9.0,657.5,5.0,0.9,0.03,0.066,3.24
2024-12-03 00:00:00,14.3,8.0,8.0,672.5,4.4,0.8,0.03,0.062,3.27
2024-12-03 08:00:00,14.0,8.0,7.3,689.3,4.9,1.3,0.04,0.071,3.98
2024-12-03 12:00:00,15.2,8.0,10.5,683.9,4.5,1.2,0.04,0.075,3.84
2024-12-03 16:00:00,16.2,8.0,10.5,669.1,4.4,1.1,0.02,0.076,3.44
2024-12-03 20:00:00,14.9,8.0,10.3,678.0,6.4,1.1,0.02,0.071,3.52
2024-12-04 00:00:00,14.8,8.0,7.7,680.7,8.9,1.1,0.04,0.07,3.8
2024-12-04 04:00:00,14.4,8.0,7.5,681.8,7.3,0.9,0.04,0.072,4.03
2024-12-04 08:00:00,14.2,8.0,7.4,685.7,7.7,1.1,0.03,0.075,4.0
2024-12-04 16:00:00,15.5,8.0,13.5,675.5,5.6,1.1,0.03,0.077,3.7
2024-12-04 20:00:00,14.8,8.0,10.2,683.5,7.2,1.1,0.02,0.074,3.7
2024-12-05 00:00:00,14.5,8.0,8.4,685.2,6.1,1.0,0.03,0.075,3.68
2024-12-05 04:00:00,14.1,8.0,7.9,685.3,6.2,1.0,0.03,0.076,3.64
2024-12-05 08:00:00,14.0,8.0,7.6,691.8,6.0,1.1,0.03,0.08,3.79
2024-12-05 20:00:00,14.9,8.0,10.9,686.2,5.4,1.3,0.02,0.08,3.68
2024-12-06 00:00:00,14.6,8.0,8.1,688.5,4.8,1.1,0.02,0.076,3.92
2024-12-06 04:00:00,14.1,8.0,7.8,691.5,5.6,1.0,0.03,0.078,4.03
2024-12-06 12:00:00,14.2,8.0,10.2,672.8,6.3,1.1,0.03,0.074,2.9
2024-12-07 12:00:00,13.7,8.0,10.9,686.6,5.3,1.1,0.02,0.068,3.06
2024-12-08 00:00:00,13.1,8.0,8.4,703.9,5.7,1.2,0.03,0.073,4.02
2024-12-09 08:00:00,12.3,8.0,8.0,708.1,6.3,1.2,0.07,0.079,4.26
2024-12-09 16:00:00,12.7,8.0,10.1,695.8,7.6,1.1,0.06,0.076,3.26
2024-12-11 00:00:00,12.1,8.0,9.4,708.7,14.9,1.0,0.1,0.087,3.34
2024-12-14 00:00:00,11.3,8.0,9.2,717.2,12.8,1.0,0.09,0.081,3.31
2024-12-14 12:00:00,12.9,8.0,11.5,726.6,8.6,1.8,0.09,0.094,4.14
2024-12-16 00:00:00,10.8,8.0,8.7,725.8,7.8,0.9,0.07,0.072,3.73
2024-12-18 20:00:00,11.2,8.0,9.7,680.4,5.2,1.2,0.07,0.062,3.43
2024-12-19 00:00:00,11.1,8.0,8.8,688.1,4.4,1.0,0.06,0.057,3.49
2024-12-20 20:00:00,12.6,8.0,9.5,670.2,10.2,1.3,0.06,0.088,3.94
2024-12-21 00:00:00,11.2,8.0,9.3,674.2,8.6,1.1,0.06,0.074,3.21
2024-12-23 16:00:00,11.2,8.0,9.9,693.6,6.5,1.5,0.09,0.09,3.79
2024-12-24 00:00:00,10.9,8.0,8.3,690.3,6.9,1.2,0.09,0.085,4.25
2024-12-24 04:00:00,10.9,8.0,8.2,679.1,8.4,1.1,0.11,0.088,4.4
2024-12-24 08:00:00,10.8,8.0,8.1,688.1,7.6,1.3,0.13,0.096,4.67
2024-12-24 12:00:00,12.0,8.0,11.3,691.7,6.6,1.3,0.1,0.098,4.43
2024-12-24 20:00:00,12.0,8.0,10.5,693.8,5.6,1.3,0.05,0.084,3.91
2024-12-25 04:00:00,11.3,8.0,7.9,705.6,6.0,1.2,0.09,0.08,4.07
