监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-10-10 00:00:00,19.0,8.0,8.6,356.8,13.4,1.6,0.02,0.02,1.7
2024-10-10 04:00:00,18.8,8.0,8.6,358.9,12.4,1.6,0.02,0.02,1.68
2024-10-10 08:00:00,18.8,8.0,8.6,358.4,10.5,2.0,0.02,0.019,1.66
2024-10-10 12:00:00,19.2,8.0,8.7,359.6,11.5,1.7,0.02,0.019,1.62
2024-10-10 16:00:00,20.2,8.0,8.8,361.1,10.5,1.6,0.02,0.018,1.61
2024-10-10 20:00:00,19.9,8.0,8.7,361.4,9.9,1.6,0.02,0.018,1.59
2024-10-11 00:00:00,19.8,8.0,8.6,362.6,9.2,1.6,0.02,0.017,1.57
2024-10-11 04:00:00,19.4,8.0,8.6,364.1,9.6,1.4,0.02,0.017,1.58
2024-10-11 08:00:00,19.4,8.0,8.5,365.7,9.3,1.9,0.02,0.017,1.55
2024-10-11 12:00:00,19.5,8.0,8.6,367.3,12.7,1.6,0.02,0.017,1.52
2024-10-11 16:00:00,19.5,8.0,8.7,367.6,10.3,1.9,0.02,0.017,1.54
2024-10-12 00:00:00,18.9,8.0,8.6,371.8,6.7,1.4,0.02,0.018,1.45
2024-10-12 04:00:00,18.6,8.0,8.6,372.4,7.6,1.3,0.02,0.017,1.46
2024-10-12 16:00:00,19.0,8.0,8.8,372.6,7.0,1.4,0.02,0.016,1.42
2024-10-12 20:00:00,19.0,8.0,8.8,370.8,8.2,1.3,0.02,0.017,1.46
2024-10-13 00:00:00,18.9,8.0,8.7,371.8,8.6,1.3,0.02,0.017,1.43
2024-10-13 04:00:00,18.8,8.0,8.6,371.9,7.7,1.3,0.02,0.015,1.43
2024-10-13 12:00:00,19.2,8.0,8.8,365.0,7.1,1.4,0.02,0.015,1.34
2024-10-13 16:00:00,19.6,8.0,9.0,362.9,6.8,1.3,0.02,0.014,1.3
2024-10-14 00:00:00,19.6,9.0,8.7,365.8,7.0,1.2,0.02,0.014,1.33
2024-10-14 04:00:00,19.5,9.0,8.6,368.8,7.1,1.3,0.02,0.014,1.3
2024-10-14 12:00:00,19.6,9.0,8.7,374.3,10.2,1.7,0.02,0.013,1.33
2024-10-14 16:00:00,19.8,8.0,8.9,375.0,8.5,1.4,0.02,0.015,1.36
2024-10-21 08:00:00,17.8,8.0,8.7,269.4,20.4,2.4,0.02,0.027,2.81
2024-10-21 12:00:00,17.8,8.0,8.7,294.7,15.7,2.5,0.02,0.024,2.62
2024-10-21 16:00:00,18.1,8.0,8.8,308.4,13.4,2.0,0.02,0.021,2.3
2024-10-21 20:00:00,18.1,8.0,8.8,312.3,14.6,1.8,0.02,0.019,2.08
2024-10-21 20:00:00,18.1,8.0,8.8,312.3,14.6,1.7,0.02,0.019,2.1
2024-10-22 04:00:00,18.0,8.0,8.7,335.8,14.2,1.6,0.02,0.019,1.96
2024-10-22 04:00:00,18.0,8.0,8.7,335.8,14.2,1.5,0.02,0.018,1.91
2024-10-22 12:00:00,18.0,8.0,8.8,344.0,10.1,1.8,0.02,0.016,1.78
2024-10-22 12:00:00,18.0,8.0,8.8,344.0,10.1,1.8,0.02,0.016,1.78
2024-10-22 16:00:00,19.1,8.0,9.0,342.7,9.5,1.4,0.02,0.017,1.69
2024-10-23 04:00:00,18.2,8.0,8.7,335.6,9.8,1.4,0.02,0.016,1.71
2024-10-23 08:00:00,17.8,8.0,8.6,333.9,10.9,1.4,0.02,0.016,1.72
2024-10-23 12:00:00,17.8,8.0,8.9,335.7,10.0,2.0,0.02,0.015,1.77
2024-10-23 16:00:00,18.2,8.0,9.0,336.7,8.1,1.4,0.02,0.015,1.71
2024-10-23 20:00:00,18.3,8.0,9.0,338.6,7.6,1.4,0.02,0.015,1.61
2024-10-23 20:00:00,18.3,8.0,9.0,338.6,7.6,1.3,0.02,0.013,1.54
2024-10-24 04:00:00,18.2,8.0,8.7,353.0,10.1,1.4,0.02,0.013,1.53
2024-10-24 08:00:00,18.0,8.0,8.6,354.5,8.8,1.2,0.02,0.013,1.59
2024-10-24 12:00:00,17.9,8.0,8.7,358.3,8.8,1.7,0.02,0.013,1.51
2024-10-24 16:00:00,17.7,8.0,8.8,365.7,7.7,1.3,0.02,0.013,1.42
2024-10-24 20:00:00,17.6,8.0,8.8,375.1,9.7,1.2,0.02,0.012,1.45
2024-10-24 20:00:00,17.6,8.0,8.8,375.1,9.7,1.2,0.02,0.013,1.55
2024-10-25 04:00:00,17.6,8.0,8.7,371.6,9.2,1.2,0.02,0.014,1.57
2024-10-25 16:00:00,18.5,8.0,9.0,370.4,9.2,1.2,0.02,0.014,1.54
2024-10-25 20:00:00,18.5,8.0,9.0,370.3,9.9,1.7,0.02,0.015,1.52
2024-10-25 20:00:00,18.5,8.0,9.0,370.3,9.9,1.1,0.02,0.014,1.49
2024-10-26 04:00:00,18.3,8.0,8.7,370.1,8.5,1.1,0.02,0.014,1.49
2024-10-26 08:00:00,18.2,8.0,8.7,367.1,10.4,1.2,0.02,0.014,1.44
2024-10-26 12:00:00,18.0,8.0,8.7,365.3,11.3,1.6,0.02,0.014,1.48
2024-10-26 16:00:00,18.0,8.0,8.9,367.3,9.4,1.2,0.02,0.014,1.44
2024-10-26 20:00:00,17.7,8.0,9.0,365.8,8.7,1.2,0.02,0.015,1.41
2024-10-26 20:00:00,17.7,8.0,9.0,365.8,8.7,1.2,0.02,0.015,1.41
2024-10-27 04:00:00,16.8,8.0,8.9,362.9,8.5,1.3,0.02,0.015,1.4
2024-10-27 08:00:00,16.6,8.0,9.0,360.6,8.2,1.2,0.02,0.016,1.38
2024-10-27 12:00:00,17.0,8.0,9.1,358.5,10.0,1.7,0.02,0.016,1.38
2024-10-28 08:00:00,17.0,8.0,8.9,355.8,11.5,1.7,0.02,0.016,1.32
2024-10-28 12:00:00,17.2,8.0,8.9,355.9,15.1,1.4,0.02,0.017,1.33
2024-10-28 16:00:00,17.8,8.0,9.2,356.2,9.9,1.2,0.02,0.014,1.24
2024-10-28 20:00:00,17.2,9.0,9.2,356.9,8.3,1.2,0.02,0.014,1.23
2024-10-29 00:00:00,17.0,9.0,9.1,357.4,9.0,1.2,0.02,0.014,1.23
2024-10-29 04:00:00,16.7,8.0,9.0,357.9,7.2,1.2,0.02,0.014,1.23
2024-10-29 08:00:00,16.8,9.0,8.9,359.5,9.0,1.7,0.02,0.014,1.27
2024-10-29 12:00:00,17.1,8.0,9.0,359.9,6.9,1.3,0.02,0.014,1.21
2024-10-29 16:00:00,17.0,9.0,9.1,359.6,6.8,1.2,0.02,0.013,1.17
2024-10-29 20:00:00,16.8,8.0,9.1,359.8,6.6,1.2,0.02,0.012,1.2
2024-10-30 00:00:00,16.8,8.0,9.0,360.9,7.0,1.2,0.02,0.013,1.17
2024-10-30 04:00:00,16.9,8.0,8.9,361.0,6.3,1.2,0.02,0.012,1.17
2024-10-30 04:00:00,16.9,8.0,8.9,361.0,6.3,1.2,0.02,0.012,1.17
2024-10-30 08:00:00,16.9,8.0,8.9,360.2,6.8,1.5,0.02,0.013,1.19
2024-10-30 12:00:00,17.3,8.0,9.0,360.5,10.1,1.3,0.02,0.014,1.25
2024-10-30 16:00:00,17.5,8.0,9.1,361.8,7.3,1.2,0.02,0.013,1.22
2024-10-30 20:00:00,17.4,8.0,9.1,361.7,6.8,1.1,0.02,0.013,1.18
2024-10-31 00:00:00,17.3,8.0,9.0,361.0,6.9,1.2,0.02,0.014,1.21
2024-10-31 04:00:00,17.2,8.0,8.9,362.3,7.7,1.2,0.02,0.013,1.2
2024-10-31 12:00:00,17.5,8.0,9.0,364.8,8.3,1.7,0.02,0.014,1.24
2024-10-31 16:00:00,17.8,8.0,9.2,364.5,8.2,1.4,0.02,0.014,1.22
2024-10-31 20:00:00,17.7,9.0,9.2,360.8,9.4,1.2,0.02,0.014,1.24
2024-10-31 20:00:00,17.7,9.0,9.2,360.8,9.4,1.1,0.02,0.015,1.26
2024-11-01 04:00:00,17.3,9.0,9.0,359.4,13.3,1.2,0.02,0.015,1.27
2024-11-01 04:00:00,17.3,9.0,9.0,359.4,13.3,1.4,0.02,0.016,1.24
2024-11-01 08:00:00,16.9,8.0,8.9,357.3,11.3,1.7,0.02,0.016,1.27
2024-11-02 00:00:00,17.5,9.0,9.1,354.5,10.0,1.2,0.02,0.013,1.19
2024-11-02 08:00:00,16.5,8.0,8.9,361.0,10.7,1.7,0.02,0.013,1.27
2024-11-02 12:00:00,16.9,8.0,9.1,362.6,10.9,1.2,0.02,0.014,1.27
2024-11-04 12:00:00,17.1,8.0,9.0,372.3,10.6,1.0,0.02,0.015,1.57
2024-11-04 12:00:00,17.1,8.0,9.0,372.3,10.6,1.1,0.02,0.015,1.55
2024-11-04 20:00:00,17.5,8.0,9.3,371.1,13.0,1.1,0.02,0.014,1.61
2024-11-04 20:00:00,17.5,8.0,9.3,371.1,13.0,1.1,0.02,0.014,1.61
2024-11-05 12:00:00,16.6,8.0,9.1,365.5,13.3,1.0,0.02,0.014,1.6
2024-11-05 16:00:00,17.2,8.0,9.3,364.4,12.0,1.1,0.02,0.014,1.57
2024-11-05 20:00:00,17.3,8.0,9.3,362.1,11.7,1.1,0.02,0.015,1.59
2024-11-05 20:00:00,17.3,8.0,9.3,362.1,11.7,1.1,0.02,0.015,1.56
2024-11-06 04:00:00,17.1,8.0,9.0,359.7,10.5,1.0,0.02,0.015,1.52
2024-11-06 08:00:00,17.1,8.0,8.9,359.9,11.0,1.1,0.02,0.017,1.51
2024-11-06 12:00:00,17.4,8.0,9.0,360.5,9.6,1.1,0.02,0.017,1.51
2024-11-06 16:00:00,17.4,8.0,9.2,360.0,10.0,1.1,0.02,0.018,1.51
2024-11-06 20:00:00,17.2,8.0,9.3,358.6,10.2,1.0,0.02,0.017,1.5
2024-11-07 00:00:00,17.1,9.0,9.1,356.0,9.7,0.9,0.02,0.017,1.48
2024-11-07 04:00:00,17.2,8.0,9.0,352.9,9.6,1.1,0.02,0.017,1.51
2024-11-07 08:00:00,17.2,8.0,8.9,353.3,12.2,1.1,0.02,0.017,1.51
2024-11-07 12:00:00,17.4,8.0,9.0,352.8,11.6,1.1,0.02,0.018,1.58
2024-11-07 16:00:00,17.3,8.0,9.1,352.3,12.1,1.1,0.02,0.017,1.54
2024-11-07 20:00:00,17.2,8.0,9.1,351.0,11.7,1.1,0.02,0.017,1.55
2024-11-07 20:00:00,17.2,8.0,9.1,351.0,11.7,1.2,0.02,0.016,1.55
2024-11-08 04:00:00,17.0,8.0,8.9,350.0,11.0,1.1,0.02,0.016,1.52
2024-11-08 08:00:00,17.0,8.0,8.9,350.0,12.5,1.2,0.02,0.017,1.57
2024-11-08 12:00:00,17.1,8.0,8.9,349.9,14.0,1.2,0.02,0.016,1.58
2024-11-12 16:00:00,16.3,8.0,9.1,359.7,8.0,0.9,0.02,0.013,1.46
2024-11-12 20:00:00,16.3,8.0,9.1,359.6,7.5,1.1,0.02,0.013,1.42
2024-11-12 20:00:00,16.3,8.0,9.1,359.6,7.5,1.1,0.02,0.013,1.42
2024-11-12 20:00:00,16.3,8.0,9.1,359.6,7.5,1.2,0.02,0.013,1.42
2024-11-13 16:00:00,16.3,8.0,9.0,358.2,7.4,1.1,0.02,0.013,1.4
2024-11-13 20:00:00,16.3,8.0,9.0,357.5,5.5,1.1,0.02,0.012,1.34
2024-11-14 04:00:00,16.1,8.0,8.8,355.2,6.2,1.0,0.02,0.012,1.34
2024-11-14 12:00:00,16.4,8.0,8.9,353.6,6.1,1.0,0.02,0.012,1.37
2024-11-14 16:00:00,16.6,8.0,9.1,349.6,6.4,1.0,0.02,0.012,1.35
2024-11-14 16:00:00,16.6,8.0,9.1,349.6,6.4,1.0,0.02,0.012,1.32
2024-11-14 20:00:00,16.5,8.0,9.1,348.2,6.2,1.0,0.02,0.012,1.33
2024-11-15 04:00:00,16.4,8.0,8.8,358.2,9.1,1.0,0.02,0.013,1.44
2024-11-15 08:00:00,16.4,8.0,8.7,355.3,7.2,1.0,0.02,0.013,1.36
2024-11-15 12:00:00,16.5,8.0,8.8,352.1,8.7,1.0,0.02,0.011,1.35
2024-11-15 20:00:00,16.5,8.0,9.0,353.8,6.2,0.9,0.02,0.012,1.35
2024-11-16 04:00:00,16.1,8.0,8.9,356.1,7.7,0.9,0.02,0.011,1.32
2024-11-16 08:00:00,15.9,8.0,8.9,358.1,7.3,1.1,0.02,0.011,1.33
2024-11-16 12:00:00,15.8,8.0,9.0,359.0,6.8,1.0,0.02,0.011,1.31
2024-11-16 16:00:00,15.7,9.0,9.3,359.2,6.3,1.0,0.02,0.011,1.32
2024-11-16 20:00:00,15.2,9.0,9.3,360.2,7.4,0.9,0.02,0.011,1.29
2024-11-16 20:00:00,15.2,9.0,9.3,360.2,7.4,0.9,0.02,0.011,1.29
2024-11-17 04:00:00,14.8,9.0,9.2,361.4,8.2,0.9,0.02,0.01,1.3
2024-11-17 08:00:00,14.6,9.0,9.2,361.5,7.1,0.9,0.02,0.011,1.3
2024-11-17 20:00:00,14.2,9.0,9.6,361.6,6.0,1.0,0.02,0.011,1.28
2024-11-17 20:00:00,14.2,9.0,9.6,361.6,6.0,0.9,0.02,0.01,1.29
2024-11-18 08:00:00,13.9,9.0,9.3,362.5,8.4,1.0,0.02,0.011,1.3
2024-11-18 16:00:00,13.8,9.0,9.6,359.3,5.6,0.9,0.02,0.011,1.31
2024-11-18 20:00:00,13.7,9.0,9.7,359.7,6.0,1.0,0.02,0.011,1.26
2024-11-19 00:00:00,13.6,9.0,9.6,360.1,5.3,1.0,0.02,0.011,1.3
2024-11-19 04:00:00,13.5,9.0,9.5,361.3,5.2,1.1,0.02,0.011,1.27
2024-11-19 16:00:00,13.9,9.0,9.8,363.9,5.9,0.8,0.02,0.012,1.31
2024-11-19 20:00:00,13.9,9.0,9.8,364.3,6.1,0.8,0.02,0.012,1.3
2024-11-20 00:00:00,13.8,9.0,9.6,363.5,6.2,0.8,0.02,0.011,1.32
2024-11-20 12:00:00,13.6,9.0,9.6,366.2,6.2,0.8,0.02,0.012,1.33
2024-11-20 20:00:00,13.8,9.0,9.9,365.4,5.9,0.9,0.02,0.012,1.33
2024-11-21 04:00:00,13.0,9.0,9.6,366.6,6.3,0.9,0.02,0.012,1.36
2024-11-21 08:00:00,12.9,9.0,9.5,365.0,6.7,0.9,0.02,0.012,1.4
2024-11-21 12:00:00,13.3,9.0,9.7,365.8,6.6,0.8,0.02,0.012,1.38
2024-11-21 16:00:00,13.7,9.0,9.9,365.5,6.2,0.8,0.02,0.011,1.32
2024-11-21 20:00:00,13.4,9.0,9.9,364.4,5.9,0.9,0.02,0.011,1.33
2024-11-22 00:00:00,13.2,9.0,9.8,368.6,6.7,0.9,0.02,0.011,1.33
2024-11-22 12:00:00,12.9,9.0,9.7,363.7,9.1,0.9,0.02,0.012,1.38
2024-11-22 16:00:00,13.5,9.0,9.9,367.3,7.8,0.9,0.02,0.012,1.33
2024-11-22 20:00:00,13.4,9.0,10.0,368.4,6.7,0.8,0.02,0.011,1.33
2024-11-23 00:00:00,13.2,9.0,9.8,369.7,6.9,1.0,0.02,0.012,1.36
2024-11-23 04:00:00,13.1,9.0,9.6,370.5,6.9,0.8,0.02,0.011,1.39
2024-11-23 08:00:00,13.1,9.0,9.5,369.3,6.9,0.9,0.02,0.012,1.38
2024-11-23 12:00:00,13.1,9.0,9.5,368.0,7.0,0.8,0.02,0.011,1.36
2024-11-23 20:00:00,12.8,9.0,9.7,366.6,6.0,1.0,0.02,0.011,1.32
2024-11-24 00:00:00,12.6,9.0,9.6,366.3,6.4,0.9,0.02,0.01,1.33
2024-11-24 04:00:00,12.5,9.0,9.6,366.5,6.7,0.9,0.02,0.011,1.34
2024-11-24 08:00:00,12.4,9.0,9.6,365.7,8.2,1.0,0.02,0.011,1.4
2024-11-24 12:00:00,12.5,9.0,9.6,366.0,9.3,0.9,0.02,0.011,1.4
2024-11-24 16:00:00,12.5,9.0,9.7,363.8,6.5,1.0,0.02,0.011,1.37
2024-11-24 20:00:00,12.3,9.0,9.8,361.0,6.1,0.9,0.02,0.011,1.34
2024-11-25 00:00:00,11.8,9.0,9.8,361.0,6.3,0.9,0.02,0.011,1.3
2024-11-25 16:00:00,11.9,9.0,10.3,353.8,8.2,0.9,0.02,0.011,1.57
2024-11-25 20:00:00,11.7,9.0,10.3,354.9,6.9,1.0,0.02,0.011,1.55
2024-11-26 04:00:00,10.9,9.0,10.0,352.7,5.7,0.9,0.02,0.01,1.5
2024-11-26 04:00:00,10.9,9.0,10.0,352.7,5.7,0.7,0.02,0.009,1.49
2024-11-26 12:00:00,11.1,9.0,10.1,358.5,5.1,1.0,0.02,0.009,1.49
2024-11-26 12:00:00,11.1,9.0,10.1,358.5,5.1,0.9,0.02,0.009,1.47
2024-11-26 16:00:00,11.5,9.0,10.4,357.3,5.1,1.0,0.02,0.009,1.47
2024-11-26 20:00:00,11.1,9.0,10.4,357.6,4.2,0.7,0.02,0.008,1.42
2024-11-27 00:00:00,10.8,9.0,10.3,355.9,4.4,1.0,0.02,0.009,1.4
2024-11-27 08:00:00,10.5,9.0,10.1,357.7,3.4,0.9,0.02,0.008,1.47
2024-11-27 12:00:00,10.7,9.0,10.2,357.3,4.2,1.0,0.02,0.008,1.38
2024-11-27 16:00:00,11.6,9.0,10.6,357.8,4.1,0.9,0.02,0.008,1.38
2024-11-27 20:00:00,11.2,9.0,10.5,358.9,4.1,1.0,0.02,0.008,1.39
2024-11-28 00:00:00,10.9,9.0,10.4,358.6,4.3,1.0,0.02,0.008,1.39
2024-11-28 12:00:00,10.5,9.0,10.0,359.3,6.0,1.1,0.02,0.009,1.42
2024-11-28 16:00:00,11.4,9.0,10.3,359.0,4.7,0.9,0.02,0.008,1.4
2024-11-28 20:00:00,11.0,9.0,10.4,359.9,5.4,0.9,0.02,0.007,1.42
2024-11-29 00:00:00,10.6,9.0,10.3,362.4,5.0,0.9,0.02,0.006,1.41
2024-11-29 08:00:00,10.0,9.0,10.0,364.2,5.0,0.9,0.02,0.006,1.43
2024-11-29 12:00:00,10.0,9.0,10.2,361.7,5.4,0.9,0.02,0.006,1.42
2024-11-29 16:00:00,11.0,9.0,10.4,363.0,5.8,0.9,0.02,0.006,1.47
2024-11-29 20:00:00,10.7,9.0,10.4,363.9,6.3,0.8,0.02,0.007,1.48
2024-11-30 08:00:00,9.9,9.0,10.0,364.5,6.8,1.0,0.02,0.007,1.53
2024-11-30 12:00:00,10.1,9.0,10.2,366.0,6.9,1.0,0.02,0.007,1.52
2024-11-30 16:00:00,11.1,9.0,10.3,363.9,6.7,0.8,0.02,0.006,1.48
2024-12-01 00:00:00,10.5,9.0,10.4,363.8,6.0,0.9,0.02,0.006,1.49
2024-12-01 04:00:00,10.0,9.0,10.2,365.6,5.5,0.8,0.02,0.006,1.49
2024-12-01 08:00:00,9.8,9.0,10.1,366.0,5.0,1.0,0.02,0.006,1.5
2024-12-01 12:00:00,9.8,9.0,10.3,364.8,4.4,0.8,0.02,0.006,1.43
2024-12-01 16:00:00,10.8,9.0,10.5,362.6,5.5,0.7,0.02,0.006,1.46
2024-12-02 00:00:00,10.3,9.0,10.4,365.0,4.3,0.8,0.02,0.006,1.45
2024-12-02 20:00:00,9.9,9.0,10.5,366.8,4.3,0.9,0.02,0.009,1.42
2024-12-03 00:00:00,9.6,9.0,10.5,368.3,4.1,0.8,0.02,0.006,1.44
2024-12-03 08:00:00,9.2,9.0,10.3,371.3,3.8,1.0,0.02,0.006,1.46
2024-12-03 12:00:00,9.6,9.0,10.5,370.5,4.3,0.7,0.02,0.006,1.44
2024-12-03 16:00:00,10.2,9.0,10.9,365.6,4.0,0.6,0.02,0.006,1.37
2024-12-03 20:00:00,10.1,9.0,10.9,366.0,3.2,1.0,0.02,0.005,1.38
2024-12-04 00:00:00,10.1,9.0,10.8,366.3,3.4,0.6,0.02,0.005,1.34
2024-12-04 04:00:00,9.9,9.0,10.5,368.8,3.4,0.9,0.02,0.005,1.36
2024-12-04 08:00:00,9.8,9.0,10.3,369.6,4.6,0.9,0.02,0.006,1.4
2024-12-04 16:00:00,10.0,9.0,10.6,369.2,3.7,0.9,0.02,0.005,1.37
2024-12-04 20:00:00,9.8,9.0,10.7,370.6,3.5,0.8,0.02,0.005,1.36
2024-12-05 00:00:00,9.4,9.0,10.7,371.0,3.2,1.1,0.02,0.005,1.34
2024-12-05 04:00:00,9.1,9.0,10.6,373.2,3.6,1.0,0.02,0.005,1.34
2024-12-05 12:00:00,9.2,9.0,10.6,373.6,5.3,1.2,0.02,0.005,1.47
2024-12-05 20:00:00,9.3,9.0,11.0,372.7,3.6,1.2,0.02,0.007,1.41
2024-12-06 04:00:00,8.7,9.0,10.7,374.1,3.0,1.2,0.02,0.006,1.36
2024-12-06 04:00:00,8.7,9.0,10.7,374.1,3.0,1.2,0.02,0.006,1.38
2024-12-06 16:00:00,8.9,9.0,11.0,374.1,3.4,1.2,0.02,0.005,1.36
2024-12-07 16:00:00,9.3,9.0,10.9,377.0,3.4,1.1,0.02,0.007,1.46
2024-12-08 04:00:00,9.1,9.0,10.6,378.2,6.6,1.0,0.02,0.007,1.33
2024-12-09 12:00:00,9.0,9.0,10.6,381.3,3.1,1.2,0.02,0.006,1.39
2024-12-09 20:00:00,9.0,9.0,10.8,379.1,2.9,1.2,0.02,0.007,1.34
2024-12-11 04:00:00,8.8,9.0,10.6,383.9,3.5,0.9,0.02,0.006,1.34
2024-12-14 04:00:00,7.7,9.0,11.1,389.2,7.0,1.1,0.02,0.005,2.81
2024-12-14 16:00:00,8.1,9.0,11.3,379.3,4.7,1.1,0.02,0.006,1.4
2024-12-16 04:00:00,7.1,9.0,11.2,387.5,7.0,2.2,0.02,0.009,1.51
2024-12-18 20:00:00,7.4,8.0,12.2,384.0,5.2,0.7,0.02,0.006,1.4
2024-12-19 04:00:00,7.4,8.0,11.9,394.6,9.6,0.7,0.02,0.007,1.51
2024-12-20 20:00:00,7.1,8.0,12.2,394.3,6.4,0.6,0.02,0.006,1.54
2024-12-21 04:00:00,7.0,8.0,12.1,399.9,7.3,0.7,0.02,0.007,1.59
2024-12-23 20:00:00,6.4,8.0,12.2,390.1,6.6,0.7,0.02,0.007,1.59
