监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-10-23 12:00:00,21.9,8.0,8.2,469.2,24.6,3.4,0.04,0.121,2.21
2024-10-23 16:00:00,22.4,8.0,8.7,469.6,22.8,3.4,0.03,0.113,2.2
2024-10-23 20:00:00,22.7,8.0,8.7,472.3,22.3,3.4,0.03,0.11,2.1
2024-10-23 20:00:00,22.7,8.0,8.7,472.3,22.3,3.4,0.03,0.11,2.1
2024-10-24 04:00:00,22.0,8.0,8.3,471.4,24.3,3.2,0.05,0.113,2.08
2024-10-24 08:00:00,21.8,8.0,7.7,472.9,24.7,3.3,0.06,0.111,2.08
2024-10-24 12:00:00,22.0,8.0,8.0,472.8,24.3,3.2,0.05,0.111,2.14
2024-10-24 16:00:00,22.1,8.0,8.1,472.5,23.1,3.2,0.05,0.11,1.99
2024-10-24 20:00:00,22.1,8.0,8.5,473.9,21.7,3.2,0.04,0.107,2.02
2024-10-24 20:00:00,22.1,8.0,8.5,473.9,21.7,3.3,0.04,0.107,2.02
2024-10-25 04:00:00,21.8,8.0,7.7,471.4,22.2,3.2,0.06,0.107,2.01
2024-10-25 16:00:00,22.3,8.0,8.4,469.4,21.9,3.2,0.09,0.114,1.99
2024-10-25 20:00:00,22.3,8.0,8.3,474.6,22.2,3.2,0.11,0.114,2.03
2024-10-25 20:00:00,22.3,8.0,8.3,474.6,22.2,3.2,0.11,0.114,2.03
2024-10-26 04:00:00,22.5,8.0,8.9,462.7,19.9,3.1,0.08,0.106,2.03
2024-10-26 08:00:00,22.4,8.0,8.7,463.9,19.3,3.1,0.09,0.104,2.01
2024-10-26 12:00:00,22.4,8.0,8.6,454.1,19.4,3.1,0.09,0.098,1.94
2024-10-26 16:00:00,22.4,8.0,8.6,454.7,21.5,2.8,0.08,0.098,1.75
2024-10-26 20:00:00,22.3,8.0,8.9,456.5,18.3,2.9,0.06,0.096,1.84
2024-10-26 20:00:00,22.3,8.0,8.9,456.5,18.3,2.9,0.06,0.096,1.84
2024-10-27 04:00:00,22.0,8.0,7.9,451.9,18.4,2.8,0.06,0.095,1.88
2024-10-27 08:00:00,21.9,8.0,7.8,451.9,19.0,2.8,0.06,0.095,1.9
2024-10-27 12:00:00,22.1,8.0,8.2,454.3,18.2,2.9,0.05,0.098,2.03
2024-10-28 08:00:00,22.0,8.0,8.2,444.3,17.2,2.8,0.03,0.083,1.86
2024-10-28 12:00:00,22.4,8.0,8.6,445.8,28.1,2.8,0.03,0.091,1.81
2024-10-28 16:00:00,22.5,8.0,10.0,444.6,24.0,3.0,0.02,0.087,1.8
2024-10-28 20:00:00,22.4,8.0,10.8,445.5,18.3,3.1,0.02,0.087,1.93
2024-10-29 00:00:00,22.4,8.0,10.7,443.1,17.8,3.0,0.02,0.082,1.8
2024-10-29 04:00:00,22.0,8.0,9.0,443.2,17.7,2.7,0.02,0.08,1.82
2024-10-29 08:00:00,21.8,8.0,7.5,444.7,17.3,2.8,0.03,0.082,1.78
2024-10-29 12:00:00,22.1,8.0,7.5,444.5,18.4,2.7,0.04,0.086,1.97
2024-10-29 16:00:00,22.6,8.0,9.9,442.5,17.9,3.1,0.02,0.088,1.91
2024-10-29 20:00:00,22.5,8.0,10.7,439.8,17.6,3.1,0.02,0.086,2.1
2024-10-30 00:00:00,22.4,8.0,10.0,443.0,17.2,3.2,0.02,0.085,2.1
2024-10-30 04:00:00,22.1,8.0,8.6,439.8,17.5,3.0,0.02,0.083,2.02
2024-10-30 08:00:00,21.9,8.0,7.3,440.1,19.4,3.0,0.02,0.083,2.02
2024-10-30 12:00:00,21.8,8.0,6.7,440.4,18.2,2.8,0.04,0.081,2.09
2024-10-30 16:00:00,21.8,8.0,7.0,439.4,18.3,2.7,0.04,0.083,1.97
2024-10-30 20:00:00,21.6,8.0,6.8,437.6,17.8,2.6,0.03,0.079,2.09
2024-10-30 20:00:00,21.6,8.0,6.8,437.6,17.8,2.6,0.04,0.082,2.08
2024-10-31 04:00:00,21.5,8.0,6.7,436.8,17.4,2.6,0.04,0.081,1.99
2024-10-31 08:00:00,21.4,8.0,6.6,436.6,18.0,2.6,0.05,0.079,1.96
2024-10-31 12:00:00,21.4,8.0,6.8,436.6,17.6,2.6,0.05,0.079,1.99
2024-10-31 16:00:00,21.5,8.0,7.1,434.7,17.0,2.7,0.04,0.081,2.04
2024-10-31 20:00:00,21.4,8.0,6.8,433.9,16.9,2.7,0.06,0.081,2.09
2024-10-31 20:00:00,21.4,8.0,6.8,433.9,16.9,2.7,0.06,0.081,2.09
2024-11-01 04:00:00,21.3,8.0,6.5,432.7,16.8,2.5,0.1,0.082,2.13
2024-11-01 08:00:00,21.3,8.0,6.1,433.9,17.1,2.6,0.1,0.082,2.13
2024-11-01 12:00:00,21.3,8.0,6.1,432.7,16.8,2.6,0.13,0.086,2.11
2024-11-02 04:00:00,20.9,8.0,6.0,429.2,16.4,2.7,0.09,0.084,2.16
2024-11-02 12:00:00,21.3,8.0,6.3,429.8,16.5,2.6,0.08,0.086,2.04
2024-11-02 16:00:00,21.9,8.0,6.9,433.8,17.8,2.6,0.08,0.084,2.18
2024-11-04 12:00:00,20.8,8.0,6.2,428.7,20.0,2.7,0.08,0.088,2.21
2024-11-04 16:00:00,20.7,8.0,6.3,429.2,21.3,2.6,0.07,0.081,2.18
2024-11-04 20:00:00,20.6,8.0,5.9,428.7,18.7,2.6,0.08,0.084,2.2
2024-11-05 00:00:00,20.4,8.0,5.9,429.0,18.7,2.6,0.08,0.084,2.2
2024-11-05 12:00:00,20.6,8.0,6.4,430.8,20.1,2.6,0.07,0.085,2.16
2024-11-05 16:00:00,21.3,8.0,7.3,434.2,21.4,2.7,0.05,0.088,2.06
2024-11-05 20:00:00,20.8,8.0,7.1,434.7,18.6,2.6,0.07,0.081,2.24
2024-11-05 20:00:00,20.8,8.0,7.1,434.7,18.6,2.6,0.07,0.081,2.24
2024-11-06 04:00:00,20.6,8.0,6.9,432.5,17.4,2.5,0.06,0.078,2.1
2024-11-06 08:00:00,20.6,8.0,6.8,431.7,17.2,2.4,0.06,0.078,2.1
2024-11-06 12:00:00,20.7,8.0,7.2,431.8,17.4,2.5,0.05,0.077,1.97
2024-11-06 16:00:00,20.9,8.0,8.1,434.5,18.0,2.5,0.04,0.079,1.98
2024-11-06 20:00:00,20.8,8.0,7.9,433.2,17.8,2.6,0.04,0.079,1.94
2024-11-07 00:00:00,20.8,8.0,7.6,435.2,17.4,2.6,0.04,0.079,1.92
2024-11-07 04:00:00,20.7,8.0,7.2,433.3,17.3,2.4,0.05,0.076,1.99
2024-11-07 08:00:00,20.7,8.0,6.9,432.6,16.8,2.4,0.07,0.075,1.97
2024-11-07 08:00:00,20.7,8.0,6.9,432.6,16.8,2.4,0.07,0.075,1.97
2024-11-07 16:00:00,20.9,8.0,7.9,434.3,17.5,2.3,0.04,0.077,1.92
2024-11-07 20:00:00,20.9,8.0,7.8,434.6,17.4,2.4,0.05,0.076,1.93
2024-11-07 20:00:00,20.9,8.0,7.8,434.6,17.4,2.4,0.05,0.076,1.93
2024-11-08 04:00:00,20.7,8.0,7.6,430.6,17.2,2.4,0.04,0.072,1.94
2024-11-08 08:00:00,20.7,8.0,7.1,431.5,17.1,2.3,0.04,0.072,1.94
2024-11-08 12:00:00,20.8,8.0,7.1,432.3,33.8,2.3,0.03,0.084,1.71
2024-11-12 16:00:00,20.4,8.0,7.3,428.8,20.8,2.4,0.06,0.077,2.0
2024-11-12 20:00:00,20.3,8.0,6.9,427.0,21.4,2.3,0.07,0.075,1.89
2024-11-12 20:00:00,20.3,8.0,6.9,427.0,21.4,2.3,0.07,0.075,1.89
2024-11-12 20:00:00,20.3,8.0,6.9,427.0,21.4,2.4,0.07,0.075,1.89
2024-11-13 16:00:00,20.3,8.0,6.7,430.6,18.8,2.2,0.07,0.073,1.83
2024-11-13 20:00:00,20.2,8.0,6.6,428.6,19.2,2.3,0.09,0.074,1.93
2024-11-14 04:00:00,20.2,8.0,5.9,428.4,17.9,2.2,0.08,0.07,1.96
2024-11-14 12:00:00,20.3,8.0,6.3,426.5,17.5,2.3,0.1,0.074,1.85
2024-11-14 16:00:00,20.3,8.0,6.5,427.8,17.2,2.3,0.08,0.074,1.91
2024-11-14 20:00:00,20.3,8.0,6.3,429.7,16.8,2.3,0.08,0.074,1.87
2024-11-14 20:00:00,20.3,8.0,6.3,429.7,16.8,2.3,0.08,0.074,1.87
2024-11-15 04:00:00,20.2,8.0,6.0,426.8,16.6,2.3,0.08,0.075,1.92
2024-11-15 08:00:00,20.1,8.0,5.9,424.4,18.4,2.4,0.09,0.075,1.96
2024-11-15 16:00:00,20.6,8.0,6.6,425.4,16.4,2.2,0.08,0.078,2.0
2024-11-15 20:00:00,20.6,8.0,6.5,428.1,18.6,2.5,0.07,0.076,2.08
2024-11-16 04:00:00,20.3,8.0,6.0,422.1,18.7,2.4,0.08,0.078,2.09
2024-11-16 08:00:00,20.3,8.0,6.0,421.2,18.6,2.4,0.08,0.075,2.03
2024-11-16 12:00:00,20.2,8.0,6.1,419.5,19.1,2.5,0.09,0.074,2.02
2024-11-16 16:00:00,20.2,8.0,6.1,420.1,19.4,2.6,0.07,0.078,2.17
2024-11-16 20:00:00,20.1,8.0,5.9,421.2,19.1,2.4,0.08,0.078,2.15
2024-11-16 20:00:00,20.1,8.0,5.9,421.2,19.1,2.4,0.08,0.078,2.15
2024-11-17 04:00:00,19.8,8.0,6.9,416.4,24.9,2.6,0.13,0.087,2.19
2024-11-17 08:00:00,19.7,8.0,6.6,413.7,25.2,2.7,0.13,0.094,2.22
2024-11-17 20:00:00,19.1,8.0,6.0,418.8,19.7,3.0,0.13,0.102,2.7
2024-11-17 20:00:00,19.1,8.0,6.0,418.8,19.7,3.0,0.13,0.102,2.7
2024-11-18 08:00:00,18.2,8.0,8.5,483.5,27.2,3.9,0.08,0.132,2.61
2024-11-18 16:00:00,17.9,8.0,8.8,527.5,34.6,4.0,0.14,0.159,2.79
2024-11-18 20:00:00,17.6,8.0,8.6,521.7,37.7,4.1,0.14,0.168,2.84
2024-11-19 00:00:00,17.4,8.0,8.5,509.0,40.1,4.3,0.14,0.161,2.74
2024-11-19 04:00:00,17.2,8.0,8.2,465.1,43.4,4.3,0.14,0.148,2.6
2024-11-19 20:00:00,17.7,8.0,7.0,402.8,40.5,3.7,0.13,0.122,2.56
2024-11-19 20:00:00,17.7,8.0,7.0,402.8,40.5,3.6,0.11,0.113,2.48
2024-11-20 04:00:00,18.7,8.0,6.6,414.7,29.8,3.1,0.07,0.095,2.3
2024-11-20 16:00:00,19.3,8.0,6.5,421.0,39.7,2.1,0.03,0.062,1.8
2024-11-20 20:00:00,19.4,8.0,6.6,423.2,23.9,2.0,0.02,0.056,1.74
2024-11-21 08:00:00,19.1,8.0,7.4,419.8,23.3,2.0,0.02,0.056,1.74
2024-11-21 12:00:00,19.2,8.0,7.2,419.3,26.0,2.1,0.02,0.059,1.78
2024-11-21 16:00:00,19.2,8.0,6.9,420.3,23.3,2.1,0.02,0.06,1.88
2024-11-21 20:00:00,19.0,8.0,6.8,422.6,22.1,2.1,0.02,0.058,1.92
2024-11-21 20:00:00,19.0,8.0,6.8,422.6,22.1,2.1,0.02,0.059,1.87
2024-11-22 04:00:00,19.0,8.0,7.1,434.7,20.3,2.2,0.02,0.057,1.94
2024-11-22 12:00:00,18.9,8.0,7.0,440.6,23.2,2.2,0.02,0.06,2.05
2024-11-22 20:00:00,18.6,8.0,6.6,441.1,23.6,2.3,0.03,0.063,2.17
2024-11-22 20:00:00,18.6,8.0,6.6,441.1,23.6,2.2,0.03,0.062,2.36
2024-11-23 04:00:00,18.5,8.0,6.6,440.2,23.2,2.3,0.03,0.063,2.28
2024-11-23 08:00:00,18.5,8.0,6.6,440.3,22.6,2.2,0.03,0.064,2.34
2024-11-23 12:00:00,18.5,8.0,6.7,439.0,33.4,2.4,0.05,0.064,2.16
2024-11-23 12:00:00,18.5,8.0,6.7,439.0,33.4,2.4,0.04,0.069,2.24
2024-11-23 12:00:00,18.5,8.0,6.7,439.0,33.4,2.4,0.04,0.069,2.24
2024-11-23 12:00:00,18.5,8.0,6.7,439.0,33.4,2.4,0.04,0.069,2.24
2024-11-24 12:00:00,17.9,8.0,7.0,425.0,38.1,2.1,0.03,0.06,2.2
2024-11-24 16:00:00,17.7,8.0,7.3,415.1,31.4,2.6,0.04,0.079,2.16
2024-11-24 20:00:00,17.6,8.0,7.4,413.4,30.3,2.6,0.05,0.08,2.25
2024-11-24 20:00:00,17.6,8.0,7.4,413.4,30.3,2.6,0.05,0.078,2.28
2024-11-25 04:00:00,17.4,8.0,6.9,414.5,22.0,2.4,0.04,0.073,2.3
2024-11-25 20:00:00,17.2,8.0,7.4,411.3,21.4,2.2,0.04,0.071,2.22
2024-11-25 20:00:00,17.2,8.0,7.4,411.3,21.4,2.1,0.05,0.07,2.09
2024-11-26 04:00:00,16.8,8.0,7.2,399.8,21.3,2.3,0.05,0.072,2.35
2024-11-26 08:00:00,16.6,8.0,7.3,401.9,20.9,2.4,0.05,0.073,2.41
2024-11-26 12:00:00,16.5,8.0,7.4,403.2,22.7,2.4,0.06,0.075,2.28
2024-11-26 16:00:00,16.7,8.0,7.7,409.9,21.0,2.4,0.04,0.075,2.38
2024-11-26 20:00:00,16.6,8.0,7.4,411.2,19.8,2.3,0.05,0.075,2.19
2024-11-26 20:00:00,16.6,8.0,7.4,411.2,19.8,2.0,0.04,0.07,2.12
2024-11-27 04:00:00,16.3,8.0,7.2,402.0,20.5,2.1,0.04,0.07,2.17
2024-11-27 12:00:00,16.1,8.0,7.3,400.0,22.0,2.6,0.17,0.089,2.57
2024-11-27 16:00:00,16.6,8.0,8.0,403.4,21.5,2.7,0.15,0.091,2.76
2024-11-27 20:00:00,16.4,8.0,8.0,399.4,20.0,2.6,0.13,0.09,2.59
2024-11-27 20:00:00,16.4,8.0,8.0,399.4,20.0,2.9,0.12,0.092,2.59
2024-11-28 04:00:00,15.9,8.0,7.4,399.7,20.5,2.6,0.1,0.085,2.53
2024-11-28 16:00:00,15.8,8.0,8.4,392.3,21.4,2.8,0.06,0.087,2.81
2024-11-28 20:00:00,15.6,8.0,7.9,394.2,20.6,2.8,0.06,0.087,2.71
2024-11-28 20:00:00,15.6,8.0,7.9,394.2,20.6,2.9,0.06,0.088,2.68
2024-11-29 04:00:00,15.1,8.0,8.0,388.8,20.9,2.9,0.05,0.096,2.76
2024-11-29 12:00:00,15.4,8.0,8.6,393.9,26.7,3.3,0.07,0.091,2.83
2024-11-29 16:00:00,15.6,8.0,8.7,393.3,26.3,3.2,0.09,0.098,2.94
2024-11-29 20:00:00,15.5,8.0,8.5,395.1,21.6,3.5,0.07,0.096,2.71
2024-11-29 20:00:00,15.5,8.0,8.5,395.1,21.6,3.0,0.06,0.091,2.76
2024-11-30 12:00:00,15.5,8.0,8.4,393.6,20.2,3.2,0.08,0.089,2.82
2024-11-30 16:00:00,15.8,8.0,8.7,395.2,23.1,3.1,0.08,0.091,2.99
2024-11-30 20:00:00,15.9,8.0,8.4,395.9,20.0,3.2,0.06,0.092,2.88
2024-12-01 04:00:00,15.2,8.0,8.4,397.9,19.5,3.1,0.05,0.085,2.87
2024-12-01 08:00:00,15.1,8.0,8.0,400.8,19.2,3.1,0.06,0.087,2.76
2024-12-01 12:00:00,15.5,8.0,8.6,404.2,23.0,3.0,0.07,0.086,2.76
2024-12-01 16:00:00,15.8,8.0,8.7,405.2,20.5,2.9,0.07,0.083,2.72
2024-12-01 20:00:00,15.6,8.0,8.8,402.2,23.1,2.9,0.06,0.084,2.7
2024-12-02 04:00:00,15.2,8.0,8.9,405.6,22.4,3.0,0.07,0.084,2.7
2024-12-02 20:00:00,15.7,8.0,9.4,409.8,24.2,2.9,0.04,0.08,2.47
2024-12-03 04:00:00,15.8,8.0,9.1,414.0,23.1,2.7,0.03,0.072,2.56
2024-12-03 12:00:00,15.9,8.0,8.6,415.3,22.1,1.9,0.03,0.059,2.26
2024-12-03 16:00:00,15.9,8.0,8.4,414.7,24.0,2.2,0.03,0.062,2.38
2024-12-03 20:00:00,15.8,8.0,8.3,412.6,22.8,2.3,0.04,0.065,2.44
2024-12-03 20:00:00,15.8,8.0,8.3,412.6,22.8,2.4,0.04,0.069,2.56
2024-12-04 04:00:00,15.9,8.0,8.2,412.0,23.1,2.5,0.04,0.068,2.61
2024-12-04 08:00:00,15.9,8.0,8.1,410.2,23.9,2.3,0.04,0.068,2.56
2024-12-04 12:00:00,16.0,8.0,7.9,409.0,24.5,2.5,0.04,0.071,2.48
2024-12-04 20:00:00,16.0,8.0,7.7,408.0,23.9,2.2,0.02,0.067,2.4
2024-12-04 20:00:00,16.0,8.0,7.7,408.0,23.9,2.2,0.02,0.066,2.44
2024-12-05 04:00:00,15.8,8.0,7.8,407.9,23.6,2.3,0.02,0.067,2.49
2024-12-05 08:00:00,15.7,8.0,7.8,407.7,22.5,2.3,0.02,0.066,2.62
2024-12-05 12:00:00,15.6,8.0,7.9,407.8,22.1,2.3,0.02,0.07,2.46
2024-12-05 20:00:00,15.5,8.0,7.8,410.1,22.7,2.3,0.04,0.069,2.5
2024-12-06 04:00:00,15.4,8.0,7.7,411.9,22.3,2.2,0.05,0.068,2.61
2024-12-06 08:00:00,15.3,8.0,7.7,412.4,21.7,2.3,0.05,0.068,2.61
2024-12-06 16:00:00,15.2,8.0,7.9,416.1,21.2,2.2,0.05,0.069,2.62
2024-12-07 16:00:00,14.9,8.0,8.4,417.4,20.1,2.5,0.07,0.074,2.59
2024-12-08 00:00:00,14.6,8.0,8.3,421.8,21.0,2.7,0.07,0.095,2.94
2024-12-09 12:00:00,14.1,8.0,9.2,425.8,22.1,2.9,0.1,0.09,2.82
2024-12-09 20:00:00,14.1,8.0,9.2,427.9,21.6,3.0,0.1,0.094,2.76
2024-12-11 04:00:00,13.7,8.0,9.4,435.6,19.7,2.6,0.03,0.077,2.54
2024-12-14 04:00:00,13.1,8.0,9.1,446.0,19.3,2.5,0.09,0.082,2.53
2024-12-14 16:00:00,13.5,8.0,9.8,441.4,17.7,2.3,0.05,0.075,2.45
2024-12-16 04:00:00,13.3,8.0,9.9,429.8,21.4,2.1,0.02,0.057,2.42
2024-12-18 20:00:00,13.0,8.0,10.0,432.4,19.1,2.4,0.13,0.069,2.54
2024-12-19 04:00:00,12.9,8.0,10.1,431.5,19.7,2.4,0.15,0.068,2.58
2024-12-20 20:00:00,12.9,8.0,10.1,429.2,18.2,2.4,0.17,0.062,2.58
2024-12-21 04:00:00,12.7,8.0,9.7,431.4,18.5,2.4,0.17,0.066,2.72
2024-12-23 20:00:00,12.2,8.0,9.3,419.8,20.2,2.3,0.17,0.072,2.7
2024-12-24 04:00:00,12.2,8.0,9.4,419.3,21.0,2.2,0.17,0.069,2.59
2024-12-24 08:00:00,12.0,8.0,9.4,420.4,20.5,2.2,0.17,0.069,2.59
2024-12-24 12:00:00,12.3,8.0,9.9,416.6,20.0,2.3,0.13,0.064,2.7
2024-12-24 16:00:00,12.4,8.0,10.1,415.8,19.7,2.3,0.13,0.067,2.53
2024-12-24 20:00:00,12.3,8.0,10.2,414.5,19.1,2.2,0.12,0.066,2.62
