监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-09-23 12:00:00,31.8,8.0,8.1,931.6,30.2,2.6,0.02,0.09,1.92
2024-09-23 16:00:00,32.0,8.0,9.3,929.8,27.0,2.6,0.02,0.091,2.07
2024-09-23 20:00:00,31.7,8.0,8.2,931.5,36.8,2.4,0.02,0.085,2.14
2024-09-23 20:00:00,31.7,8.0,8.2,931.5,36.8,2.6,0.02,0.093,2.22
2024-09-24 04:00:00,31.1,8.0,7.3,923.3,34.5,2.8,0.02,0.094,2.28
2024-09-24 08:00:00,30.9,8.0,7.0,899.4,34.4,2.5,0.02,0.096,2.46
2024-09-24 12:00:00,31.4,8.0,8.2,884.4,26.7,2.8,0.02,0.101,2.53
2024-09-24 16:00:00,31.6,8.0,8.9,874.8,31.8,2.5,0.02,0.096,2.54
2024-09-24 20:00:00,31.2,8.0,8.1,869.2,32.9,3.0,0.02,0.097,2.62
2024-09-24 20:00:00,31.2,8.0,8.1,869.2,32.9,2.9,0.02,0.098,2.57
2024-09-25 04:00:00,31.2,8.0,11.3,854.2,28.2,3.4,0.02,0.097,2.54
2024-09-25 08:00:00,31.2,8.0,12.5,853.8,24.6,3.2,0.02,0.085,2.44
2024-09-25 12:00:00,31.2,8.0,13.3,849.9,25.2,3.1,0.02,0.075,2.26
2024-09-25 16:00:00,31.4,8.0,12.1,850.3,50.5,3.3,0.02,0.073,2.13
2024-09-25 20:00:00,31.2,8.0,11.6,849.7,30.0,3.6,0.02,0.08,2.2
2024-09-25 20:00:00,31.2,8.0,11.6,849.7,30.0,3.3,0.02,0.074,2.13
2024-09-26 04:00:00,30.6,8.0,9.9,875.6,29.7,3.1,0.02,0.067,2.05
2024-09-26 08:00:00,30.5,8.0,8.5,886.4,24.1,3.0,0.02,0.07,2.08
2024-09-26 12:00:00,31.0,8.0,8.8,888.2,26.0,3.0,0.02,0.068,2.08
2024-09-27 04:00:00,30.8,8.0,9.2,890.4,25.8,3.0,0.02,0.083,2.14
2024-09-27 12:00:00,31.5,8.0,9.6,874.3,19.0,3.1,0.02,0.079,2.09
2024-09-27 16:00:00,31.9,9.0,10.4,864.1,20.1,3.0,0.02,0.079,2.03
2024-10-10 00:00:00,25.1,8.0,6.2,663.8,22.5,2.4,0.05,0.111,4.88
2024-10-10 04:00:00,25.1,8.0,6.6,588.3,19.9,2.5,0.03,0.108,4.56
2024-10-10 08:00:00,24.7,8.0,6.5,556.1,22.7,2.8,0.03,0.108,4.35
2024-10-10 12:00:00,24.5,8.0,6.6,540.4,32.8,2.8,0.02,0.11,4.2
2024-10-10 16:00:00,24.6,8.0,6.9,524.6,23.2,2.8,0.03,0.105,4.17
2024-10-10 20:00:00,24.5,8.0,6.7,521.5,20.8,2.7,0.03,0.102,4.04
2024-10-11 00:00:00,24.4,8.0,6.4,529.0,23.7,2.7,0.03,0.103,4.13
2024-10-11 04:00:00,24.4,8.0,5.9,538.3,24.6,2.7,0.04,0.105,4.22
2024-10-11 08:00:00,24.5,8.0,5.9,551.1,24.6,2.9,0.04,0.107,4.4
2024-10-11 12:00:00,24.7,8.0,6.2,654.0,26.2,2.6,0.05,0.111,4.88
2024-10-11 16:00:00,24.6,8.0,6.0,670.4,27.6,2.6,0.06,0.115,5.31
2024-10-12 00:00:00,24.2,8.0,6.2,614.5,24.0,2.3,0.11,0.114,5.31
2024-10-12 04:00:00,24.0,8.0,6.3,597.3,25.3,2.3,0.11,0.116,5.31
2024-10-12 16:00:00,23.7,8.0,5.7,589.8,23.6,2.7,0.05,0.124,4.74
2024-10-12 20:00:00,23.6,8.0,5.6,589.5,21.4,2.5,0.06,0.124,4.65
2024-10-13 00:00:00,23.5,8.0,6.3,591.4,21.2,2.5,0.06,0.121,4.56
2024-10-13 04:00:00,23.5,8.0,6.9,597.1,27.2,2.4,0.05,0.116,4.53
2024-10-13 12:00:00,23.5,8.0,6.1,596.8,25.1,2.5,0.02,0.115,4.27
2024-10-13 16:00:00,23.8,8.0,5.9,599.5,18.4,2.5,0.03,0.114,4.12
2024-10-14 00:00:00,23.6,8.0,7.1,589.0,22.0,2.2,0.05,0.107,4.05
2024-10-14 04:00:00,23.5,8.0,6.6,568.7,23.1,2.3,0.03,0.107,4.07
2024-10-14 12:00:00,23.7,8.0,7.0,534.2,22.3,2.8,0.02,0.104,3.85
2024-10-14 16:00:00,23.9,8.0,7.5,538.1,22.9,2.6,0.02,0.102,3.82
2024-10-21 08:00:00,24.1,8.0,6.1,631.1,14.3,2.0,0.02,0.097,4.07
2024-10-21 12:00:00,24.2,8.0,6.3,624.3,14.3,2.2,0.02,0.099,4.29
2024-10-21 16:00:00,24.2,8.0,6.4,619.6,17.3,2.1,0.03,0.101,4.24
2024-10-21 20:00:00,24.2,8.0,6.4,610.1,12.7,2.2,0.03,0.103,4.23
2024-10-21 20:00:00,24.2,8.0,6.4,610.1,12.7,2.2,0.05,0.1,4.08
2024-10-22 04:00:00,23.9,8.0,6.5,558.8,15.4,2.8,0.04,0.101,3.9
2024-10-22 04:00:00,23.9,8.0,6.5,558.8,15.4,2.4,0.05,0.099,4.05
2024-10-22 12:00:00,24.1,8.0,6.2,610.0,13.3,2.8,0.03,0.099,3.83
2024-10-22 12:00:00,24.1,8.0,6.2,610.0,13.3,2.8,0.03,0.099,3.83
2024-10-22 16:00:00,24.3,8.0,5.8,640.6,16.2,2.7,0.03,0.101,3.99
2024-10-23 04:00:00,24.1,8.0,5.6,684.2,11.9,2.1,0.03,0.104,4.24
2024-10-23 08:00:00,24.0,8.0,6.5,680.9,16.6,2.3,0.02,0.104,4.02
2024-10-23 12:00:00,24.3,8.0,6.5,630.8,15.9,2.5,0.02,0.097,3.95
2024-10-23 16:00:00,24.5,8.0,6.4,609.8,15.8,2.6,0.02,0.098,3.96
2024-10-23 20:00:00,24.4,8.0,7.1,613.5,15.5,2.3,0.02,0.1,4.03
2024-10-23 20:00:00,24.4,8.0,7.1,613.5,15.5,2.2,0.02,0.1,4.01
2024-10-24 04:00:00,24.2,8.0,6.9,669.0,15.2,1.9,0.02,0.1,4.08
2024-10-24 08:00:00,24.2,8.0,7.1,645.2,14.7,2.2,0.02,0.103,4.08
2024-10-24 12:00:00,24.4,8.0,7.6,699.7,15.5,2.1,0.02,0.1,3.96
2024-10-24 16:00:00,24.5,8.0,7.8,696.9,15.7,2.0,0.02,0.096,3.93
2024-10-24 20:00:00,24.3,8.0,7.7,700.2,18.0,2.1,0.02,0.094,3.78
2024-10-24 20:00:00,24.3,8.0,7.7,700.2,18.0,2.5,0.02,0.091,3.57
2024-10-25 04:00:00,24.1,8.0,7.5,560.7,14.2,2.4,0.02,0.088,3.49
2024-10-25 16:00:00,24.0,8.0,7.5,554.6,17.9,2.4,0.02,0.088,3.57
2024-10-25 20:00:00,24.0,8.0,7.6,558.9,14.6,2.4,0.02,0.089,3.62
2024-10-25 20:00:00,24.0,8.0,7.6,558.9,14.6,2.4,0.02,0.086,3.61
2024-10-26 04:00:00,23.8,8.0,7.8,573.3,15.4,2.5,0.02,0.088,3.55
2024-10-26 08:00:00,23.7,8.0,7.7,574.7,19.2,2.2,0.02,0.084,3.58
2024-10-26 12:00:00,23.7,8.0,7.6,567.1,14.7,2.3,0.02,0.089,3.73
2024-10-26 16:00:00,23.6,8.0,7.4,555.6,11.1,2.1,0.02,0.091,3.78
2024-10-26 20:00:00,23.7,8.0,6.7,547.4,12.1,2.3,0.02,0.093,3.69
2024-10-26 20:00:00,23.7,8.0,6.7,547.4,12.1,2.1,0.02,0.097,3.7
2024-10-27 04:00:00,23.6,8.0,7.2,536.0,13.5,2.0,0.02,0.1,3.74
2024-10-27 08:00:00,23.4,8.0,7.4,527.7,17.5,1.8,0.02,0.1,3.83
2024-10-27 12:00:00,23.5,8.0,7.5,522.7,14.8,2.1,0.02,0.101,3.91
2024-10-28 08:00:00,23.1,8.0,6.1,528.1,15.0,2.4,0.02,0.101,4.04
2024-10-28 12:00:00,23.2,8.0,6.5,533.7,15.6,2.1,0.02,0.104,4.15
2024-10-28 16:00:00,23.3,8.0,6.7,534.7,17.8,2.3,0.02,0.104,4.27
2024-10-28 20:00:00,23.3,8.0,6.9,529.2,15.0,2.1,0.02,0.103,4.21
2024-10-29 00:00:00,23.6,8.0,6.8,532.5,11.3,1.9,0.02,0.102,4.33
2024-10-29 04:00:00,23.4,8.0,6.6,535.7,11.9,2.0,0.02,0.106,4.36
2024-10-29 08:00:00,23.3,8.0,6.7,536.9,13.7,2.1,0.02,0.104,4.41
2024-10-29 12:00:00,23.5,8.0,7.0,530.0,17.9,2.1,0.02,0.106,4.27
2024-10-29 16:00:00,23.6,8.0,7.2,524.1,17.1,2.1,0.02,0.1,4.18
2024-10-29 20:00:00,23.9,8.0,7.0,526.7,14.6,2.3,0.02,0.098,4.15
2024-10-30 00:00:00,24.0,8.0,6.7,527.4,9.8,2.0,0.02,0.098,4.25
2024-10-30 04:00:00,23.9,8.0,6.7,526.9,9.4,2.0,0.02,0.097,4.34
2024-10-30 04:00:00,23.9,8.0,6.7,526.9,9.4,2.0,0.02,0.097,4.34
2024-10-30 08:00:00,23.8,8.0,6.9,519.0,12.7,2.0,0.02,0.097,4.34
2024-10-30 12:00:00,23.8,8.0,7.4,521.2,13.5,1.8,0.02,0.099,4.43
2024-10-30 16:00:00,23.9,8.0,7.4,515.8,17.0,1.8,0.02,0.097,4.43
2024-10-30 20:00:00,23.8,8.0,7.4,509.0,14.9,1.8,0.02,0.093,4.3
2024-10-31 00:00:00,23.7,8.0,7.4,506.7,15.0,2.0,0.02,0.092,4.25
2024-10-31 04:00:00,23.6,8.0,7.6,509.7,12.9,1.8,0.02,0.092,4.18
2024-10-31 12:00:00,23.7,8.0,7.6,521.6,16.6,2.0,0.02,0.093,4.22
2024-10-31 16:00:00,23.7,8.0,7.5,527.4,19.8,2.2,0.02,0.093,4.16
2024-10-31 20:00:00,23.6,8.0,7.5,533.4,17.0,2.1,0.02,0.095,4.13
2024-10-31 20:00:00,23.6,8.0,7.5,533.4,17.0,2.0,0.02,0.094,4.22
2024-11-01 04:00:00,23.5,8.0,7.4,548.2,14.4,1.8,0.02,0.092,4.23
2024-11-01 04:00:00,23.5,8.0,7.4,548.2,14.4,2.0,0.02,0.092,4.31
2024-11-01 08:00:00,23.5,8.0,7.4,546.3,17.4,2.1,0.02,0.094,4.24
2024-11-02 00:00:00,23.4,8.0,7.4,525.0,13.9,2.1,0.02,0.09,3.69
2024-11-02 08:00:00,23.1,8.0,7.5,518.2,18.2,2.6,0.02,0.088,3.57
2024-11-02 12:00:00,23.4,8.0,7.6,525.2,15.7,3.2,0.02,0.09,3.57
2024-11-04 08:00:00,23.5,8.0,7.9,580.7,11.7,2.1,0.02,0.094,3.86
2024-11-04 12:00:00,23.5,8.0,7.9,577.5,13.1,1.9,0.02,0.094,3.82
2024-11-04 20:00:00,23.5,8.0,7.9,578.2,12.2,2.0,0.02,0.096,3.86
2024-11-04 20:00:00,23.5,8.0,7.9,578.2,12.2,2.0,0.02,0.096,3.86
2024-11-05 12:00:00,23.2,8.0,7.9,574.9,12.3,2.0,0.02,0.096,3.86
2024-11-05 16:00:00,23.2,8.0,7.9,563.6,14.1,1.9,0.02,0.092,3.86
2024-11-05 20:00:00,23.2,8.0,7.8,551.6,12.0,1.9,0.02,0.09,3.7
2024-11-05 20:00:00,23.2,8.0,7.8,551.6,12.0,1.9,0.02,0.087,3.71
2024-11-06 04:00:00,22.9,8.0,7.9,538.1,11.1,2.1,0.02,0.086,3.52
2024-11-06 08:00:00,22.9,8.0,7.9,567.1,11.8,2.3,0.02,0.086,3.55
2024-11-06 12:00:00,22.9,8.0,8.0,694.6,16.5,2.0,0.02,0.09,3.73
2024-11-06 16:00:00,22.9,8.0,7.9,721.6,11.7,1.9,0.02,0.088,3.73
2024-11-06 20:00:00,22.8,8.0,7.8,692.3,11.7,1.8,0.02,0.088,3.78
2024-11-07 00:00:00,22.8,8.0,7.8,645.1,11.7,1.7,0.02,0.087,3.94
2024-11-07 04:00:00,22.7,8.0,7.8,613.3,11.0,1.6,0.02,0.088,4.06
2024-11-07 08:00:00,22.7,8.0,7.7,601.0,11.7,1.6,0.02,0.088,4.06
2024-11-07 12:00:00,22.7,8.0,7.8,597.4,11.0,1.9,0.02,0.086,4.04
2024-11-07 16:00:00,22.0,8.0,8.1,597.3,10.2,1.7,0.02,0.091,4.0
2024-11-07 20:00:00,22.0,8.0,8.1,599.1,9.8,0.9,0.02,0.085,4.04
2024-11-07 20:00:00,22.0,8.0,8.1,599.1,9.8,1.3,0.02,0.086,4.02
2024-11-08 04:00:00,21.8,8.0,7.9,578.7,14.5,1.2,0.02,0.086,3.93
2024-11-08 08:00:00,21.7,8.0,7.7,594.3,13.9,1.5,0.02,0.088,3.73
2024-11-08 12:00:00,21.7,8.0,7.7,637.8,13.3,1.5,0.02,0.087,3.8
2024-11-12 16:00:00,20.0,8.0,7.7,643.4,8.9,1.6,0.03,0.097,3.72
2024-11-12 20:00:00,20.0,8.0,7.7,646.2,7.4,1.6,0.03,0.098,3.68
2024-11-12 20:00:00,20.0,8.0,7.7,646.2,7.4,1.6,0.04,0.093,3.61
2024-11-12 20:00:00,20.0,8.0,7.7,646.2,7.4,1.6,0.04,0.093,3.61
2024-11-13 16:00:00,19.9,8.0,7.2,675.5,11.2,1.8,0.03,0.097,3.55
2024-11-13 20:00:00,19.9,8.0,7.2,677.2,7.8,1.5,0.04,0.099,3.64
2024-11-14 04:00:00,19.8,8.0,6.8,645.6,8.6,1.6,0.03,0.101,3.57
2024-11-14 12:00:00,19.9,8.0,7.6,606.8,10.5,1.9,0.03,0.098,3.5
2024-11-14 16:00:00,20.0,8.0,7.7,594.8,10.3,1.9,0.02,0.095,3.35
2024-11-14 16:00:00,20.0,8.0,7.7,594.8,10.3,2.0,0.02,0.091,3.29
2024-11-14 20:00:00,20.0,8.0,7.7,578.9,9.1,2.0,0.02,0.089,3.16
2024-11-15 04:00:00,19.9,8.0,7.9,575.1,10.3,2.0,0.02,0.087,3.11
2024-11-15 08:00:00,19.9,8.0,7.9,602.8,9.2,2.1,0.02,0.089,3.22
2024-11-15 16:00:00,20.1,8.0,7.8,624.6,10.9,2.0,0.02,0.094,3.47
2024-11-15 20:00:00,20.1,8.0,7.7,630.8,9.4,1.8,0.02,0.095,3.53
2024-11-16 04:00:00,20.1,8.0,7.9,634.0,7.5,1.7,0.02,0.092,3.5
2024-11-16 08:00:00,20.2,8.0,7.9,635.5,9.8,1.6,0.02,0.092,3.52
2024-11-16 12:00:00,20.3,8.0,8.0,629.9,10.7,1.6,0.02,0.096,3.61
2024-11-16 16:00:00,20.4,8.0,7.9,621.6,13.7,1.4,0.03,0.095,3.61
2024-11-16 20:00:00,20.4,8.0,7.9,602.1,10.0,1.7,0.02,0.099,3.64
2024-11-16 20:00:00,20.4,8.0,7.9,602.1,10.0,1.8,0.02,0.1,3.58
2024-11-17 04:00:00,20.0,8.0,7.7,568.0,11.1,1.9,0.03,0.094,3.29
2024-11-17 08:00:00,20.0,8.0,7.8,604.5,12.0,2.1,0.02,0.09,3.11
2024-11-17 20:00:00,20.1,8.0,7.6,660.1,10.1,1.6,0.02,0.099,3.55
2024-11-17 20:00:00,20.1,8.0,7.6,660.1,10.1,1.5,0.03,0.098,3.71
2024-11-18 08:00:00,19.9,8.0,7.8,652.9,11.1,1.4,0.05,0.101,3.84
2024-11-18 16:00:00,19.7,8.0,7.9,628.9,11.9,1.7,0.03,0.096,3.37
2024-11-18 20:00:00,19.5,8.0,7.8,636.2,10.6,1.4,0.03,0.093,3.31
2024-11-19 00:00:00,19.3,8.0,7.8,636.2,11.3,1.2,0.03,0.093,3.3
2024-11-19 04:00:00,19.2,8.0,8.0,626.2,10.0,1.2,0.03,0.097,3.52
2024-11-19 16:00:00,19.0,8.0,8.0,609.2,11.5,1.3,0.03,0.093,3.53
2024-11-19 20:00:00,18.8,8.0,8.0,606.9,11.4,1.3,0.02,0.091,3.59
2024-11-20 00:00:00,18.7,8.0,8.2,605.2,11.9,1.4,0.02,0.091,3.59
2024-11-20 12:00:00,18.6,8.0,8.4,577.8,10.9,1.5,0.02,0.089,3.41
2024-11-20 20:00:00,18.6,8.0,8.3,568.0,9.5,1.7,0.03,0.087,3.37
2024-11-21 04:00:00,18.5,8.0,8.5,563.0,10.2,1.6,0.04,0.084,3.25
2024-11-21 08:00:00,18.5,8.0,8.5,565.9,11.2,1.4,0.03,0.085,3.36
2024-11-21 12:00:00,18.6,8.0,8.5,582.4,10.5,1.4,0.03,0.088,3.46
2024-11-21 16:00:00,18.6,8.0,8.5,598.5,9.7,1.3,0.02,0.086,3.51
2024-11-21 20:00:00,18.6,8.0,8.5,611.0,7.5,1.3,0.02,0.083,3.46
2024-11-22 00:00:00,18.6,8.0,8.6,622.1,9.5,1.0,0.02,0.085,3.53
2024-11-22 12:00:00,18.7,8.0,8.8,598.5,10.7,1.2,0.03,0.086,3.48
2024-11-22 12:00:00,18.7,8.0,8.8,598.5,10.7,1.2,0.03,0.086,3.48
2024-11-22 20:00:00,18.8,8.0,8.6,621.4,10.5,1.3,0.02,0.083,3.36
2024-11-23 00:00:00,18.8,8.0,8.8,630.7,9.0,1.3,0.02,0.083,3.21
2024-11-23 04:00:00,18.7,8.0,8.8,619.9,9.9,1.4,0.02,0.085,3.29
2024-11-23 08:00:00,18.6,8.0,8.7,599.5,9.9,1.6,0.02,0.085,3.34
2024-11-23 12:00:00,18.6,8.0,8.7,589.3,9.2,1.6,0.03,0.084,3.35
2024-11-23 20:00:00,18.6,8.0,8.5,588.9,11.1,1.4,0.04,0.086,3.3
2024-11-24 00:00:00,18.5,8.0,8.5,604.9,9.8,1.4,0.02,0.085,3.16
2024-11-24 04:00:00,18.5,8.0,8.8,605.4,10.0,1.7,0.02,0.083,2.96
2024-11-24 08:00:00,18.4,8.0,9.0,594.0,11.4,2.2,0.02,0.082,2.87
2024-11-24 12:00:00,18.4,8.0,8.9,604.6,10.3,1.8,0.02,0.085,2.88
2024-11-24 16:00:00,18.4,8.0,8.8,620.3,9.1,1.7,0.02,0.084,2.97
2024-11-24 20:00:00,18.3,8.0,8.7,630.0,8.4,1.5,0.03,0.084,3.17
2024-11-25 00:00:00,18.3,8.0,8.6,626.2,8.0,1.4,0.04,0.085,3.23
2024-11-25 16:00:00,17.9,8.0,8.5,582.5,8.9,1.4,0.04,0.086,3.43
2024-11-25 20:00:00,17.7,8.0,8.5,595.3,8.3,1.2,0.05,0.086,3.44
2024-11-26 04:00:00,17.4,8.0,8.5,613.6,9.6,1.3,0.05,0.084,3.33
2024-11-26 04:00:00,17.4,8.0,8.5,613.6,9.6,1.3,0.04,0.084,3.3
2024-11-26 12:00:00,17.1,8.0,8.7,653.9,11.8,1.6,0.02,0.087,3.32
2024-11-26 12:00:00,17.1,8.0,8.7,653.9,11.8,1.4,0.03,0.089,3.39
2024-11-26 16:00:00,17.0,8.0,8.6,646.7,10.3,1.4,0.06,0.088,3.43
2024-11-26 20:00:00,16.8,8.0,8.6,619.2,8.8,1.5,0.08,0.088,3.41
2024-11-27 00:00:00,16.7,8.0,8.9,568.5,9.6,1.7,0.07,0.083,3.12
2024-11-27 08:00:00,16.5,8.0,9.0,583.7,10.6,1.6,0.08,0.087,3.32
2024-11-27 12:00:00,16.5,8.0,9.0,577.9,10.2,1.6,0.08,0.088,3.41
2024-11-27 16:00:00,16.5,8.0,8.0,566.6,10.8,1.8,0.02,0.098,3.53
2024-11-27 20:00:00,16.4,8.0,8.0,580.8,11.1,1.7,0.02,0.102,3.66
2024-11-28 00:00:00,16.3,8.0,8.8,578.3,10.4,1.3,0.03,0.085,3.54
2024-11-28 12:00:00,16.2,8.0,8.5,592.0,9.0,1.4,0.02,0.086,3.34
2024-11-28 16:00:00,16.5,8.0,8.1,565.3,8.0,1.6,0.02,0.095,3.45
2024-11-28 20:00:00,16.4,8.0,8.5,543.5,9.6,1.6,0.02,0.09,3.36
2024-11-29 00:00:00,16.3,8.0,9.3,532.2,8.7,1.4,0.04,0.08,3.35
2024-11-29 08:00:00,16.2,8.0,9.4,575.1,8.7,1.4,0.04,0.078,3.41
2024-11-29 12:00:00,16.2,8.0,9.3,572.7,8.9,1.2,0.04,0.08,3.46
2024-11-29 16:00:00,16.3,8.0,8.9,564.7,8.0,1.3,0.03,0.081,3.29
2024-11-29 20:00:00,16.2,8.0,8.5,541.0,7.8,1.6,0.02,0.085,3.25
2024-11-30 08:00:00,16.0,8.0,9.4,557.2,9.1,1.7,0.05,0.08,3.25
2024-11-30 12:00:00,16.2,8.0,9.4,558.1,8.1,1.4,0.05,0.078,3.25
2024-11-30 16:00:00,16.2,8.0,9.3,555.4,7.9,1.5,0.06,0.079,3.17
2024-12-01 00:00:00,16.2,8.0,9.5,524.4,6.7,1.6,0.05,0.078,2.99
2024-12-01 04:00:00,16.2,8.0,9.6,511.9,7.9,1.7,0.04,0.08,2.97
2024-12-01 08:00:00,16.1,8.0,9.7,513.1,8.2,1.8,0.04,0.079,2.87
2024-12-01 12:00:00,16.2,8.0,9.7,518.1,7.8,1.6,0.05,0.079,3.02
2024-12-01 16:00:00,16.5,8.0,9.8,526.2,25.0,1.8,0.02,0.089,3.14
2024-12-02 00:00:00,16.2,8.0,9.9,531.7,12.9,1.4,0.03,0.082,3.17
2024-12-02 20:00:00,16.3,8.0,9.9,551.1,11.6,1.7,0.04,0.08,3.18
2024-12-03 00:00:00,16.2,8.0,9.7,569.0,11.6,1.7,0.05,0.08,3.32
2024-12-03 08:00:00,16.1,8.0,9.6,573.7,10.2,1.4,0.05,0.08,3.27
2024-12-03 12:00:00,15.5,8.0,10.0,568.4,11.8,1.5,0.04,0.082,3.31
2024-12-03 16:00:00,15.7,8.0,9.8,562.4,14.7,1.6,0.05,0.084,3.34
2024-12-03 20:00:00,15.5,8.0,9.7,564.9,10.1,1.4,0.04,0.081,3.27
2024-12-04 00:00:00,15.4,8.0,9.6,572.8,9.5,1.5,0.04,0.08,3.32
2024-12-04 04:00:00,15.4,8.0,9.6,569.2,9.3,1.3,0.04,0.08,3.36
2024-12-04 08:00:00,15.3,8.0,9.6,564.2,8.7,1.4,0.04,0.079,3.4
2024-12-04 16:00:00,15.4,8.0,9.7,552.7,7.9,1.3,0.04,0.077,3.4
2024-12-04 20:00:00,15.3,8.0,9.6,558.8,9.1,1.3,0.04,0.079,3.48
2024-12-05 00:00:00,15.3,8.0,9.5,563.8,10.5,1.4,0.04,0.08,3.59
2024-12-05 04:00:00,15.3,8.0,9.5,563.7,10.1,1.2,0.05,0.079,3.47
2024-12-05 12:00:00,15.3,8.0,9.5,597.8,8.3,1.5,0.05,0.079,3.62
2024-12-05 20:00:00,15.3,8.0,9.9,538.7,8.5,1.7,0.04,0.075,3.08
2024-12-06 04:00:00,15.1,8.0,9.6,534.5,10.2,1.7,0.03,0.076,3.05
2024-12-06 04:00:00,15.1,8.0,9.6,534.5,10.2,1.7,0.04,0.075,3.06
2024-12-06 16:00:00,15.3,8.0,9.6,595.8,9.4,1.7,0.04,0.076,3.35
2024-12-07 16:00:00,14.9,8.0,9.1,639.1,8.3,1.3,0.07,0.079,3.6
2024-12-08 04:00:00,14.7,8.0,8.4,582.2,9.2,1.6,0.02,0.089,3.52
2024-12-09 12:00:00,14.3,8.0,9.6,775.9,8.3,1.9,0.07,0.077,3.24
2024-12-09 20:00:00,14.3,8.0,9.7,788.9,7.8,1.4,0.06,0.075,3.41
2024-12-11 04:00:00,13.9,8.0,9.7,596.6,8.1,1.5,0.09,0.084,3.35
2024-12-14 04:00:00,12.9,8.0,8.7,586.0,7.5,2.7,0.07,0.131,3.11
