监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-11-06 20:00:00,20.7,8.0,5.4,553.4,18.2,4.7,0.02,0.113,2.13
2024-11-07 00:00:00,20.6,8.0,5.3,550.6,17.7,4.7,0.03,0.113,2.24
2024-11-07 04:00:00,20.5,8.0,5.5,549.2,19.2,4.6,0.03,0.116,2.26
2024-11-07 08:00:00,20.5,8.0,5.4,544.1,19.7,4.5,0.05,0.114,1.86
2024-11-07 12:00:00,20.7,8.0,6.2,543.0,17.4,4.5,0.03,0.115,1.92
2024-11-07 16:00:00,20.7,8.0,7.2,536.6,17.3,4.5,0.02,0.116,1.94
2024-11-07 20:00:00,20.6,8.0,6.5,534.1,18.8,5.1,0.02,0.114,2.11
2024-11-07 20:00:00,20.6,8.0,6.5,534.1,18.8,4.7,0.02,0.114,2.11
2024-11-08 04:00:00,20.4,8.0,5.7,533.4,20.8,4.8,0.02,0.113,2.02
2024-11-08 08:00:00,20.4,8.0,5.4,533.8,20.9,4.6,0.04,0.113,1.74
2024-11-08 12:00:00,20.8,8.0,6.7,528.2,17.5,4.6,0.02,0.115,1.83
2024-11-12 16:00:00,20.0,8.0,6.5,484.8,14.8,5.4,0.03,0.101,1.57
2024-11-12 20:00:00,19.9,8.0,5.6,483.8,17.1,5.4,0.05,0.1,1.72
2024-11-12 20:00:00,19.9,8.0,5.6,483.8,17.1,5.4,0.05,0.1,1.72
2024-11-12 20:00:00,19.9,8.0,5.6,483.8,17.1,5.4,0.05,0.1,1.72
2024-11-13 16:00:00,20.4,8.0,6.4,480.4,17.9,3.9,0.07,0.097,1.45
2024-11-13 20:00:00,20.1,8.0,7.3,479.9,14.5,4.2,0.07,0.093,1.47
2024-11-14 04:00:00,19.8,8.0,4.8,481.3,22.8,4.5,0.1,0.098,1.37
2024-11-14 12:00:00,20.6,8.0,6.1,482.9,17.7,4.5,0.08,0.097,1.34
2024-11-14 16:00:00,21.2,8.0,7.3,481.7,15.7,4.7,0.06,0.093,1.33
2024-11-14 20:00:00,20.7,8.0,7.8,481.3,13.7,4.6,0.06,0.093,1.33
2024-11-14 20:00:00,20.7,8.0,7.8,481.3,13.7,4.6,0.07,0.086,1.29
2024-11-15 04:00:00,20.0,8.0,5.9,482.3,15.7,4.4,0.07,0.09,1.38
2024-11-15 08:00:00,19.8,8.0,5.5,483.2,16.6,4.4,0.07,0.089,1.25
2024-11-15 16:00:00,20.5,8.0,8.3,479.5,14.5,4.7,0.02,0.094,1.32
2024-11-15 20:00:00,20.3,8.0,7.7,480.7,12.7,5.3,0.03,0.084,1.27
2024-11-16 04:00:00,20.0,8.0,6.3,482.4,19.3,4.7,0.02,0.089,1.24
2024-11-16 08:00:00,19.9,8.0,6.0,481.3,14.3,4.5,0.03,0.084,1.28
2024-11-16 12:00:00,19.8,8.0,6.0,481.7,17.4,4.6,0.02,0.088,1.38
2024-11-16 16:00:00,19.9,8.0,6.3,482.0,12.0,4.6,0.03,0.084,1.34
2024-11-16 20:00:00,19.7,8.0,5.6,483.7,14.6,4.6,0.04,0.084,1.32
2024-11-16 20:00:00,19.7,8.0,5.6,483.7,14.6,4.4,0.04,0.084,1.32
2024-11-17 04:00:00,19.5,8.0,4.9,490.9,20.5,4.4,0.08,0.09,1.19
2024-11-17 08:00:00,19.3,8.0,5.1,489.0,19.3,4.1,0.08,0.086,1.2
2024-11-17 20:00:00,19.1,8.0,5.2,492.7,20.5,4.2,0.07,0.088,1.14
2024-11-17 20:00:00,19.1,8.0,5.2,492.7,20.5,4.1,0.07,0.088,1.19
2024-11-18 08:00:00,18.7,8.0,5.1,491.3,20.8,4.3,0.06,0.088,1.12
2024-11-18 16:00:00,18.7,8.0,6.1,490.2,20.3,4.1,0.06,0.087,1.11
2024-11-18 20:00:00,18.6,8.0,5.1,490.5,20.5,4.3,0.05,0.086,1.14
2024-11-19 00:00:00,18.5,8.0,5.0,492.0,20.8,4.4,0.06,0.088,1.16
2024-11-19 04:00:00,18.4,8.0,5.2,492.5,20.9,4.4,0.06,0.088,1.53
2024-11-19 20:00:00,18.1,8.0,4.8,491.5,23.1,4.3,0.05,0.089,1.47
2024-11-19 20:00:00,18.1,8.0,4.8,491.5,23.1,4.1,0.07,0.088,1.43
2024-11-20 04:00:00,17.9,8.0,4.8,491.5,22.3,4.0,0.07,0.089,1.14
2024-11-20 16:00:00,18.0,8.0,5.5,491.2,19.5,4.1,0.07,0.089,1.22
2024-11-20 20:00:00,17.9,8.0,5.9,491.7,19.8,4.1,0.07,0.089,1.22
2024-11-21 08:00:00,17.6,8.0,6.0,492.4,18.9,4.3,0.07,0.088,1.47
2024-11-21 12:00:00,17.7,8.0,7.6,492.0,17.8,4.1,0.07,0.088,1.17
2024-11-21 16:00:00,17.9,8.0,7.7,493.7,18.4,3.9,0.07,0.088,1.23
2024-11-21 20:00:00,17.5,8.0,7.9,505.3,22.0,4.3,0.05,0.09,1.86
2024-11-21 20:00:00,17.5,8.0,7.9,505.3,22.0,4.0,0.04,0.093,0.38
2024-11-22 04:00:00,17.0,8.0,6.6,533.1,25.1,4.1,0.03,0.102,1.49
2024-11-22 16:00:00,17.3,8.0,8.4,592.8,22.2,4.1,0.02,0.142,1.63
2024-11-22 20:00:00,17.1,8.0,8.2,595.1,25.6,4.2,0.02,0.126,2.0
2024-11-22 20:00:00,17.1,8.0,8.2,595.1,25.6,4.3,0.03,0.125,1.89
2024-11-23 04:00:00,16.9,8.0,8.3,595.0,21.4,4.3,0.02,0.126,1.89
2024-11-23 08:00:00,16.8,8.0,8.3,593.2,20.3,4.2,0.02,0.127,2.01
2024-11-23 12:00:00,16.8,8.0,8.6,592.7,20.4,4.2,0.02,0.128,1.73
2024-11-23 16:00:00,16.9,8.0,8.6,593.0,17.3,3.9,0.02,0.126,1.9
2024-11-23 20:00:00,16.8,8.0,8.3,593.0,19.7,3.8,0.02,0.124,2.28
2024-11-24 04:00:00,16.6,8.0,8.8,592.9,20.5,4.0,0.02,0.127,2.38
2024-11-24 08:00:00,16.6,8.0,8.7,592.8,20.1,4.1,0.02,0.126,2.22
2024-11-24 12:00:00,16.6,8.0,8.4,591.1,17.4,4.1,0.02,0.126,2.33
2024-11-24 16:00:00,16.6,8.0,8.5,590.7,19.7,4.0,0.02,0.124,2.45
2024-11-24 20:00:00,16.6,8.0,8.0,671.1,19.0,4.0,0.02,0.128,2.34
2024-11-24 20:00:00,16.6,8.0,8.0,671.1,19.0,4.0,0.02,0.126,2.24
2024-11-25 04:00:00,16.4,8.0,8.7,673.3,19.3,4.2,0.02,0.125,2.29
2024-11-25 20:00:00,16.2,8.0,8.8,671.4,21.4,4.1,0.02,0.122,2.17
2024-11-25 20:00:00,16.2,8.0,8.8,671.4,21.4,3.8,0.02,0.124,2.19
2024-11-26 04:00:00,16.0,8.0,8.1,671.2,22.7,3.8,0.02,0.123,2.24
2024-11-26 08:00:00,15.9,8.0,8.6,670.7,21.1,4.1,0.02,0.122,2.28
2024-11-26 12:00:00,15.9,8.0,9.0,672.2,21.3,4.0,0.02,0.124,2.29
2024-11-26 16:00:00,15.9,8.0,9.0,671.4,23.5,3.7,0.02,0.122,2.33
2024-11-26 20:00:00,15.8,8.0,9.0,671.6,25.9,4.1,0.02,0.125,2.25
2024-11-26 20:00:00,15.8,8.0,9.0,671.6,25.9,3.7,0.02,0.124,2.28
2024-11-27 04:00:00,15.7,8.0,8.6,671.0,24.0,4.1,0.02,0.122,2.47
2024-11-27 12:00:00,15.8,8.0,8.9,670.6,21.9,4.0,0.02,0.122,2.43
2024-11-27 16:00:00,16.8,8.0,8.8,670.4,17.9,4.0,0.02,0.121,2.41
2024-11-27 20:00:00,16.1,8.0,9.1,667.7,19.4,4.0,0.02,0.118,2.33
2024-11-27 20:00:00,16.1,8.0,9.1,667.7,19.4,4.0,0.02,0.118,2.28
2024-11-28 04:00:00,15.5,8.0,9.1,670.4,21.4,3.8,0.02,0.118,2.29
2024-11-28 16:00:00,16.6,8.0,9.2,669.9,16.4,4.0,0.02,0.115,2.29
2024-11-28 20:00:00,15.6,8.0,8.6,663.6,18.1,4.1,0.02,0.117,2.34
2024-11-28 20:00:00,15.6,8.0,8.6,663.6,18.1,3.9,0.02,0.114,2.26
2024-11-29 04:00:00,15.2,8.0,7.9,665.1,23.1,4.0,0.02,0.117,2.24
2024-11-29 12:00:00,15.1,8.0,7.6,667.2,19.7,3.9,0.02,0.116,2.22
2024-11-29 16:00:00,15.2,8.0,8.6,649.9,20.7,4.1,0.02,0.116,2.23
2024-11-29 20:00:00,15.0,8.0,8.1,648.0,22.1,4.1,0.02,0.115,2.4
2024-11-29 20:00:00,15.0,8.0,8.1,648.0,22.1,4.0,0.02,0.115,2.52
2024-11-30 12:00:00,15.8,8.0,8.4,651.8,21.7,3.9,0.02,0.119,2.33
2024-11-30 16:00:00,16.3,8.0,8.2,649.4,20.2,4.0,0.02,0.116,2.28
2024-11-30 20:00:00,15.2,8.0,8.2,647.5,18.2,4.3,0.02,0.116,2.3
2024-12-01 04:00:00,14.8,8.0,8.4,646.4,18.6,3.9,0.02,0.12,2.32
2024-12-01 08:00:00,14.8,8.0,8.2,646.0,19.0,3.7,0.02,0.11,2.22
2024-12-01 12:00:00,15.2,8.0,8.2,648.5,15.8,4.1,0.02,0.11,2.36
2024-12-01 16:00:00,16.5,8.0,8.8,647.6,15.6,4.1,0.02,0.11,2.29
2024-12-01 20:00:00,15.4,8.0,9.4,643.6,14.1,4.1,0.02,0.11,2.31
2024-12-02 04:00:00,14.7,8.0,8.2,649.5,17.7,4.0,0.02,0.109,2.22
2024-12-02 20:00:00,14.8,8.0,8.1,653.2,18.2,4.3,0.02,0.115,2.48
2024-12-03 04:00:00,14.6,8.0,7.7,653.9,19.3,3.9,0.02,0.114,2.52
2024-12-03 12:00:00,14.6,8.0,8.3,652.6,14.6,4.1,0.02,0.114,2.54
2024-12-03 16:00:00,15.0,8.0,9.6,651.0,14.6,4.4,0.02,0.114,2.5
2024-12-03 20:00:00,14.7,8.0,9.1,649.9,13.6,4.6,0.02,0.114,2.49
2024-12-03 20:00:00,14.7,8.0,9.1,649.9,13.6,4.4,0.02,0.111,2.37
2024-12-04 04:00:00,14.6,8.0,7.6,653.0,19.3,4.0,0.02,0.113,2.31
2024-12-04 08:00:00,14.6,8.0,7.5,654.9,19.6,4.2,0.02,0.113,2.44
2024-12-04 12:00:00,14.6,8.0,7.4,653.6,20.7,4.2,0.02,0.122,2.46
2024-12-04 20:00:00,14.5,8.0,7.2,653.6,21.9,4.0,0.02,0.123,2.37
2024-12-04 20:00:00,14.5,8.0,7.2,653.6,21.9,4.2,0.02,0.113,2.42
2024-12-05 04:00:00,14.4,8.0,7.3,654.3,18.8,4.0,0.02,0.115,2.46
2024-12-05 08:00:00,14.4,8.0,7.1,653.9,21.3,4.3,0.02,0.126,2.43
2024-12-05 12:00:00,14.4,8.0,7.7,654.0,19.8,4.1,0.02,0.115,2.54
2024-12-05 16:00:00,14.4,8.0,7.2,653.8,22.4,4.1,0.02,0.114,2.62
2024-12-05 16:00:00,14.4,8.0,7.2,653.8,22.4,4.1,0.02,0.114,2.62
2024-12-06 16:00:00,14.1,8.0,7.2,650.5,20.0,4.1,0.02,0.114,2.47
2024-12-07 16:00:00,13.9,8.0,6.5,647.1,20.5,3.9,0.02,0.122,2.42
2024-12-08 04:00:00,13.7,8.0,8.3,640.5,17.9,4.1,0.02,0.11,2.2
2024-12-09 12:00:00,13.5,8.0,8.6,633.4,18.0,3.8,0.02,0.112,2.44
2024-12-09 20:00:00,13.4,8.0,8.5,631.9,20.2,4.3,0.02,0.119,2.39
2024-12-11 04:00:00,13.0,8.0,7.9,613.4,18.8,3.7,0.02,0.107,2.38
2024-12-14 04:00:00,12.4,8.0,7.3,592.8,20.6,3.9,0.02,0.103,1.84
2024-12-14 16:00:00,12.8,8.0,8.2,591.9,16.5,4.2,0.02,0.102,1.8
2024-12-16 04:00:00,11.7,8.0,7.8,573.8,17.5,3.7,0.02,0.1,1.75
2024-12-18 20:00:00,11.3,8.0,8.8,565.4,15.0,3.8,0.03,0.097,1.99
2024-12-19 04:00:00,11.2,8.0,8.2,563.7,14.3,4.1,0.03,0.096,1.96
2024-12-20 20:00:00,11.2,8.0,8.4,560.0,13.8,4.0,0.03,0.093,1.98
2024-12-21 04:00:00,11.1,8.0,8.3,560.0,12.5,3.9,0.03,0.091,1.93
2024-12-23 20:00:00,10.8,8.0,8.7,555.2,11.8,4.0,0.05,0.089,1.96
2024-12-24 04:00:00,10.6,8.0,8.5,555.9,12.2,3.8,0.05,0.087,1.96
2024-12-24 08:00:00,10.6,8.0,8.6,555.7,16.7,4.1,0.05,0.087,1.96
