监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-09-22 00:00:00,20.6,8.0,9.0,296.1,74.7,1.3,0.02,0.031,1.92
2024-09-22 04:00:00,20.8,8.0,9.0,291.1,74.7,1.0,0.02,0.028,1.66
2024-09-22 08:00:00,20.7,8.0,8.9,286.2,74.7,0.9,0.02,0.024,1.58
2024-09-22 16:00:00,20.8,8.0,8.7,281.4,74.7,1.1,0.02,0.028,1.7
2024-09-22 20:00:00,20.8,8.0,8.7,281.9,70.8,1.1,0.02,0.029,1.75
2024-09-22 20:00:00,20.8,8.0,8.7,281.9,70.8,1.1,0.02,0.029,1.64
2024-09-23 04:00:00,20.3,8.0,8.8,284.5,50.1,1.0,0.02,0.026,1.71
2024-09-23 08:00:00,20.6,8.0,8.9,287.4,57.8,0.9,0.02,0.022,1.46
2024-09-23 12:00:00,20.6,8.0,8.8,290.5,40.6,1.0,0.02,0.023,1.4
2024-09-23 16:00:00,20.6,8.0,8.6,294.2,50.9,1.0,0.02,0.024,1.58
2024-09-23 20:00:00,20.4,8.0,8.5,293.7,43.4,1.0,0.02,0.029,1.79
2024-09-23 20:00:00,20.4,8.0,8.5,293.7,43.4,1.1,0.02,0.029,1.63
2024-09-24 04:00:00,20.0,8.0,8.9,291.2,42.9,0.9,0.02,0.023,1.69
2024-09-24 08:00:00,20.1,8.0,8.9,294.1,42.7,0.9,0.02,0.022,1.3
2024-09-24 12:00:00,20.3,8.0,8.5,295.7,44.0,0.9,0.02,0.02,1.39
2024-09-24 16:00:00,20.0,8.0,8.7,297.0,37.2,0.7,0.02,0.021,1.33
2024-09-24 20:00:00,20.0,8.0,8.5,296.9,35.5,1.0,0.02,0.023,1.45
2024-09-24 20:00:00,20.0,8.0,8.5,296.9,35.5,0.8,0.02,0.026,1.61
2024-09-25 04:00:00,19.7,8.0,8.5,296.5,31.0,0.7,0.02,0.022,2.02
2024-09-25 08:00:00,19.6,8.0,8.5,298.0,31.3,0.8,0.02,0.02,1.26
2024-09-25 12:00:00,20.1,8.0,8.7,298.9,44.4,0.8,0.02,0.018,1.33
2024-09-25 16:00:00,20.2,8.0,8.7,301.9,30.9,0.6,0.02,0.02,1.24
2024-09-25 20:00:00,20.0,8.0,8.4,303.6,26.8,0.8,0.02,0.022,1.38
2024-09-25 20:00:00,20.0,8.0,8.4,303.6,26.8,0.7,0.02,0.024,1.46
2024-09-26 04:00:00,20.1,8.0,8.5,305.7,18.1,1.0,0.02,0.024,2.4
2024-09-26 08:00:00,20.0,8.0,8.5,305.7,22.8,0.7,0.02,0.022,1.46
2024-09-26 12:00:00,20.6,8.0,8.4,304.4,24.2,0.8,0.02,0.021,1.38
2024-09-27 04:00:00,20.7,8.0,8.3,308.2,17.1,0.8,0.02,0.023,1.39
2024-09-27 12:00:00,20.8,8.0,8.3,311.4,20.1,0.8,0.02,0.022,1.31
2024-09-27 16:00:00,21.2,8.0,8.2,311.8,17.1,0.8,0.02,0.021,1.32
2024-10-10 00:00:00,16.0,8.0,9.2,289.9,48.6,0.8,0.02,0.019,1.11
2024-10-10 04:00:00,15.8,8.0,9.2,289.7,23.9,0.8,0.02,0.018,1.05
2024-10-10 08:00:00,15.7,8.0,9.2,290.3,21.7,0.9,0.02,0.016,0.96
2024-10-10 12:00:00,15.9,8.0,9.3,291.0,21.8,0.9,0.02,0.016,0.96
2024-10-10 16:00:00,16.3,8.0,9.2,290.9,21.6,0.9,0.02,0.016,1.06
2024-10-10 20:00:00,16.0,8.0,9.2,290.7,21.4,0.7,0.02,0.015,1.01
2024-10-11 00:00:00,16.0,8.0,9.2,291.4,71.3,0.8,0.02,0.019,1.37
2024-10-11 04:00:00,16.0,8.0,9.2,291.3,19.8,0.5,0.02,0.018,1.11
2024-10-11 08:00:00,15.8,8.0,9.2,291.3,20.2,0.7,0.02,0.016,1.13
2024-10-11 12:00:00,16.0,8.0,9.2,291.6,18.8,0.4,0.02,0.016,1.03
2024-10-11 16:00:00,16.4,8.0,9.1,292.4,24.1,0.6,0.02,0.016,0.98
2024-10-12 00:00:00,15.9,8.0,9.1,292.9,24.1,0.7,0.02,0.018,1.67
2024-10-12 04:00:00,16.0,8.0,9.1,293.5,22.1,0.5,0.02,0.018,1.18
2024-10-12 16:00:00,15.9,8.0,9.2,293.5,22.0,0.7,0.02,0.016,0.97
2024-10-12 20:00:00,15.8,8.0,9.2,291.4,20.6,0.7,0.02,0.018,1.16
2024-10-13 00:00:00,15.8,8.0,9.5,291.2,20.7,0.4,0.02,0.019,1.25
2024-10-13 04:00:00,15.7,8.0,9.2,291.0,22.2,0.8,0.02,0.019,1.16
2024-10-13 12:00:00,16.2,8.0,9.2,288.8,23.0,0.6,0.02,0.017,1.12
2024-10-13 16:00:00,16.2,8.0,9.3,287.5,24.1,0.7,0.02,0.018,1.07
2024-10-14 00:00:00,16.3,8.0,9.1,285.2,24.1,1.1,0.02,0.021,1.73
2024-10-14 04:00:00,16.3,8.0,9.1,283.4,30.9,0.7,0.02,0.021,1.26
2024-10-14 12:00:00,16.3,8.0,9.2,281.6,25.0,0.9,0.02,0.019,1.19
2024-10-14 16:00:00,16.6,8.0,9.1,282.3,21.3,0.5,0.02,0.018,1.21
2024-10-21 08:00:00,16.1,8.0,9.1,294.2,24.4,0.6,0.02,0.021,1.6
2024-10-21 12:00:00,16.4,8.0,9.1,293.7,19.9,0.7,0.02,0.02,1.45
2024-10-21 16:00:00,16.4,8.0,9.1,292.1,26.9,0.9,0.02,0.022,1.37
2024-10-21 20:00:00,16.3,8.0,9.1,290.4,21.9,0.9,0.02,0.023,1.33
2024-10-21 20:00:00,16.3,8.0,9.1,290.4,21.9,1.0,0.02,0.022,1.4
2024-10-22 04:00:00,16.5,8.0,9.0,288.2,27.5,1.1,0.02,0.02,2.29
2024-10-22 04:00:00,16.5,8.0,9.0,288.2,27.5,0.8,0.02,0.02,1.56
2024-10-22 12:00:00,16.7,8.0,9.1,288.3,20.8,1.0,0.02,0.02,1.39
2024-10-22 12:00:00,16.7,8.0,9.1,288.3,20.8,1.0,0.02,0.02,1.39
2024-10-22 16:00:00,16.7,8.0,9.1,288.4,21.1,0.9,0.02,0.022,1.26
2024-10-23 04:00:00,16.3,8.0,9.1,291.7,16.8,1.1,0.02,0.02,2.21
2024-10-23 08:00:00,16.2,8.0,9.1,292.8,18.6,0.8,0.02,0.021,1.44
2024-10-23 12:00:00,16.5,8.0,9.2,293.9,20.5,1.0,0.02,0.02,1.35
2024-10-23 16:00:00,16.7,8.0,9.2,294.6,17.8,0.8,0.02,0.02,1.31
2024-10-23 20:00:00,16.6,8.0,9.1,295.0,16.5,0.9,0.02,0.018,1.18
2024-10-23 20:00:00,16.6,8.0,9.1,295.0,16.5,0.8,0.02,0.019,1.2
2024-10-24 04:00:00,16.3,8.0,9.1,296.3,17.2,1.0,0.02,0.018,2.21
2024-10-24 08:00:00,16.3,8.0,9.1,297.1,16.0,0.6,0.02,0.019,1.34
2024-10-24 12:00:00,16.3,8.0,9.1,297.2,23.5,0.9,0.02,0.019,1.31
2024-10-24 16:00:00,16.5,8.0,9.1,297.0,16.4,0.9,0.02,0.019,1.3
2024-10-24 20:00:00,16.7,8.0,9.1,297.8,16.3,0.9,0.02,0.019,1.2
2024-10-24 20:00:00,16.7,8.0,9.1,297.8,16.3,0.5,0.02,0.018,1.14
2024-10-25 04:00:00,16.2,8.0,9.0,299.7,14.5,1.0,0.02,0.018,2.41
2024-10-25 16:00:00,16.4,8.0,8.8,302.0,14.4,0.9,0.02,0.019,1.28
2024-10-25 20:00:00,16.2,8.0,8.9,302.1,14.4,0.6,0.02,0.02,1.16
2024-10-25 20:00:00,16.2,8.0,8.9,302.1,14.4,0.8,0.02,0.019,1.16
2024-10-26 04:00:00,16.2,8.0,9.0,303.4,16.7,1.0,0.02,0.017,2.02
2024-10-26 08:00:00,16.0,8.0,9.1,303.6,15.7,0.5,0.02,0.017,1.13
2024-10-26 12:00:00,15.6,8.0,9.1,306.4,14.8,0.9,0.02,0.017,1.25
2024-10-26 16:00:00,15.7,8.0,9.2,307.1,14.9,0.8,0.02,0.017,1.16
2024-10-26 20:00:00,15.9,8.0,9.2,307.9,15.3,0.7,0.02,0.023,1.14
2024-10-26 20:00:00,15.9,8.0,9.2,307.9,15.3,0.7,0.02,0.022,1.19
2024-10-27 04:00:00,15.7,8.0,9.1,308.1,14.5,0.9,0.02,0.021,2.31
2024-10-27 08:00:00,15.5,8.0,9.1,308.7,17.3,0.7,0.02,0.019,1.29
2024-10-27 12:00:00,15.7,8.0,9.2,308.9,15.0,0.9,0.02,0.019,1.28
2024-10-28 08:00:00,15.3,8.0,9.2,308.0,15.5,1.1,0.02,0.018,1.08
2024-10-28 12:00:00,15.3,8.0,9.3,307.2,18.9,0.6,0.02,0.019,1.09
2024-10-28 16:00:00,15.4,8.0,9.3,306.1,16.0,0.7,0.02,0.019,1.16
2024-10-28 20:00:00,15.6,8.0,9.3,303.9,19.5,0.4,0.02,0.022,1.19
2024-10-29 00:00:00,15.5,8.0,9.2,303.3,19.5,0.9,0.02,0.023,1.88
2024-10-29 04:00:00,15.2,8.0,9.2,302.9,19.8,0.5,0.02,0.023,1.16
2024-10-29 08:00:00,15.1,8.0,9.2,302.4,16.1,0.8,0.02,0.022,1.09
2024-10-29 12:00:00,15.0,8.0,9.2,302.3,14.6,0.7,0.02,0.022,1.12
2024-10-29 16:00:00,15.1,8.0,9.2,302.7,17.5,1.0,0.02,0.02,1.1
2024-10-29 20:00:00,15.1,8.0,9.3,302.8,15.1,0.8,0.02,0.021,1.13
2024-10-30 00:00:00,15.1,8.0,9.3,303.4,17.0,0.9,0.02,0.02,1.04
2024-10-30 04:00:00,14.8,8.0,9.3,304.6,13.9,0.8,0.02,0.02,1.11
2024-10-30 04:00:00,14.8,8.0,9.3,304.6,13.9,0.8,0.02,0.02,1.11
2024-10-30 08:00:00,14.7,8.0,9.2,304.9,15.9,0.7,0.02,0.019,1.07
2024-10-30 12:00:00,14.7,8.0,9.2,304.8,15.3,0.6,0.02,0.02,1.08
2024-10-30 16:00:00,14.8,8.0,9.2,305.0,14.0,0.4,0.02,0.02,1.03
2024-10-30 20:00:00,14.7,8.0,9.3,305.1,15.3,0.6,0.02,0.019,0.95
2024-10-31 00:00:00,14.7,8.0,9.3,305.4,15.9,0.4,0.02,0.018,0.97
2024-10-31 04:00:00,14.7,8.0,9.2,306.1,16.8,0.9,0.02,0.018,1.07
2024-10-31 12:00:00,14.7,8.0,9.3,306.5,15.2,0.6,0.02,0.019,1.06
2024-10-31 16:00:00,14.7,8.0,9.3,307.0,14.4,0.7,0.02,0.019,1.03
2024-10-31 20:00:00,14.6,8.0,9.3,307.6,12.9,0.5,0.02,0.02,0.98
2024-10-31 20:00:00,14.6,8.0,9.3,307.6,12.9,0.5,0.02,0.017,1.04
2024-11-01 04:00:00,14.6,8.0,9.3,306.4,10.9,0.9,0.02,0.018,0.99
2024-11-01 04:00:00,14.6,8.0,9.3,306.4,10.9,0.9,0.02,0.018,0.98
2024-11-01 08:00:00,14.6,8.0,9.3,306.6,15.2,1.1,0.02,0.018,1.1
2024-11-02 00:00:00,15.3,8.0,9.3,305.4,15.2,0.9,0.02,0.02,1.76
2024-11-02 08:00:00,15.2,8.0,9.3,302.8,18.0,0.9,0.02,0.018,1.08
2024-11-02 12:00:00,16.3,8.0,9.4,297.0,18.5,0.7,0.02,0.018,1.07
2024-11-04 12:00:00,16.1,8.0,9.3,281.6,18.5,1.0,0.02,0.016,1.06
2024-11-04 12:00:00,16.1,8.0,9.3,281.6,18.5,1.1,0.02,0.018,1.53
2024-11-04 20:00:00,16.5,8.0,9.3,285.4,50.5,0.8,0.02,0.035,1.38
2024-11-04 20:00:00,16.5,8.0,9.3,285.4,50.5,0.8,0.02,0.035,1.38
2024-11-05 12:00:00,16.3,8.0,9.5,286.0,16.0,1.2,0.02,0.017,1.11
2024-11-05 16:00:00,16.4,8.0,9.4,284.5,21.9,0.6,0.02,0.017,0.96
2024-11-05 20:00:00,15.9,8.0,9.3,282.2,24.0,0.8,0.02,0.019,1.13
2024-11-05 20:00:00,15.9,8.0,9.3,282.2,24.0,0.9,0.02,0.018,0.98
2024-11-06 04:00:00,15.6,8.0,9.4,275.5,39.3,1.1,0.02,0.016,1.94
2024-11-06 08:00:00,15.4,8.0,9.4,271.8,39.7,1.2,0.02,0.019,1.19
2024-11-06 12:00:00,15.3,8.0,9.5,269.6,46.9,1.1,0.02,0.021,1.23
2024-11-06 16:00:00,15.4,8.0,9.5,268.7,35.8,0.9,0.02,0.021,1.2
2024-11-06 20:00:00,15.1,8.0,9.5,268.8,41.3,0.9,0.02,0.02,1.29
2024-11-07 00:00:00,14.9,8.0,9.5,269.7,41.3,1.5,0.02,0.017,2.37
2024-11-07 04:00:00,14.9,8.0,9.5,270.3,31.2,0.8,0.02,0.019,1.19
2024-11-07 08:00:00,15.0,8.0,9.4,270.9,27.6,0.8,0.02,0.019,1.19
2024-11-07 12:00:00,15.0,8.0,9.5,272.0,23.0,1.0,0.02,0.018,1.09
2024-11-07 16:00:00,15.1,8.0,9.5,273.1,21.6,0.7,0.02,0.018,1.02
2024-11-07 20:00:00,15.1,8.0,9.5,275.5,59.6,0.9,0.02,0.018,1.4
2024-11-07 20:00:00,15.1,8.0,9.5,275.5,59.6,0.8,0.02,0.018,1.06
2024-11-08 00:00:00,15.0,8.0,9.5,276.6,29.1,1.1,0.02,0.017,1.61
2024-11-12 16:00:00,14.8,8.0,9.4,298.4,17.4,0.4,0.02,0.019,0.96
2024-11-12 20:00:00,14.8,8.0,9.3,298.4,17.1,0.7,0.02,0.019,1.0
2024-11-12 20:00:00,14.8,8.0,9.3,298.4,17.1,1.0,0.02,0.018,0.98
2024-11-12 20:00:00,14.8,8.0,9.3,298.4,17.1,1.0,0.02,0.018,0.98
2024-11-13 16:00:00,15.1,8.0,9.3,300.0,20.0,0.7,0.02,0.018,1.02
2024-11-13 20:00:00,15.1,8.0,9.3,299.5,18.5,0.7,0.02,0.019,1.02
2024-11-14 04:00:00,15.1,8.0,9.3,298.5,20.4,0.8,0.02,0.018,1.55
2024-11-14 12:00:00,15.2,8.0,9.3,298.5,14.9,0.8,0.02,0.019,1.0
2024-11-14 16:00:00,15.3,8.0,9.3,298.2,16.2,0.8,0.02,0.021,0.98
2024-11-14 16:00:00,15.3,8.0,9.3,298.2,16.2,0.9,0.02,0.019,1.02
2024-11-14 20:00:00,15.4,8.0,9.3,298.3,16.7,0.8,0.02,0.02,1.0
2024-11-15 04:00:00,15.3,8.0,9.3,296.7,18.7,0.7,0.02,0.019,1.61
2024-11-15 08:00:00,15.2,8.0,9.2,295.3,18.5,0.9,0.02,0.021,1.06
2024-11-15 16:00:00,15.2,8.0,9.3,293.7,17.2,0.7,0.02,0.02,0.98
2024-11-15 20:00:00,15.3,8.0,9.3,292.1,21.5,0.8,0.02,0.018,0.95
2024-11-16 04:00:00,15.3,8.0,9.3,292.4,17.1,0.8,0.02,0.018,1.84
2024-11-16 08:00:00,15.1,8.0,9.3,292.4,16.9,0.7,0.02,0.02,0.99
2024-11-16 12:00:00,15.1,8.0,9.3,292.1,17.5,0.9,0.02,0.019,1.03
2024-11-16 16:00:00,15.1,8.0,9.3,292.3,15.3,0.9,0.02,0.018,0.95
2024-11-16 20:00:00,15.0,8.0,9.3,292.8,33.3,0.7,0.02,0.018,0.9
2024-11-16 20:00:00,15.0,8.0,9.3,292.8,33.3,0.7,0.02,0.02,1.22
2024-11-17 04:00:00,14.9,8.0,9.3,294.5,12.8,0.8,0.02,0.019,1.84
2024-11-17 08:00:00,14.8,8.0,9.3,296.1,16.1,0.9,0.02,0.022,0.95
2024-11-17 20:00:00,14.6,8.0,9.4,296.3,29.2,0.8,0.02,0.022,1.0
2024-11-17 20:00:00,14.6,8.0,9.4,296.3,29.2,1.3,0.02,0.021,1.22
2024-11-18 08:00:00,14.3,8.0,9.4,298.0,17.1,1.0,0.02,0.023,1.01
2024-11-18 16:00:00,14.2,8.0,9.5,299.5,19.9,1.1,0.02,0.025,1.05
2024-11-18 20:00:00,14.1,8.0,9.5,299.5,48.5,1.3,0.02,0.025,1.59
2024-11-19 00:00:00,14.0,8.0,9.6,299.1,71.6,1.5,0.02,0.026,2.16
2024-11-19 04:00:00,13.7,8.0,9.6,297.5,18.9,1.9,0.02,0.029,1.19
2024-11-19 16:00:00,13.2,8.0,9.7,295.2,16.9,0.5,0.02,0.026,1.1
2024-11-19 20:00:00,13.1,8.0,9.8,294.0,24.6,0.9,0.02,0.025,1.0
2024-11-20 00:00:00,13.1,8.0,9.9,293.4,24.6,0.9,0.02,0.044,2.28
2024-11-20 12:00:00,12.6,8.0,9.9,294.9,19.7,0.3,0.02,0.02,1.17
2024-11-20 20:00:00,12.5,8.0,10.0,296.0,19.9,0.2,0.02,0.023,1.19
2024-11-21 04:00:00,12.5,8.0,10.0,295.2,20.2,0.2,0.02,0.021,1.12
2024-11-21 08:00:00,12.3,8.0,10.0,296.1,19.1,0.2,0.02,0.021,1.16
2024-11-21 12:00:00,12.3,8.0,10.0,296.7,18.3,0.2,0.02,0.022,1.25
2024-11-21 16:00:00,12.4,8.0,10.1,297.1,20.1,0.2,0.02,0.022,1.21
2024-11-21 20:00:00,12.4,8.0,10.0,298.9,21.3,0.2,0.02,0.027,1.28
2024-11-22 00:00:00,12.6,8.0,10.1,297.3,21.3,0.4,0.02,0.02,2.13
2024-11-22 12:00:00,12.6,8.0,9.8,298.1,20.4,0.6,0.02,0.023,2.13
2024-11-22 16:00:00,12.6,8.0,9.8,299.3,22.0,0.6,0.02,0.021,1.25
2024-11-22 20:00:00,12.6,8.0,9.8,300.3,16.6,0.6,0.02,0.023,1.2
2024-11-23 00:00:00,12.7,8.0,9.8,300.9,67.1,0.8,0.02,0.023,2.26
2024-11-23 04:00:00,12.9,8.0,9.9,299.7,17.9,0.9,0.02,0.022,1.23
2024-11-23 08:00:00,12.9,8.0,9.8,299.7,19.1,0.9,0.02,0.02,1.2
2024-11-23 12:00:00,12.7,8.0,9.8,300.2,17.9,0.7,0.02,0.021,1.15
2024-11-23 20:00:00,12.7,8.0,9.7,300.4,17.7,0.6,0.02,0.021,1.17
2024-11-24 00:00:00,12.8,8.0,9.8,300.6,52.8,1.0,0.02,0.019,1.58
2024-11-24 04:00:00,12.8,8.0,9.8,300.5,17.7,0.6,0.02,0.02,1.08
2024-11-24 08:00:00,12.7,8.0,9.8,300.5,13.1,0.7,0.02,0.02,1.13
2024-11-24 12:00:00,12.7,8.0,9.7,301.3,15.2,0.7,0.02,0.021,1.17
2024-11-24 16:00:00,12.7,8.0,9.7,302.2,16.9,0.9,0.02,0.024,1.34
2024-11-24 20:00:00,12.6,8.0,9.7,302.4,21.0,0.9,0.02,0.022,1.29
2024-11-25 00:00:00,12.6,8.0,9.8,302.9,63.9,0.8,0.02,0.021,1.74
2024-11-25 16:00:00,12.3,8.0,9.9,303.8,14.4,0.5,0.02,0.021,1.15
2024-11-25 20:00:00,12.2,8.0,9.8,304.5,17.6,0.5,0.02,0.021,1.2
2024-11-26 04:00:00,12.1,8.0,9.9,304.2,20.0,0.9,0.02,0.021,1.57
2024-11-26 04:00:00,12.1,8.0,9.9,304.2,20.0,0.6,0.02,0.021,1.26
2024-11-26 12:00:00,12.0,8.0,9.9,306.1,18.4,0.8,0.02,0.021,1.16
2024-11-26 12:00:00,12.0,8.0,9.9,306.1,18.4,0.7,0.02,0.023,1.32
2024-11-26 16:00:00,12.0,8.0,9.9,306.1,22.1,0.6,0.02,0.023,1.36
2024-11-26 20:00:00,11.7,8.0,10.0,304.4,18.0,0.5,0.02,0.022,1.28
2024-11-27 00:00:00,11.6,8.0,10.0,303.6,18.0,0.7,0.02,0.022,1.89
2024-11-27 08:00:00,11.2,8.0,10.1,303.0,22.0,0.8,0.02,0.021,1.16
2024-11-27 12:00:00,11.3,8.0,10.2,303.3,19.6,1.2,0.02,0.021,1.28
2024-11-27 16:00:00,11.3,8.0,10.2,302.6,22.1,1.2,0.02,0.021,1.28
2024-11-27 20:00:00,10.9,8.0,10.2,301.8,21.2,1.2,0.02,0.024,1.39
2024-11-28 00:00:00,10.8,8.0,10.2,301.5,49.3,1.0,0.02,0.025,1.41
2024-11-28 12:00:00,10.9,8.0,10.3,303.4,23.4,0.3,0.02,0.024,1.26
2024-11-28 16:00:00,10.7,8.0,10.3,305.2,19.2,0.3,0.02,0.022,1.32
2024-11-28 20:00:00,10.3,8.0,10.3,305.3,18.1,0.5,0.02,0.022,1.42
2024-11-29 00:00:00,10.2,8.0,10.3,304.9,45.9,0.4,0.02,0.022,1.53
2024-11-29 08:00:00,10.5,8.0,10.4,304.8,21.5,0.4,0.02,0.02,1.16
2024-11-29 12:00:00,10.6,8.0,10.4,305.8,18.9,0.4,0.02,0.02,1.26
2024-11-29 16:00:00,10.5,8.0,10.4,307.4,15.0,0.6,0.02,0.02,1.19
2024-11-29 20:00:00,10.0,8.0,10.4,308.1,14.4,0.4,0.02,0.021,1.39
2024-11-30 08:00:00,10.2,8.0,10.5,307.7,16.5,0.8,0.02,0.021,1.29
2024-11-30 12:00:00,10.5,8.0,10.5,308.3,16.4,0.5,0.02,0.02,1.23
2024-11-30 16:00:00,10.4,8.0,10.5,309.4,13.8,0.5,0.02,0.02,1.32
2024-12-01 00:00:00,9.7,8.0,10.4,309.5,22.6,0.4,0.02,0.02,1.55
2024-12-01 04:00:00,9.8,8.0,10.4,309.3,13.3,0.4,0.02,0.021,1.21
2024-12-01 08:00:00,10.0,8.0,10.5,309.2,18.6,0.5,0.02,0.018,1.27
2024-12-01 12:00:00,10.3,8.0,10.6,310.4,16.9,0.4,0.02,0.018,1.26
2024-12-01 16:00:00,10.2,8.0,10.5,311.9,14.9,0.4,0.02,0.023,1.39
2024-12-02 00:00:00,9.5,8.0,10.5,311.8,24.4,0.3,0.02,0.023,1.49
2024-12-02 20:00:00,9.9,8.0,10.5,313.4,16.6,0.4,0.02,0.02,1.28
2024-12-03 00:00:00,9.7,8.0,10.4,313.8,24.5,0.4,0.02,0.021,1.55
2024-12-03 08:00:00,9.9,8.0,10.4,312.9,13.4,0.5,0.02,0.023,1.23
2024-12-03 12:00:00,10.3,8.0,10.5,312.1,11.4,0.7,0.02,0.022,1.15
2024-12-03 16:00:00,10.5,8.0,10.5,312.5,11.4,0.4,0.02,0.023,1.27
2024-12-03 20:00:00,10.3,8.0,10.4,314.2,12.6,0.4,0.02,0.024,1.38
2024-12-04 00:00:00,10.1,8.0,10.3,314.5,21.2,0.8,0.02,0.021,1.59
2024-12-04 04:00:00,10.0,8.0,10.3,315.0,14.4,0.3,0.02,0.02,1.43
2024-12-04 08:00:00,10.2,8.0,10.3,314.4,15.4,0.6,0.02,0.02,1.27
2024-12-04 16:00:00,10.5,8.0,10.4,314.1,13.3,0.5,0.02,0.019,1.13
2024-12-04 20:00:00,10.5,8.0,10.4,314.5,12.6,0.5,0.02,0.02,1.16
2024-12-05 00:00:00,10.3,8.0,10.3,315.0,22.3,0.5,0.02,0.019,1.42
2024-12-05 04:00:00,10.2,8.0,10.4,314.7,12.5,0.6,0.02,0.02,1.35
2024-12-05 12:00:00,10.5,8.0,10.4,314.5,13.1,0.6,0.02,0.017,1.37
2024-12-05 20:00:00,10.6,8.0,10.5,315.0,12.6,0.5,0.02,0.02,1.19
2024-12-06 04:00:00,10.5,8.0,10.3,315.4,12.9,0.7,0.02,0.019,1.38
2024-12-06 04:00:00,10.5,8.0,10.3,315.4,12.9,0.5,0.02,0.019,1.34
2024-12-06 16:00:00,11.0,8.0,10.4,315.9,12.6,0.5,0.02,0.019,1.27
2024-12-07 16:00:00,11.1,8.0,10.3,317.3,14.3,0.4,0.02,0.02,1.44
2024-12-08 04:00:00,10.8,8.0,10.2,317.4,14.0,0.5,0.02,0.02,1.46
2024-12-09 12:00:00,10.1,8.0,10.3,318.0,15.7,0.5,0.02,0.021,1.32
2024-12-09 20:00:00,10.1,8.0,10.4,320.0,16.7,0.5,0.02,0.022,1.28
2024-12-11 04:00:00,9.7,8.0,10.4,320.4,14.9,0.7,0.02,0.025,1.44
2024-12-14 04:00:00,9.1,8.0,10.6,323.8,14.9,0.7,0.02,0.024,1.38
