监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-10-11 04:00:00,24.6,8.0,8.6,258.1,25.3,2.2,0.02,0.022,0.86
2024-10-11 08:00:00,24.6,8.0,8.6,257.6,21.2,2.2,0.02,0.022,0.71
2024-10-11 12:00:00,24.6,8.0,8.7,257.4,28.7,2.3,0.02,0.022,0.69
2024-10-11 16:00:00,24.5,8.0,8.7,257.5,28.2,2.0,0.02,0.023,0.8
2024-10-11 20:00:00,24.5,8.0,8.6,258.4,25.7,2.3,0.02,0.023,0.78
2024-10-12 04:00:00,24.1,8.0,8.6,257.4,22.4,2.4,0.02,0.025,0.73
2024-10-12 08:00:00,24.0,8.0,8.7,257.1,25.2,2.4,0.02,0.023,0.79
2024-10-12 16:00:00,24.1,8.0,8.7,258.0,29.7,2.3,0.02,0.026,0.79
2024-10-12 20:00:00,24.1,8.0,8.6,258.7,25.8,2.3,0.02,0.023,0.76
2024-10-13 00:00:00,24.0,8.0,8.7,258.4,31.0,2.3,0.02,0.024,0.79
2024-10-13 04:00:00,23.9,8.0,8.7,258.6,30.0,2.3,0.02,0.024,0.8
2024-10-13 12:00:00,25.3,8.0,8.7,261.2,21.6,2.3,0.02,0.022,0.65
2024-10-13 16:00:00,25.2,8.0,8.8,260.9,25.7,2.3,0.02,0.025,0.69
2024-10-14 00:00:00,24.5,8.0,8.5,259.0,20.4,2.4,0.02,0.022,0.57
2024-10-14 04:00:00,24.3,8.0,8.5,258.9,17.8,2.3,0.02,0.021,0.54
2024-10-14 12:00:00,25.6,8.0,8.6,260.0,27.2,2.4,0.02,0.029,0.72
2024-10-14 16:00:00,24.8,8.0,8.6,258.7,30.1,2.7,0.02,0.024,0.75
2024-10-21 08:00:00,23.1,8.0,8.7,262.5,21.3,2.4,0.02,0.027,0.71
2024-10-21 12:00:00,23.4,8.0,8.8,261.9,23.3,1.8,0.02,0.029,0.74
2024-10-21 16:00:00,23.6,8.0,8.7,262.2,21.2,1.6,0.02,0.026,0.79
2024-10-21 20:00:00,23.4,8.0,8.8,262.3,22.1,2.0,0.02,0.025,0.8
2024-10-21 20:00:00,23.4,8.0,8.8,262.3,22.1,1.8,0.02,0.025,0.8
2024-10-22 04:00:00,22.9,8.0,8.8,261.6,21.9,2.1,0.02,0.026,0.79
2024-10-22 08:00:00,22.9,8.0,8.8,262.0,19.0,3.0,0.02,0.026,0.79
2024-10-22 12:00:00,24.0,8.0,8.9,262.8,25.5,1.9,0.02,0.03,0.66
2024-10-22 12:00:00,24.0,8.0,8.9,262.8,25.5,1.9,0.02,0.03,0.66
2024-10-22 16:00:00,24.0,8.0,8.7,264.1,21.1,3.2,0.02,0.026,0.74
2024-10-23 04:00:00,23.0,8.0,8.7,262.9,22.9,2.3,0.02,0.028,0.66
2024-10-23 08:00:00,22.8,8.0,8.7,262.7,25.4,1.6,0.02,0.031,0.62
2024-10-23 12:00:00,23.9,8.0,8.7,264.5,25.6,2.4,0.02,0.03,0.68
2024-10-23 16:00:00,23.6,8.0,8.7,263.6,26.2,2.3,0.02,0.031,0.66
2024-10-23 20:00:00,23.3,8.0,8.7,263.2,25.7,2.3,0.02,0.03,0.69
2024-10-23 20:00:00,23.3,8.0,8.7,263.2,25.7,2.7,0.02,0.03,0.69
2024-10-24 04:00:00,23.1,8.0,8.6,262.8,24.4,2.9,0.02,0.03,0.75
2024-10-24 08:00:00,22.9,8.0,8.7,262.7,25.9,2.5,0.02,0.032,0.64
2024-10-24 12:00:00,23.5,8.0,8.7,262.6,29.0,1.4,0.02,0.034,0.65
2024-10-24 16:00:00,23.5,8.0,8.7,263.1,26.6,2.3,0.02,0.033,0.62
2024-10-24 20:00:00,23.1,8.0,8.7,262.5,25.0,1.9,0.02,0.032,0.63
2024-10-24 20:00:00,23.1,8.0,8.7,262.5,25.0,2.9,0.02,0.032,0.63
2024-10-25 04:00:00,23.0,8.0,8.7,261.6,23.3,1.1,0.02,0.031,0.75
2024-10-25 16:00:00,23.5,8.0,8.8,262.4,20.7,1.9,0.02,0.032,0.68
2024-10-25 20:00:00,23.3,8.0,8.8,262.5,24.8,1.9,0.02,0.031,0.67
2024-10-25 20:00:00,23.3,8.0,8.8,262.5,24.8,2.3,0.02,0.031,0.67
2024-10-26 04:00:00,23.1,8.0,8.7,261.9,23.7,1.8,0.02,0.03,0.83
2024-10-26 08:00:00,23.1,8.0,8.7,262.0,20.1,1.6,0.02,0.03,0.64
2024-10-26 12:00:00,23.4,8.0,8.8,261.6,21.9,1.5,0.02,0.031,0.68
2024-10-26 16:00:00,23.4,8.0,8.8,261.9,20.7,1.9,0.02,0.031,0.78
2024-10-26 20:00:00,23.0,8.0,8.8,262.0,22.7,1.9,0.02,0.031,0.8
2024-10-26 20:00:00,23.0,8.0,8.8,262.0,22.7,2.1,0.02,0.031,0.8
2024-10-27 04:00:00,22.7,8.0,8.8,262.0,20.0,2.3,0.02,0.03,0.73
2024-10-27 08:00:00,22.6,8.0,8.8,262.0,21.7,1.5,0.02,0.03,0.62
2024-10-27 12:00:00,23.4,8.0,9.0,262.0,16.7,1.3,0.02,0.029,0.43
2024-10-28 08:00:00,22.4,8.0,8.9,261.6,18.1,1.2,0.02,0.028,0.65
2024-10-28 12:00:00,23.5,8.0,8.9,262.0,16.0,1.8,0.02,0.03,0.69
2024-10-28 16:00:00,23.3,8.0,8.9,261.9,19.1,1.1,0.02,0.03,0.68
2024-10-28 20:00:00,22.8,8.0,8.9,262.8,19.3,1.8,0.02,0.03,0.72
2024-10-29 00:00:00,22.5,8.0,8.9,262.6,18.7,1.5,0.02,0.03,0.76
2024-10-29 04:00:00,22.4,8.0,8.9,262.0,17.3,2.0,0.02,0.028,0.7
2024-10-29 08:00:00,22.4,8.0,8.8,262.1,17.5,1.9,0.02,0.029,0.64
2024-10-29 12:00:00,23.5,8.0,8.9,262.5,16.7,1.7,0.02,0.028,0.71
2024-10-29 16:00:00,23.3,8.0,8.9,263.6,17.3,1.5,0.02,0.028,0.73
2024-10-29 20:00:00,22.8,8.0,8.8,263.9,18.2,1.4,0.02,0.029,0.69
2024-10-30 00:00:00,22.7,8.0,8.9,264.1,18.5,1.9,0.02,0.03,0.65
2024-10-30 04:00:00,22.5,8.0,8.9,263.3,18.4,1.6,0.02,0.029,0.72
2024-10-30 08:00:00,22.6,8.0,8.9,263.2,17.5,1.6,0.02,0.029,0.72
2024-10-30 12:00:00,22.7,8.0,8.9,263.3,16.3,1.8,0.02,0.03,0.66
2024-10-30 16:00:00,22.6,8.0,9.0,263.3,18.3,1.4,0.02,0.029,0.77
2024-10-30 20:00:00,22.5,8.0,8.3,264.2,20.4,1.6,0.02,0.03,0.73
2024-10-30 20:00:00,22.5,8.0,8.3,264.2,20.4,1.2,0.02,0.03,0.72
2024-10-31 04:00:00,22.4,8.0,8.4,264.4,18.0,1.3,0.02,0.03,0.73
2024-10-31 08:00:00,22.3,8.0,8.4,262.7,19.7,1.1,0.02,0.031,0.71
2024-10-31 12:00:00,22.3,8.0,8.5,264.1,16.7,1.2,0.02,0.03,0.73
2024-10-31 16:00:00,22.4,8.0,8.4,264.0,18.1,1.2,0.02,0.031,0.82
2024-10-31 20:00:00,22.3,8.0,8.2,265.2,18.3,1.9,0.02,0.031,0.72
2024-10-31 20:00:00,22.3,8.0,8.2,265.2,18.3,1.4,0.02,0.031,0.72
2024-11-01 04:00:00,22.1,8.0,8.0,265.3,13.8,1.5,0.02,0.031,0.73
2024-11-01 08:00:00,22.0,8.0,7.9,265.4,15.8,1.1,0.02,0.031,0.73
2024-11-01 12:00:00,22.0,8.0,8.1,265.4,15.5,1.2,0.02,0.03,0.77
2024-11-02 04:00:00,21.7,8.0,8.1,267.2,17.6,1.6,0.02,0.032,0.88
2024-11-02 12:00:00,22.5,8.0,8.4,267.9,16.1,2.0,0.02,0.031,0.74
2024-11-02 16:00:00,22.3,8.0,8.4,268.6,17.4,1.7,0.02,0.032,0.83
2024-11-04 12:00:00,21.7,8.0,8.3,271.2,21.3,1.8,0.02,0.034,0.86
2024-11-04 16:00:00,21.9,8.0,8.6,271.9,18.5,1.5,0.02,0.036,0.76
2024-11-04 20:00:00,21.7,8.0,8.3,273.2,17.2,1.7,0.02,0.035,0.82
2024-11-05 00:00:00,21.6,8.0,8.2,274.0,17.1,1.7,0.02,0.035,0.82
2024-11-05 12:00:00,22.2,8.0,9.0,274.9,14.8,2.6,0.02,0.035,0.82
2024-11-05 16:00:00,22.0,8.0,8.5,276.5,19.4,1.8,0.02,0.037,0.93
2024-11-05 20:00:00,21.6,8.0,8.4,277.9,17.2,1.9,0.02,0.04,0.94
2024-11-05 20:00:00,21.6,8.0,8.4,277.9,17.2,1.3,0.02,0.04,0.94
2024-11-06 04:00:00,21.4,8.0,8.4,277.8,16.4,2.0,0.02,0.038,0.98
2024-11-06 08:00:00,21.3,8.0,8.5,277.8,15.1,1.5,0.02,0.038,0.98
2024-11-06 12:00:00,21.6,8.0,8.5,278.9,14.6,1.4,0.02,0.038,0.92
2024-11-06 16:00:00,21.8,8.0,8.2,281.5,20.8,1.9,0.02,0.04,0.97
2024-11-06 20:00:00,21.4,8.0,8.8,278.2,19.1,1.6,0.02,0.038,0.89
2024-11-07 00:00:00,21.3,8.0,8.7,278.1,14.6,1.5,0.02,0.038,0.92
2024-11-07 04:00:00,21.3,8.0,8.7,278.6,18.3,1.4,0.02,0.039,1.08
2024-11-07 08:00:00,21.2,8.0,8.7,278.5,16.2,1.6,0.02,0.04,1.02
2024-11-07 12:00:00,21.9,8.0,9.1,278.3,16.0,1.6,0.02,0.041,0.93
2024-11-07 16:00:00,22.0,8.0,8.9,279.2,18.6,2.1,0.02,0.041,1.04
2024-11-07 20:00:00,21.7,8.0,8.5,279.6,15.0,1.2,0.02,0.039,1.02
2024-11-07 20:00:00,21.7,8.0,8.5,279.6,15.0,2.0,0.02,0.039,1.02
2024-11-08 04:00:00,21.4,8.0,8.6,279.7,15.0,1.6,0.02,0.039,0.94
2024-11-08 08:00:00,21.3,8.0,8.7,279.6,15.4,1.5,0.02,0.04,1.06
2024-11-08 12:00:00,21.7,8.0,9.1,278.7,16.4,2.0,0.02,0.039,0.97
2024-11-12 16:00:00,21.0,8.0,8.5,284.6,15.0,1.9,0.02,0.04,0.87
2024-11-12 20:00:00,21.0,8.0,8.2,285.0,15.6,1.5,0.02,0.041,0.96
2024-11-12 20:00:00,21.0,8.0,8.2,285.0,15.6,1.5,0.02,0.041,0.96
2024-11-12 20:00:00,21.0,8.0,8.2,285.0,15.6,1.5,0.02,0.041,0.96
2024-11-13 16:00:00,21.0,8.0,8.4,285.0,15.6,1.3,0.02,0.041,0.76
2024-11-13 20:00:00,21.0,8.0,8.2,284.9,14.2,2.4,0.02,0.04,0.81
2024-11-14 04:00:00,20.8,8.0,8.1,285.1,11.4,1.4,0.02,0.04,0.81
2024-11-14 12:00:00,21.1,8.0,8.7,284.2,12.4,2.3,0.02,0.039,0.81
2024-11-14 16:00:00,21.3,8.0,8.5,284.9,13.7,1.5,0.02,0.04,0.81
2024-11-14 20:00:00,21.0,8.0,7.8,285.3,14.4,1.8,0.02,0.04,0.81
2024-11-14 20:00:00,21.0,8.0,7.8,285.3,14.4,3.0,0.02,0.04,0.81
2024-11-15 04:00:00,20.7,8.0,8.1,285.2,12.9,1.2,0.02,0.04,0.81
2024-11-15 08:00:00,20.7,8.0,8.0,285.1,13.4,1.5,0.02,0.04,0.81
2024-11-15 16:00:00,21.3,8.0,8.7,285.0,13.2,1.9,0.02,0.04,0.81
2024-11-15 20:00:00,21.1,8.0,8.1,285.3,14.3,1.9,0.02,0.041,0.79
2024-11-16 04:00:00,21.0,8.0,8.0,285.1,14.0,1.4,0.02,0.042,0.74
2024-11-16 08:00:00,21.0,8.0,8.1,285.0,15.2,2.9,0.02,0.043,0.81
2024-11-16 12:00:00,20.8,8.0,8.3,283.4,14.0,1.9,0.02,0.042,0.81
2024-11-16 16:00:00,20.7,8.0,8.2,282.9,14.8,1.9,0.02,0.042,1.29
2024-11-16 20:00:00,20.5,8.0,8.2,283.8,20.9,2.0,0.02,0.045,1.37
2024-11-16 20:00:00,20.5,8.0,8.2,283.8,20.9,1.5,0.02,0.045,1.37
2024-11-17 04:00:00,20.1,8.0,8.2,284.0,17.9,1.8,0.02,0.043,1.41
2024-11-17 08:00:00,19.9,8.0,8.4,284.4,14.8,1.3,0.02,0.043,1.47
2024-11-17 20:00:00,19.6,8.0,8.2,284.4,17.2,1.8,0.02,0.044,1.48
2024-11-17 20:00:00,19.6,8.0,8.2,284.4,17.2,1.9,0.02,0.044,1.48
2024-11-18 08:00:00,19.3,8.0,8.5,287.1,15.2,1.9,0.02,0.044,1.41
2024-11-18 16:00:00,19.5,8.0,8.4,285.7,16.2,1.3,0.02,0.042,1.35
2024-11-18 20:00:00,19.3,8.0,8.4,285.4,19.0,2.0,0.02,0.045,1.52
2024-11-19 00:00:00,19.3,8.0,8.2,285.4,24.8,2.0,0.02,0.05,1.46
2024-11-19 04:00:00,19.1,8.0,8.5,285.6,22.2,2.0,0.02,0.046,1.43
2024-11-19 20:00:00,19.0,8.0,8.9,285.4,59.8,2.0,0.02,0.048,1.32
2024-11-19 20:00:00,19.0,8.0,8.9,285.4,59.8,2.3,0.02,0.064,1.23
2024-11-20 00:00:00,19.0,8.0,8.7,284.7,36.9,1.7,0.02,0.058,1.34
2024-11-20 16:00:00,19.0,8.0,9.9,282.9,36.9,1.4,0.02,0.049,1.1
2024-11-20 20:00:00,18.5,8.0,8.9,287.9,23.5,1.5,0.02,0.05,0.96
2024-11-21 08:00:00,18.6,8.0,8.8,282.3,17.2,1.6,0.02,0.048,0.96
2024-11-21 12:00:00,19.0,8.0,8.7,278.7,16.9,1.8,0.02,0.05,1.24
2024-11-21 16:00:00,19.1,8.0,7.2,275.9,13.6,1.8,0.02,0.048,1.36
2024-11-21 20:00:00,19.0,8.0,7.1,274.2,16.7,2.2,0.02,0.047,1.38
2024-11-21 20:00:00,19.0,8.0,7.1,274.2,16.7,2.4,0.02,0.044,1.4
2024-11-22 04:00:00,18.9,8.0,7.1,272.5,12.5,2.2,0.02,0.046,1.4
2024-11-22 20:00:00,19.0,8.0,7.1,272.5,17.5,2.1,0.02,0.045,1.16
2024-11-22 20:00:00,19.0,8.0,7.1,272.5,17.5,1.6,0.02,0.046,1.3
2024-11-23 04:00:00,18.9,8.0,7.1,273.0,12.2,2.1,0.02,0.045,1.2
2024-11-23 08:00:00,18.8,8.0,7.2,273.4,11.0,2.0,0.02,0.044,0.99
2024-11-23 12:00:00,18.8,8.0,7.3,273.5,12.2,1.7,0.02,0.043,1.21
2024-11-23 16:00:00,18.8,8.0,7.3,272.8,13.1,2.9,0.02,0.044,0.92
2024-11-23 20:00:00,18.5,8.0,7.2,272.6,14.6,1.7,0.02,0.044,1.34
2024-11-24 04:00:00,18.4,8.0,7.2,273.2,10.7,2.7,0.02,0.044,1.34
2024-11-24 08:00:00,18.3,8.0,7.2,273.6,9.8,1.5,0.02,0.043,1.31
2024-11-24 12:00:00,18.3,8.0,7.2,273.6,11.7,2.1,0.02,0.045,1.43
2024-11-24 16:00:00,18.3,8.0,7.4,273.5,13.2,1.9,0.02,0.044,1.3
2024-11-24 20:00:00,18.2,8.0,7.3,273.3,14.4,2.1,0.02,0.046,1.12
2024-11-24 20:00:00,18.2,8.0,7.3,273.3,14.4,2.0,0.02,0.045,1.33
2024-11-25 04:00:00,17.8,8.0,7.4,273.3,12.3,2.8,0.02,0.05,1.26
2024-11-25 20:00:00,17.7,8.0,7.5,274.2,12.9,2.1,0.02,0.048,1.42
2024-11-25 20:00:00,17.7,8.0,7.5,274.2,12.9,4.0,0.02,0.047,1.39
2024-11-26 04:00:00,17.4,8.0,7.4,275.4,11.3,2.2,0.02,0.052,1.34
2024-11-26 08:00:00,17.3,8.0,7.5,275.7,12.0,2.0,0.02,0.048,1.34
2024-11-26 12:00:00,17.3,8.0,7.6,275.5,12.4,2.3,0.02,0.047,1.42
2024-11-26 16:00:00,17.4,8.0,7.9,276.4,11.8,2.2,0.02,0.048,1.41
2024-11-26 20:00:00,17.3,8.0,7.3,276.3,12.7,1.9,0.02,0.05,1.78
2024-11-26 20:00:00,17.3,8.0,7.3,276.3,12.7,2.2,0.02,0.048,1.37
2024-11-27 04:00:00,17.2,8.0,7.3,276.8,12.3,2.2,0.02,0.05,1.45
2024-11-27 12:00:00,17.5,8.0,7.6,277.0,12.2,2.4,0.02,0.047,1.44
2024-11-27 16:00:00,17.5,8.0,7.6,277.1,13.6,2.3,0.02,0.045,1.42
2024-11-27 20:00:00,17.3,8.0,7.5,277.3,14.7,2.3,0.02,0.046,1.46
2024-11-27 20:00:00,17.3,8.0,7.5,277.3,14.7,2.2,0.02,0.045,1.46
2024-11-28 04:00:00,17.1,8.0,7.5,275.9,12.3,2.3,0.02,0.047,1.43
2024-11-28 16:00:00,17.4,8.0,7.9,277.5,13.0,1.7,0.02,0.049,1.44
2024-11-28 20:00:00,17.0,8.0,8.3,277.3,12.8,2.2,0.02,0.047,1.52
2024-11-28 20:00:00,17.0,8.0,8.3,277.3,12.8,1.9,0.02,0.048,1.44
2024-11-29 04:00:00,16.7,8.0,7.8,276.8,11.2,2.4,0.02,0.048,1.44
2024-11-29 12:00:00,16.9,8.0,9.0,276.3,11.3,3.0,0.02,0.047,1.45
2024-11-29 16:00:00,17.3,8.0,9.2,276.3,12.8,3.3,0.02,0.048,1.45
2024-11-29 20:00:00,16.8,8.0,9.0,275.7,11.3,2.0,0.02,0.052,1.42
2024-11-29 20:00:00,16.8,8.0,9.0,275.7,11.3,2.4,0.02,0.046,1.4
2024-11-30 12:00:00,17.2,8.0,9.7,276.2,10.7,2.5,0.02,0.047,1.43
2024-11-30 16:00:00,17.0,8.0,9.5,275.6,14.1,2.4,0.02,0.046,1.28
2024-11-30 20:00:00,16.6,8.0,8.9,276.3,11.9,2.0,0.02,0.05,1.53
2024-12-01 04:00:00,16.2,8.0,8.9,276.2,12.1,2.8,0.02,0.05,1.5
2024-12-01 08:00:00,16.2,8.0,8.9,277.1,12.3,1.9,0.02,0.046,1.5
2024-12-01 12:00:00,16.9,8.0,9.5,274.9,11.8,2.5,0.02,0.046,1.48
2024-12-01 16:00:00,16.9,8.0,8.7,275.4,13.4,2.2,0.02,0.047,1.42
2024-12-01 20:00:00,16.6,8.0,8.7,275.0,13.2,3.3,0.02,0.046,1.48
2024-12-02 04:00:00,16.2,8.0,8.7,275.8,12.4,3.4,0.02,0.047,1.47
2024-12-02 20:00:00,16.3,8.0,8.4,276.7,12.7,1.8,0.02,0.048,1.38
2024-12-03 04:00:00,16.3,8.0,8.1,275.9,12.5,2.4,0.02,0.048,1.27
2024-12-03 12:00:00,16.3,8.0,8.0,275.7,13.4,1.9,0.02,0.049,1.38
2024-12-03 16:00:00,16.3,8.0,8.0,277.0,14.3,2.0,0.02,0.053,1.26
2024-12-03 20:00:00,16.3,8.0,7.8,276.3,16.8,2.5,0.02,0.05,1.2
2024-12-03 20:00:00,16.3,8.0,7.8,276.3,16.8,2.5,0.02,0.051,1.14
2024-12-04 04:00:00,16.3,8.0,7.8,275.1,13.4,2.1,0.02,0.054,1.1
2024-12-04 08:00:00,16.2,8.0,7.8,275.1,13.3,2.8,0.02,0.054,1.1
2024-12-04 12:00:00,16.2,8.0,7.8,275.3,16.3,2.1,0.02,0.053,1.45
2024-12-04 20:00:00,16.2,8.0,7.9,275.1,18.1,2.4,0.02,0.052,1.29
2024-12-04 20:00:00,16.2,8.0,7.9,275.1,18.1,2.4,0.02,0.053,1.47
2024-12-05 04:00:00,16.0,8.0,8.1,275.2,13.4,2.4,0.02,0.054,1.51
2024-12-05 08:00:00,15.9,8.0,8.1,275.0,13.5,3.0,0.02,0.052,1.51
2024-12-05 12:00:00,15.8,8.0,8.2,274.7,16.1,2.4,0.02,0.051,1.5
2024-12-05 20:00:00,15.8,8.0,8.2,275.1,17.6,1.8,0.02,0.052,1.54
2024-12-06 04:00:00,15.7,8.0,8.2,275.3,12.3,2.0,0.02,0.052,1.54
2024-12-06 08:00:00,15.6,8.0,8.2,275.2,11.9,1.9,0.02,0.052,1.54
2024-12-06 16:00:00,15.7,8.0,8.2,275.4,12.0,2.0,0.02,0.051,1.48
2024-12-07 16:00:00,15.4,8.0,8.2,276.4,11.8,2.1,0.02,0.054,1.35
2024-12-08 00:00:00,15.2,8.0,8.1,276.8,10.1,2.5,0.02,0.051,1.37
2024-12-09 12:00:00,15.0,8.0,8.5,281.3,7.7,2.1,0.02,0.054,1.64
2024-12-09 20:00:00,14.7,8.0,8.3,286.2,9.4,2.4,0.02,0.052,1.65
2024-12-11 04:00:00,14.4,8.0,8.4,283.3,8.5,2.5,0.02,0.05,1.5
2024-12-14 04:00:00,13.9,8.0,9.3,292.3,10.8,2.3,0.02,0.052,1.51
2024-12-14 16:00:00,14.2,8.0,10.7,288.1,10.6,2.6,0.02,0.05,1.61
